"","D5_U01_LE1","D6_U01_LE1","F7_U01_LE1","M8_U01_LE1","D5_U01_LE2","D6_U01_LE2","F7_U01_LE2","M8_U01_LE2","D5_U01_LE3","D6_U01_LE3","F7_U01_LE3","M8_U01_LE3","D5_U02_LE4","D6_U02_LE4","F7_U02_LE4","M8_U02_LE4","D5_U03_LE5","D6_U03_LE5","F7_U03_LE5","M8_U03_LE5","D5_U04_LE6","D6_U04_LE6","F7_U04_LE6","M8_U04_LE6","D5_U05_LE7","D6_U05_LE7","F7_U05_LE7","M8_U05_LE7","D5_U06_LE8","D6_U06_LE8","F7_U06_LE8","M8_U06_LE8","D5_U07_LE9","D6_U07_LE9","F7_U07_LE9","M8_U07_LE9","D5_U08_LE10","D6_U08_LE10","F7_U08_LE10","M8_U08_LE10","D5_U09_LE11","D6_U09_LE11","F7_U09_LE11","M8_U09_LE11","D5_U10_LE12","D6_U10_LE12","F7_U10_LE12","M8_U10_LE12","D5_U11_LE13","D6_U11_LE13","M8_U11_LE13","F7_U11_LE13","D5_U12_LE14","D6_U12_LE14","F7_U12_LE14","M8_U12_LE14","D5_U13_LE15","D6_U13_LE15","F7_U13_LE15","M8_U13_LE15","D5_U14_LE16","D6_U14_LE16","M8_U14_LE16","F7_U14_LE16","D5_U15_LE16","D6_U15_LE16","M8_U15_LE16","F7_U15_LE16","D5_U16_LE16","D6_U16_LE16","F7_U16_LE16","M8_U16_LE16"
"ENSG00000196911",0.395773686491331,0.198415183568847,0.45360725714388,0.468681690076336,0.247129062429414,0.0927895333615305,-0.274454698661324,0.28609825679008,-0.00546610389206313,0.226157423896442,0.272843591755303,0.492031008001451,0.416653743298278,0.201957709855675,0.232589094199091,0.700268178161465,0.0827151920814575,0.372903245982387,0.147550885025005,0.582172824353459,0.351739763945815,0.271141189701051,0.0558848770351069,0.693684644303742,0.232880702518162,-0.115412564129721,0.257239104897124,0.395004303904718,-0.302559687898128,-0.414430127502165,0.161838010256916,-0.534353221415682,0.126405437892214,0.171225713018246,-0.0471304143214146,0.493825697640902,-0.0248217235179871,-0.0177429067786769,0.0737534030938986,0.830208215104971,-0.078760536611544,-0.566643944590848,0.358139252540592,-0.0247621862172082,0.049698478016806,0.115978564485027,0.2713995340307,0.354691533308884,-0.228603205708299,0.0806255771778629,0.374550522552163,0.0598754775252725,0.388667943138275,0.517622724835021,0.467727738863604,0.479993855406891,-0.413032537113005,0.0861596764378633,0.449236412193661,0.39511370765206,-0.0870861579411647,0.430656886909666,0.483507491045336,0.0082612219944741,-0.149010299266973,0.212864803663536,-0.0705319809832643,-0.230688717249378,-0.291380061866572,-0.245949650848796,-0.0178817370377283,0.116599260753635
"ENSG00000180245",-3.77560403660858,-2.37930474641842,-3.82267662495135,-2.39022234817572,-6.64385618977472,-6.64385618977472,-3.30094593431781,-4.51737884959289,-4.18710259869799,-3.70922646607506,-6.64385618977472,-6.64385618977472,-2.66047034660062,-6.64385618977472,-6.64385618977472,-4.13611228260135,-2.12808067111292,-3.01905342452178,-4.3599047936431,-6.64385618977472,-3.05987986764758,-6.64385618977472,-6.64385618977472,-4.38714742219035,-6.64385618977472,-3.23770051537605,-3.68028958831249,-6.64385618977472,-4.54059356316864,-4.53734035850847,-2.84595088526646,-1.91999732561825,-2.04812578331114,-3.04015270531653,-2.56858884720978,-6.64385618977472,-6.64385618977472,-2.29883600882833,-6.64385618977472,-3.86499581389943,-3.74744870106736,-3.78198020580765,-6.64385618977472,-6.64385618977472,-1.76900021915055,-3.92732615369874,-1.71720201220308,-4.19492881588547,-3.41091919867906,-1.95513310388624,-4.18683982707442,-2.59989931698452,-4.09133156110092,-2.89733918143031,-1.45922677048537,-3.34654736638582,-3.81622005358534,-4.80103822493841,-1.87669402570623,-6.64385618977472,-2.65183104713886,-4.09290628722884,-3.97510165655968,-3.93009439953258,-2.11239986702567,-3.20410009105988,-4.11668574010631,-2.93392596868618,-2.74940702757786,-2.67843204674239,-3.83495635051696,-4.22469487533995
"ENSG00000168522",3.03752504595963,2.51736255696393,2.22191552026972,2.7929841226574,2.83769997452383,2.42373292285102,2.38295852878078,2.62063930032467,2.77233397512111,2.47881636910654,2.38851307573915,2.80513407201468,3.06743786284675,2.3117328344477,2.68118236341011,2.52014069297808,2.71932919307933,2.62617042228018,2.37153733576866,2.37983218442584,2.71273240038972,2.37642036341558,2.4110518489734,2.73631649407275,2.44845993272472,2.42123403970463,2.24006402980248,2.22049415797575,2.61596966690199,2.20562102504318,2.13580714175718,2.37218602596741,2.80927361324457,2.38495042152152,2.35020571883521,2.48555357833411,3.08618731295102,2.43581181722064,2.34962881516502,2.43777704115409,2.70452028415169,2.43702769761502,2.43940788815414,2.25112308602229,2.4542597255483,2.33776445544629,2.0032905405879,2.28604570080498,2.68819116118729,2.16853787473604,2.18884326374485,2.50998115422577,2.82191502442096,2.77344198538967,2.41688529442467,2.3568743066166,2.7689177980128,2.6194694269707,2.33652146975103,2.61922535624166,2.59663664580568,2.41537411054994,2.43054548037959,2.09674385198193,2.47510402032726,2.35207518838496,2.16673127628877,2.22388451526967,2.52068477552333,2.21563564558614,2.05623181020003,2.47115829657786
"ENSG00000270503",-3.80329224772456,-4.539955759522,-3.44830385668409,-6.64385618977472,-3.60687818987532,-3.94006886694495,-5.28495361045952,-2.73042100749199,-3.66470884181678,-4.22469487533995,-4.792816804066,-4.6765031061801,-2.72211520369522,-4.64884209330332,-2.79502796938517,-3.43846367678504,-2.65099714030404,-6.64385618977472,-5.22599017605101,-5.04515750696891,-5.20625557197458,-3.15913800292996,-5.36444432666403,-3.70338871336448,-3.45575598986174,-4.46043319658343,-4.3390531339893,-4.78850428869276,-2.95912720276064,-6.64385618977472,-3.66916169265915,-4.09246322174727,-6.64385618977472,-6.64385618977472,-6.64385618977472,-3.09853025942606,-6.64385618977472,-6.64385618977472,-3.11217530363248,-3.40702685428833,-6.64385618977472,-6.64385618977472,-3.70903778229602,-2.54817645810523,-6.64385618977472,-5.19379309544129,-6.64385618977472,-6.64385618977472,-3.46772493803738,-2.520893635965,-3.47196085120043,-3.20864099640918,-4.06917336001296,-2.52424270802755,-4.24443896992964,-5.4665761938054,-3.77258421402481,-3.97912306125697,-6.64385618977472,-6.36718087327154,-5.23367792674791,-5.3126095904746,-2.42434688496444,-6.33852765773476,-3.1649879002072,-5.07130601895328,-4.18183005442897,-5.40421374789573,-4.39147080924653,-3.91339012848572,-6.64385618977472,-3.55630848660613
"ENSG00000276900",0.237015414495662,0.636639003924015,0.220643227169542,0.41945799045817,-0.101488239314161,0.33062494029539,0.109511675048945,0.916534733240762,0.156146760828559,-0.109111324708322,0.693773739555801,0.467936761362693,0.332088050200328,0.557618887795516,0.363586020096393,0.670421603569543,1.02498767532453,0.363178928499463,-0.0926785838052747,0.404709151615643,0.961423300217392,0.465455261995556,0.758552204974006,0.335431803665,0.271270282177358,1.1596143325729,0.4810767328643,0.819029659876738,0.577166309189012,-0.41711647736145,0.5254976318271,0.367118292281502,0.646612449768922,0.0857305676291024,0.0211044357538594,0.133721332429053,0.664219763467153,0.517566974801228,0.230795712581236,0.61431784889842,0.0504362218106516,0.402865129710278,-0.494125326080395,0.423818017581583,0.536165326576496,0.749378083454861,0.634490115547468,0.995758740548798,-0.135223127668869,0.158779075659531,0.976344570767624,0.258354897392906,0.597769518027974,0.858706736902352,0.0876474943980237,0.689561282239652,0.112267759809558,0.0405095309975434,0.631282192140066,0.49015934028372,0.684138289185448,-0.0534966956998084,0.797380766291646,0.890936911676815,0.332697623525061,1.05230807057941,0.263565700666395,0.723195930924966,0.597648444296425,0.71839889185374,0.232195335834947,0.420960930450847
"ENSG00000267302",-1.85082557518352,-6.64385618977472,-1.20423845069947,-0.665451128197815,-1.8278767501648,-4.99515248014242,-0.991265563567246,-1.05792440344538,-1.08187601791354,-2.02236272077479,-0.971188585900232,-1.72725991170597,-1.88323360713742,-1.38607572343865,-1.10344081123452,-0.675508294494592,-1.22118894873766,-0.776162633862755,-0.996881127695488,-0.82659460291833,-0.531164365054686,-1.48676360350177,-0.66442678712477,-0.699592020158832,-0.720606673208821,-1.57175723396359,-3.59200280591776,-1.14265726856182,-2.04449973427199,-1.69703976688316,-0.58821062048498,-1.10613182326729,-0.663611608327052,-1.3508616035236,-0.970228644707284,-1.31566204943559,-0.905095860951969,-1.60319594565765,-0.802521790893324,-0.965659468762841,-0.344127969813347,-1.63458217092472,-0.465236742925477,-0.802655979880767,-1.38402370297938,-0.99212876644608,-6.64385618977472,-0.313696353445899,-1.34482752739128,-1.00714428809638,-1.5716786680335,-1.14484498296999,-1.23453919280391,-0.532660283453205,-0.169895895724135,-0.807859328441276,-0.827491628928449,-2.21917282420822,-0.452945775250974,-4.13224687349659,-1.51588052519628,-1.21323569309176,-1.42310216114009,-0.965437572319556,-1.67809496071777,-1.23721800796697,-1.31594433083516,-0.94919265702036,-1.58760326632411,-1.48503283190725,-1.52633946309816,-0.679216425379261
"ENSG00000279721",-3.56113657156668,-3.94301701139118,-1.92872609039419,-6.64385618977472,-6.64385618977472,-4.08275004900694,-3.03118522440748,-3.02086728910754,-6.64385618977472,-4.47383501186887,-4.67679827920297,-2.66851031542657,-3.52822361356186,-6.64385618977472,-2.8859582011626,-3.60784526743484,-3.4592426379649,-6.64385618977472,-2.74128089074378,-6.64385618977472,-6.64385618977472,-3.6574270502837,-6.64385618977472,-2.08547833704844,-6.64385618977472,-4.22501859150606,-6.64385618977472,-3.79177742717316,-6.64385618977472,-6.64385618977472,-5.70064748118628,-6.64385618977472,-4.26409662032679,-2.54868284161383,-3.87408445052528,-6.64385618977472,-6.64385618977472,-4.43940242210016,-3.78269482402133,-3.01570085829439,-6.64385618977472,-4.28130214042397,-6.64385618977472,-1.74807371945674,-4.6583921916228,-3.76982650499266,-2.85675810816372,-2.75795974406226,-6.64385618977472,-6.64385618977472,-1.08868730713225,-2.71953773053446,-6.64385618977472,-2.89224250810377,-4.21737672434694,-1.8962109972139,-3.10526836451978,-6.64385618977472,-3.93399211954207,-2.96039552590965,-6.64385618977472,-2.2122599716446,-4.79469758006004,-6.64385618977472,-6.64385618977472,-6.64385618977472,-4.01867923309421,-6.64385618977472,-3.16421171519849,-2.58368772167437,-3.88235814522462,-1.87134761982094
"ENSG00000129055",3.6269311624894,3.52908834862455,3.27980709947367,3.34520026540024,3.65674964140822,2.87547361094124,3.17271775149032,3.03337809782552,3.09642014978901,3.27431704313176,2.72125714321516,3.4303346851059,3.00665758900768,3.06664309692206,3.21199649606139,3.44899097145019,2.9851293378122,3.20985484891001,3.26776346644497,3.27485623044192,2.89646033559815,3.24071301209819,2.45366869278356,2.6867400625782,3.09859660062679,3.17347667807081,3.28019715917167,3.42620644448733,3.47007854888666,2.96441340953913,3.63576172544252,3.34847650786029,3.15428549757328,3.53142288850825,2.79731758433152,3.14210852285526,3.56542541546621,3.34741422281502,3.5484094783455,3.74006971322429,3.42817673432441,2.89363687491738,3.40388408779071,3.26426476050768,3.50561554173184,3.5096814719099,3.29215264268105,3.40348164533492,3.26197572869309,3.40523428017046,3.14046681430087,3.36198559356953,3.39948403718112,3.47906535074578,3.21599715803886,3.03656585110366,3.5794023787124,3.19558046153515,3.24000202213023,3.17764509594651,3.08018055939511,3.38542308509176,3.28170531031213,3.55739986149463,3.13509078690426,3.46972810450811,3.36315669916845,3.43873047811108,3.2537904163348,2.76360239640781,3.06898940938536,3.07248537970212
"ENSG00000151640",-3.05948852662868,-4.50694649001706,-3.03640084195448,-3.71047944276595,-3.36416347006353,-2.77966040572072,-1.78152995978074,-3.19593853515159,-3.07602555330757,-3.89377521746814,-2.18080155273366,-3.17875169109136,-4.4227534855104,-3.37379462173232,-3.39175112753496,-2.14418532417201,-6.64385618977472,-3.59300377809585,-3.41626696835232,-2.6559156984238,-5.84912792409294,-4.64128273472427,-5.26914251750319,-2.58519369669842,-6.64385618977472,-1.71448879031032,-6.64385618977472,-6.64385618977472,-6.64385618977472,-3.65353828826173,-3.13688853007869,-3.10538297371489,-4.5871225387666,-1.97059534503005,-2.61917823083227,-5.92016422067372,-5.31687643697556,-3.66700124148062,-2.44326393831271,-1.77662447218613,-3.85603829882974,-2.86723298811204,-3.03388346893718,-2.90357817186296,-5.02164896015501,-4.40589709993608,-3.36806197047672,-1.68829243390737,-4.33915877782193,-5.08016189632948,-3.635699104541,-3.04676462480218,-3.5672073137838,-2.75260744349999,-1.29604403579749,-2.73232420468344,-6.64385618977472,-2.67336122959198,-3.64191063934674,-3.33608795718481,-4.31603571294638,-3.70046916240465,-4.06933554942093,-3.42694082220358,-6.64385618977472,-4.12461931132315,-2.50581168305208,-2.36893874715028,-4.21694780116844,-2.18795249329683,-1.41026581583886,-3.12702131038835
"ENSG00000259935",-0.495762004233711,0.100140709143471,-0.362035556855686,-0.287974807665392,-1.54243302321817,1.03402620827968,-0.252861843953073,0.425445339667585,-0.567632753533092,-0.0271603272408043,-0.722398435791678,0.153197006517252,-0.431687655216228,-0.0699212492922754,0.620049581114576,-0.0800070860633707,0.172301886193947,-0.41306524118008,0.475146118345172,0.399199537195216,-1.02445491799624,0.757507193783674,-0.456870404691757,0.226269293873244,0.320522802788299,-0.85196660045192,0.120290886661334,-0.557061810625549,-0.0326351107405189,-0.176803371118643,0.443231077560951,-0.388336573306977,-0.345181380077658,-0.633938018946931,-0.772835624618629,-0.635163144536246,-1.26260743129081,-2.93786723300015,0.0424104057525232,0.0748123018160959,-1.08285700347301,-4.32250528835011,-1.3163017493428,-0.576107777870292,-1.76522402331484,-0.41060082752546,-0.399754989494111,-0.127267357684611,-0.925379481442594,0.363737388498354,1.09370416805963,-0.902302913914342,-1.21094019758596,0.425258409190658,-0.616903460659833,-0.152636415257673,-0.789466499222725,-1.00026259439426,-0.0758210439125512,-0.0969030974832958,-0.29877211983784,0.364418910169989,-0.0590199303927854,-0.570226586444246,-0.264221366380524,0.900653152567248,-0.103526633656581,-0.754874337631284,0.0541191327207989,0.267170209082528,-1.22507592381481,-0.253929781533856
"ENSG00000282034",0.614459205606301,0.0474574224736498,-1.35244786257264,-1.10180248467783,-1.00888545389539,-1.11953545025001,-0.354811144879485,0.60610105793274,0.197080311429879,0.390521317768622,-0.723524773949896,0.608582177719247,-0.684037358334528,0.305773285693246,1.36131190158719,0.502425318436466,0.587656861105952,0.306620389670278,-0.00495550236794447,-0.454154166362089,0.199665435586427,0.491364677421428,1.40522671155292,1.6103598974676,-1.38159969642698,0.12520275187409,-1.60693092284829,0.313753173227908,-0.812485601807184,-1.33825769575789,-1.84518869441003,0.40902481854922,0.239421261376119,-1.17272727095134,0.858570688125601,-1.6395166041879,-0.835718302909006,-1.8999373581145,-1.37037759877194,-1.06133932551261,-1.25197507646559,0.0866125887790354,-0.743484449962632,-1.70138860211028,-0.822885877245163,-0.918984947260321,-0.118369833509921,0.393918063406188,-0.570912205715285,0.126927936482097,0.0447088548520237,-1.56276799906963,-1.08483250242809,0.409991515382104,-0.225269858805413,0.0436426730381533,-1.60826746815705,-1.46013149546598,0.130614628036298,0.335693619300666,-0.824185451933787,-1.66551867764661,-0.826406884705283,0.227122469355909,0.0283484878451661,-1.03733401154708,-1.24325336769738,0.274989162739746,0.199588803504777,1.39658806808375,-2.11238739036455,0.165173604563759
"ENSG00000244056",-6.64385618977472,-3.38031091990745,-6.64385618977472,-1.2939389661019,-0.540599858688803,-6.64385618977472,-0.425266800054931,-1.62304732937646,-1.54677217412355,-6.64385618977472,-0.119996316590955,-2.38431251662603,-0.746964376929817,-1.47569556071862,-1.44857553027532,-2.64561554668183,-6.64385618977472,-6.64385618977472,-1.0556752627021,-1.27475269393341,-2.36292956133222,-6.64385618977472,-0.600207655480129,-0.968610450291449,-0.914213695506351,-6.64385618977472,-0.900914902374104,-2.39695411346654,-4.98014724197692,-6.64385618977472,-1.49751866922483,-1.20700142614822,-0.854961710614283,-1.0922478918332,-6.64385618977472,-0.454373570375539,-6.64385618977472,-2.77394531231643,-1.54015714073965,-1.95260679540109,-2.72816320842607,-2.76206433701797,-2.50191664802846,-3.33762311926696,-1.69981769001988,-6.64385618977472,-2.06167957632189,-1.46722623878193,-6.64385618977472,-6.64385618977472,-1.12333022180384,-0.165817909842264,-2.55021150958302,-6.64385618977472,-1.14837847098057,-2.45766467833635,-6.64385618977472,-4.61002796898674,-1.31466081939589,0.389759525327683,-1.42312382244941,-1.88398131867927,-1.78764731511811,-6.64385618977472,-1.26702753597838,-3.33101678820563,-1.14721169322664,-0.677845708263596,-1.02357183856229,-6.64385618977472,-0.257740207628551,-2.55303662580188
"ENSG00000080573",-6.64385618977472,-6.64385618977472,-3.79643224709892,-6.64385618977472,-6.64385618977472,-6.64385618977472,-5.74772604015069,-6.64385618977472,-5.45517947660166,-6.64385618977472,-6.64385618977472,-5.47970085865628,-6.64385618977472,-5.33371602426283,-5.37610773345688,-5.25501332999016,-6.64385618977472,-6.64385618977472,-6.64385618977472,-4.68351659765813,-6.64385618977472,-6.64385618977472,-5.63818946285708,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472,-5.19892398185789,-6.64385618977472,-6.64385618977472,-3.96022595500622,-4.66338012233498,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472,-5.66438627859265,-6.64385618977472,-6.07503614593651,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472,-3.8776827255111,-5.24187088132551,-4.99959919420729,-6.64385618977472,-4.35644157996949,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472,-5.10160978068428,-5.42277975596849,-6.64385618977472,-6.64385618977472,-5.06481611733354,-6.64385618977472,-6.64385618977472,-6.64385618977472,-4.92262122182041,-5.39752964978768
"ENSG00000007376",2.42160576088354,1.93744215873602,2.59124019782989,2.75366915661774,3.43735566720701,2.50719969469403,2.3498035853315,2.8509887303313,2.98110486700741,2.72788203219724,2.69602637356804,2.77980884197657,2.4447856584431,2.89134942852117,2.30758282148201,2.78842046794058,2.96138720979262,2.55472897341234,2.78115072437884,2.51962416327543,2.83149703426641,2.56788015227359,2.36044581783517,2.64348064200511,2.08230102726477,2.20362401075877,2.48158611933884,2.766812158968,2.84338205162788,2.82134712401746,2.9009212352141,3.17000621214729,2.77100045402059,1.89913148140284,2.64693425944184,2.40105494473851,2.91802986059833,2.74177240847485,2.54840264673149,2.6891029637086,2.7661922136327,2.83112662164614,2.56352180555705,2.84343245538097,2.29233147420358,2.08190810943578,2.63724209317033,2.52147530531658,2.87728132830159,2.7796990475266,2.78707206692455,2.62773530767112,2.8773250523823,2.52093865726077,1.4212266035822,2.32557868097274,2.73201893588229,2.56094436582512,2.34700046449151,2.39426089327565,2.39920598282373,2.6255356772433,1.73463500801523,2.63963372077576,2.98627686142014,2.63745549329179,2.69680112571758,2.58395358636961,2.84757021870246,2.27100522281949,2.72954807442775,2.78505980131617
"ENSG00000134590",1.79246225289063,2.76097350689966,2.93941315672943,2.87557877931078,2.08173740463067,2.25475335952673,2.87661222268287,2.75426904121221,2.56959972747144,2.56968575516069,2.89202394205379,2.64638803184554,1.90986409760593,2.59496219021511,2.70342987654851,2.14854987685107,2.660308296659,2.47335572679545,3.08636410771938,2.67271747228272,1.89543059666876,2.58690090140558,2.7576383948994,2.72726221772017,1.83256276369254,2.63057834221659,2.72219516584112,2.17207013607849,2.25257128051876,2.46975524238904,3.19498309853307,2.33863434979016,2.31297354280058,2.68025998555121,3.01482480666278,2.26665672977393,2.17690515915765,2.28352564333554,2.62453960378183,2.04293704874465,2.56010913990327,2.3055935601488,2.68279530249285,2.41647496952764,1.97708168816252,2.49757174733759,2.97121023565122,2.51972229308147,2.14264902070481,2.91200577718108,2.53598150994343,2.91361210699574,1.79445121844409,2.70899875825814,2.33307418133327,1.88530219839136,2.58680364696653,2.20218229465918,2.67650776218229,2.21897082864982,2.22775801601022,2.7710501366384,2.36058677437512,3.1405555278675,2.25343325270995,2.59615205918614,2.71324138231166,3.0875137590003,2.43512476284534,2.73353309355653,2.74100999767992,2.56994307855751
"ENSG00000119335",7.3971146585099,6.85609544457347,6.95797733106188,7.04506002625779,7.21595317171611,6.90004154358868,6.67773567995211,6.88859360383387,7.34733432186973,6.87074754648637,6.83958852057023,7.109949782286,7.39699481606891,6.79508135153553,6.93411251282613,7.06755891602911,7.47950570718332,7.08382782333934,6.95056007393157,7.17875549571303,7.43825492709988,7.02844096366636,6.9593680197852,7.04729526574536,7.38964338923584,6.88779369427394,6.8640004237939,7.01561617263737,7.3568460267919,6.79952916092409,6.93197318118112,6.78294955668964,7.40128797613114,6.77059345002196,6.84712516776838,7.02818446621706,7.46966059209422,6.81712881440815,6.98097838346831,7.2254441872755,7.30353170016922,6.31052204578396,6.93817458573725,6.74773829012936,7.37361265243061,6.9962829404118,7.01922648277332,7.10719622006087,7.35221345112923,6.87227455357241,7.06854893948565,6.85706311681876,7.4538100113843,7.08247193573271,7.08258258219342,7.04440871236358,7.36167348559304,6.68263685907964,7.03007522740231,7.08371812957536,7.30256481190768,6.97807842311274,6.98621371628309,6.7534057816679,7.2738838465671,6.9064299488967,6.86733007278988,6.77696254285199,7.23388935308639,6.73690629592718,6.78218656310849,6.94808593353379
"ENSG00000243566",-2.51171496858548,-1.97908806988221,-1.86702141431272,-2.42604970493487,-4.27477179520593,-3.03199093944036,-1.37394935125575,-2.58916315374836,-2.18670564149867,-2.60761605539957,-3.81568799393676,-2.93629670128396,-1.85772060730333,-4.82444338181459,-2.66041221783709,-3.75012343067224,-6.64385618977472,-1.97125313569287,-2.44753951570257,-1.37893848579612,-6.64385618977472,-2.91892032106775,-2.45568976173715,-1.75479744762164,-3.83284081044674,-3.03743893066991,-3.3615143668091,-1.5529637588255,-1.7994055496654,-6.64385618977472,-2.43400474982715,-2.34274664314294,-2.16938789878724,-3.29978118647885,-1.95858097765284,-1.84654926422928,-3.68083334849638,-2.18691017948494,-2.09277248557354,-3.19051152044769,-1.81937135457096,-1.24206877652697,-2.21779205073318,-2.05242837489644,-2.60324839955882,-2.19488350861131,-1.940546212659,-2.93884872455865,-1.63114102401686,-2.3461907210439,-2.20990220015922,-3.27230942633712,-3.6029719455251,-2.09377376644004,-3.22309136669447,-2.47345045825269,-2.88843283127504,-2.31513433590777,-3.29401031093912,-1.52736938644461,-3.36798035900006,-1.92989892664097,-0.855864220007165,-2.97657328061303,-4.00684994784842,-4.13623683974521,-1.90245548796937,-2.16764122542801,-2.16264851113442,-2.76748312207256,-1.30723984203676,-2.14831424489541
"ENSG00000149054",-0.0403871390174771,0.0106415925897368,0.0260252951090528,0.0761538509233738,0.42196145238568,-0.154346072221236,0.353096229798764,-0.149064661965486,0.397733092119703,0.492129777936236,0.641792138342056,0.701497567003381,-0.312409885968606,0.880207456218057,0.613997883957046,0.748907495178847,0.521445645497072,0.261818906667385,0.495070745745485,0.26342235327522,0.471363241483104,0.223898899234616,0.621813245404748,0.0285513885511184,0.384208448095534,0.477101024422537,0.398189299449684,-0.147376300356384,0.420726647070685,0.108484155093826,0.284178688973426,-0.360429160425754,0.619414000410827,0.0680015035538568,0.604726098812365,0.671181550902579,0.378532647606343,0.390005975071371,0.15868823411896,0.120474972983171,-0.0741534043522722,0.390682273102594,1.37026475391435,-0.442353214032786,0.745555960196908,0.792323755588752,0.156082162836102,0.997142118864607,0.0480530926858366,0.514724708876344,0.213353549627035,1.06440333441189,0.961594800053138,0.0229800079965211,0.112758661282972,-0.507102627892163,-0.639285538604349,-0.114483945894193,0.621368428186235,0.811425590263759,0.218595990098292,1.2504360313163,0.2881888641063,0.699111466107801,-0.202625706970808,0.0287780251736079,-0.372423978912585,0.135589236735518,0.230351404077004,0.758477283669288,0.356211666016153,0.0646094804914247
"ENSG00000214578",-1.32501877047852,-4.13717808845643,-4.69753705233305,-6.64385618977472,-1.16791528500245,-3.41373004839665,-3.07600656218912,-3.57716420793407,-3.16874535930675,-4.34264902002224,-2.52260864966805,-3.06362626914932,-1.84166814379213,-3.83969934877698,-0.835296090383364,-6.64385618977472,-1.7751447345105,-6.64385618977472,-2.23648984119602,-3.52347106913234,-0.241642237744892,-3.93863023315836,-4.15341441868987,-4.71493637330371,-1.62440334406342,-1.80744725749499,-3.95518345143558,-4.73931428888941,-6.64385618977472,-1.80983777142243,-1.51968523767987,-3.87192836604945,-4.29636060578166,-3.40531387549557,-1.76831692356145,-6.64385618977472,-0.30017477884312,-5.36944542045689,-6.64385618977472,-6.64385618977472,-3.90543420896873,-6.64385618977472,-6.64385618977472,-0.622054468156734,-4.71789473737703,-6.64385618977472,-0.696847015511996,-6.64385618977472,-1.74370426638604,-4.28161075329791,-3.95977806120195,-3.74696437692982,-2.05399684583872,-0.529872379523701,-0.921939477638125,-1.03927775776547,-3.26375016009581,-2.55050729534334,-6.64385618977472,-4.67326018255358,-4.6743280682076,-1.55108213824288,-1.10837861669802,-1.30028491867733,-1.17687349673113,-2.7416571641754,-2.46134662401735,-2.22117914422242,-1.65261100487288,-6.64385618977472,-1.93546476117927,-4.17012122131113
"ENSG00000131236",5.30202883677879,5.53519851275898,5.25416449313192,5.39933358853866,5.65197222073223,5.57254164082481,5.13869951471247,5.66989864206116,5.25910229963102,5.29183058231027,5.57113007845846,5.70375645228892,5.58021271926097,5.25427577304508,5.30512174895572,5.48011192614416,5.59206858216832,5.18648272747802,5.01515469545339,5.6027469198606,5.13331602954416,5.48399653321098,5.60010948685906,5.70285707359679,5.46644788553296,5.55941151073554,5.64722340358746,5.82455782875093,5.56672980998765,5.5930687663351,5.50969629887119,5.38862924788981,5.51769672389514,5.53265205086602,5.62442737537602,5.68774781961242,5.40736722051008,5.35893655598919,5.57163418279888,5.70905874825551,5.49619031277256,5.47664361858014,5.4228565478903,5.47084220030137,5.38367980757171,5.57612322475864,5.47651621519987,5.68629079590517,5.44710240458384,5.32812623810029,5.68491131303048,5.6187480446581,5.25349256283524,5.30273142802706,5.62038891573527,5.63989008130073,5.73234085700328,5.60242030190289,5.18650559534169,5.53102928328139,5.23614812061027,5.52333851202339,5.65540534788463,5.36283719513932,5.6694574497497,5.24303586552285,5.51914548890618,5.33259314209903,5.25115004925264,5.68360168914577,5.40677809496418,5.72328117450136
"ENSG00000235728",-2.84103225482575,-6.64385618977472,-3.36071967052934,-2.12198254714573,-6.64385618977472,-1.48924057844783,-1.48293600159362,-2.24721716104587,-6.64385618977472,-2.9972096425961,-1.6843039387657,-2.85596407527208,-2.398839780882,-6.64385618977472,-2.35650210474552,-2.49436105591601,-6.64385618977472,-1.85190670954874,-2.23586449751391,-2.5648450930181,-3.19413635850457,-2.93809940772493,-2.42560973953478,-1.5079971276401,-2.60440191183026,-0.910694402137751,-1.90565581654414,-3.19019375570974,-3.79289678715907,-6.64385618977472,-0.792232062427829,-0.66850343625065,-2.99871945528144,-2.73723492237859,-2.4987657129723,-1.08265838006079,-2.50326565275243,-2.88728118738954,-6.64385618977472,-2.37429933831795,-6.64385618977472,-2.1278032103552,-6.64385618977472,-1.90061052695418,-3.75461630098789,-3.02946436247167,-1.68527795554155,-6.64385618977472,-2.80574144887683,-2.94299482239818,-2.65698111816784,-3.31642749929259,-1.80213460864626,-2.24901968621879,-1.9403346178167,-1.39265595481832,-1.60173282235848,-6.64385618977472,-1.4734383517149,-2.50118952641181,-2.84427148840502,-1.57600239246291,-1.43024061504398,-2.27977407696924,-3.28690954030595,-1.78970091712341,-2.39734169059105,-2.72798159006087,-3.77349147019132,-6.64385618977472,-2.96907919240882,-2.80614500840613
