"","Var1","Freq","gene","compare","gene_compare","FC","medianp","uchar","ubb","us","uc"
785,"ENSG00000124422 M8/D6",8,"ENSG00000124422","M8/D6","ENSG00000124422 M8/D6",0.895463936131477,0.00734750794940639,0.622278500810254,4.75271593086318,2.1980483840555,5.27323012495191
788,"ENSG00000124496 M8/D6",10,"ENSG00000124496","M8/D6","ENSG00000124496 M8/D6",2.40522659340482,1.22791661259224e-07,2.3255556596817,4.66037941973591,2.1980483840555,5.65320812997581
791,"ENSG00000124541 M8/D6",5,"ENSG00000124541","M8/D6","ENSG00000124541 M8/D6",0.917446373067416,0.057470483640963,2.66185847163652,5.71865564478798,2.1980483840555,6.67981508766055
799,"ENSG00000124813 M8/D6",8,"ENSG00000124813","M8/D6","ENSG00000124813 M8/D6",0.369011455943246,0.0102223116982564,8.7860272403755,11.3408293198887,2.1980483840555,14.5134455257915
802,"ENSG00000124942 M8/D6",5,"ENSG00000124942","M8/D6","ENSG00000124942 M8/D6",1.14060440707296,0.0458911730210998,40.8555597504044,48.9571625634369,2.1980483840555,63.8029148666446
810,"ENSG00000125388 M8/D6",8,"ENSG00000125388","M8/D6","ENSG00000125388 M8/D6",0.750749038934167,0.0117670495398504,5.94624852281344,14.0177986606265,2.1980483840555,15.3846666354384
813,"ENSG00000125484 M8/D6",6,"ENSG00000125484","M8/D6","ENSG00000125484 M8/D6",0.905542898950205,0.0433383899312753,0.977369120733853,6.16258841660005,2.1980483840555,6.61544881993854
822,"ENSG00000125772 M8/D6",6,"ENSG00000125772","M8/D6","ENSG00000125772 M8/D6",1.09300163742938,0.0356919090901346,0.73317807799555,2.13279715940438,2.1980483840555,3.14925237411447
825,"ENSG00000125827 M8/D6",10,"ENSG00000125827","M8/D6","ENSG00000125827 M8/D6",1.29412832496911,0.000223196590669476,0.919305470001778,6.28337600612691,2.1980483840555,6.71992211861087
830,"ENSG00000126001 M8/D6",5,"ENSG00000126001","M8/D6","ENSG00000126001 M8/D6",1.0662806840209,0.0479739947283252,2.2978454142704,7.81020857784471,2.1980483840555,8.43272602875082
833,"ENSG00000126243 M8/D6",8,"ENSG00000126243","M8/D6","ENSG00000126243 M8/D6",1.46818133360494,0.00162071977797543,3.15853363888303,2.80113530531841,2.1980483840555,4.75963343602277
836,"ENSG00000126261 M8/D6",7,"ENSG00000126261","M8/D6","ENSG00000126261 M8/D6",0.917713294398733,0.0176269632928222,0.95893885278074,4.33038333743359,2.1980483840555,4.9500707339536
842,"ENSG00000126458 M8/D6",7,"ENSG00000126458","M8/D6","ENSG00000126458 M8/D6",1.22372647998179,0.0235446231880255,5.01298311819062,20.8852156493085,2.1980483840555,21.5905916815643
854,"ENSG00000127663 M8/D6",5,"ENSG00000127663","M8/D6","ENSG00000127663 M8/D6",1.06537232833654,0.0606540894306682,2.66199046650305,5.85469311797817,2.1980483840555,6.79669342019361
857,"ENSG00000128050 M8/D6",7,"ENSG00000128050","M8/D6","ENSG00000128050 M8/D6",0.855265196943912,0.00482066009317234,2.32772216600051,17.3274294424941,2.1980483840555,17.6207127626935
860,"ENSG00000128268 M8/D6",8,"ENSG00000128268","M8/D6","ENSG00000128268 M8/D6",1.09453268531049,0.0110909786654215,1.1674539776823,12.6137156853529,2.1980483840555,12.8569121051508
865,"ENSG00000128512 M8/D6",4,"ENSG00000128512","M8/D6","ENSG00000128512 M8/D6",0.881117732489339,0.10160358671223,2.91514653346973,10.8049601702519,2.1980483840555,11.4051155316805
881,"ENSG00000129355 M8/D6",10,"ENSG00000129355","M8/D6","ENSG00000129355 M8/D6",1.58745274508207,0.000782489745404326,4.27355848458921,36.5527564048385,2.1980483840555,36.8673123459158
884,"ENSG00000129566 M8/D6",10,"ENSG00000129566","M8/D6","ENSG00000129566 M8/D6",0.757158181614569,2.79305338150006e-05,0.983983488395575,2.51513684665507,2.1980483840555,3.48217655518587
887,"ENSG00000129757 M8/D6",7,"ENSG00000129757","M8/D6","ENSG00000129757 M8/D6",2.51290138264777,0.00454111649826635,6.73516398527901,41.3394625646349,2.1980483840555,41.9421627451434
890,"ENSG00000129911 M8/D6",5,"ENSG00000129911","M8/D6","ENSG00000129911 M8/D6",1.14930274428158,0.0375037149856457,2.71182984729754,10.0420120912418,2.1980483840555,10.6314366225825
897,"ENSG00000130449 M8/D6",9,"ENSG00000130449","M8/D6","ENSG00000130449 M8/D6",0.736711589802694,0.000804276999960533,2.46944937371091,7.50516338223319,2.1980483840555,8.2010410498902
899,"ENSG00000130517 M8/D6",4,"ENSG00000130517","M8/D6","ENSG00000130517 M8/D6",1.03956946153576,0.169271795431382,2.09375775758785,18.0978706775478,2.1980483840555,18.3506992048628
905,"ENSG00000130768 M8/D6",9,"ENSG00000130768","M8/D6","ENSG00000130768 M8/D6",0.706684474171665,0.00394709906434994,3.43793860187809,10.2000934685784,2.1980483840555,10.9860249998199
908,"ENSG00000130985 M8/D6",5,"ENSG00000130985","M8/D6","ENSG00000130985 M8/D6",0.924561903462629,0.0490527065446563,1.37654415671262,3.8591315338364,2.1980483840555,4.64964371855297
916,"ENSG00000131187 M8/D6",5,"ENSG00000131187","M8/D6","ENSG00000131187 M8/D6",1.23396351767002,0.0598252956831037,3.48674468794238,15.1183755399325,2.1980483840555,15.6701654166117
922,"ENSG00000131398 M8/D6",6,"ENSG00000131398","M8/D6","ENSG00000131398 M8/D6",0.671822964099892,0.0233011713721231,8.75354655405158,11.9251824706741,2.1980483840555,14.9554662559036
925,"ENSG00000131475 M8/D6",5,"ENSG00000131475","M8/D6","ENSG00000131475 M8/D6",0.91843543784024,0.0508284353807068,2.1533708200438,6.62576814646733,2.1980483840555,7.30542443106533
928,"ENSG00000131558 M8/D6",8,"ENSG00000131558","M8/D6","ENSG00000131558 M8/D6",0.820659247944546,0.0152362390126863,4.24799790620789,6.42389360469647,2.1980483840555,8.00895198850985
930,"ENSG00000131626 M8/D6",5,"ENSG00000131626","M8/D6","ENSG00000131626 M8/D6",1.07324835276998,0.0791069901191206,2.22959749104556,5.08914173324592,2.1980483840555,5.97510545947023
934,"ENSG00000132196 M8/D6",10,"ENSG00000132196","M8/D6","ENSG00000132196 M8/D6",1.33968188425993,0.000686607617209079,1.18292512301377,12.408497658116,2.1980483840555,12.6570748072679
943,"ENSG00000132773 M8/D6",8,"ENSG00000132773","M8/D6","ENSG00000132773 M8/D6",0.808660914886298,0.00317844285157756,1.70866420942369,2.18555833337836,2.1980483840555,3.53943714562274
947,"ENSG00000132823 M8/D6",5,"ENSG00000132823","M8/D6","ENSG00000132823 M8/D6",0.906931433422895,0.0549033392475321,1.13493652240895,2.785454246379,2.1980483840555,3.725352730577
950,"ENSG00000132938 M8/D6",10,"ENSG00000132938","M8/D6","ENSG00000132938 M8/D6",0.606982699531548,0.000503850214866306,2.80472100672945,6.88396381330049,2.1980483840555,7.75156980276054
955,"ENSG00000133216 M8/D6",5,"ENSG00000133216","M8/D6","ENSG00000133216 M8/D6",0.498184471327174,0.0553379299739099,12.7670015169342,34.0020913055339,2.1980483840555,36.386397974819
959,"ENSG00000133466 M8/D6",6,"ENSG00000133466","M8/D6","ENSG00000133466 M8/D6",0.75487685040251,0.0180939726705067,1.91039905979788,13.6981726564023,2.1980483840555,14.0043198831979
965,"ENSG00000133773 M8/D6",4,"ENSG00000133773","M8/D6","ENSG00000133773 M8/D6",0.868684835127965,0.105200940098609,3.731873878855,11.1245113699379,2.1980483840555,11.9378830856315
971,"ENSG00000134453 M8/D6",10,"ENSG00000134453","M8/D6","ENSG00000134453 M8/D6",0.752072126863606,0.00033460865932802,1.82007174145008,0.813853290468287,2.1980483840555,2.96756381920932
974,"ENSG00000134508 M8/D6",10,"ENSG00000134508","M8/D6","ENSG00000134508 M8/D6",1.59906617932823,0.000349191786320636,2.87763777609283,12.8446612324171,2.1980483840555,13.3453189562709
977,"ENSG00000134590 M8/D6",4,"ENSG00000134590","M8/D6","ENSG00000134590 M8/D6",0.795526390434,0.0976767954552674,8.50763198150053,7.08670939378634,2.1980483840555,11.2886079152072
980,"ENSG00000134802 M8/D6",10,"ENSG00000134802","M8/D6","ENSG00000134802 M8/D6",0.79659135476401,0.000341836107316037,1.87690706163431,3.86767361857691,2.1980483840555,4.82836370176249
986,"ENSG00000134884 M8/D6",4,"ENSG00000134884","M8/D6","ENSG00000134884 M8/D6",0.937187958392122,0.305445580837306,1.47566712298537,12.7965767782671,2.1980483840555,13.0675700648052
989,"ENSG00000135048 M8/D6",10,"ENSG00000135048","M8/D6","ENSG00000135048 M8/D6",1.57591455998664,0.0011513873113669,3.20526857663984,8.64261929176319,2.1980483840555,9.4762878580909
992,"ENSG00000135070 M8/D6",4,"ENSG00000135070","M8/D6","ENSG00000135070 M8/D6",0.94507793193751,0.069676962538468,1.90115410637808,2.5737837605625,2.1980483840555,3.88203123132497
1006,"ENSG00000135506 M8/D6",10,"ENSG00000135506","M8/D6","ENSG00000135506 M8/D6",0.814482331205761,0.000219277538329465,1.66494035586803,3.44164752037302,2.1980483840555,4.41003183001401
1012,"ENSG00000135622 M8/D6",8,"ENSG00000135622","M8/D6","ENSG00000135622 M8/D6",1.56337429741082,0.00264927474362344,4.97416678619353,32.6704349635226,2.1980483840555,33.1199497677952
1018,"ENSG00000135838 M8/D6",10,"ENSG00000135838","M8/D6","ENSG00000135838 M8/D6",0.589341074981543,9.34753352009772e-05,2.32341474431802,7.95364794168985,2.1980483840555,8.57264185377591
1027,"ENSG00000136379 M8/D6",8,"ENSG00000136379","M8/D6","ENSG00000136379 M8/D6",1.49521443381609,0.00990351854292279,5.32067413620517,10.4424490599169,2.1980483840555,11.9241658966693
1032,"ENSG00000136861 M8/D6",8,"ENSG00000136861","M8/D6","ENSG00000136861 M8/D6",1.15529655936939,0.00975639572296902,0.601204080406233,9.82883461592775,2.1980483840555,10.0895417612598
1034,"ENSG00000136878 M8/D6",5,"ENSG00000136878","M8/D6","ENSG00000136878 M8/D6",0.912067216098822,0.0660386952300183,2.39910010403278,4.4040469532255,2.1980483840555,5.47564859847981
1044,"ENSG00000137309 M8/D6",4,"ENSG00000137309","M8/D6","ENSG00000137309 M8/D6",1.09061471792726,0.172521863317625,3.42777595963442,5.77554944961427,2.1980483840555,7.06668494932641
1047,"ENSG00000137404 M8/D6",7,"ENSG00000137404","M8/D6","ENSG00000137404 M8/D6",1.20808616510297,0.0310572738287274,3.70167281005581,16.4276129790096,2.1980483840555,16.9823516180616
1050,"ENSG00000137491 M8/D6",5,"ENSG00000137491","M8/D6","ENSG00000137491 M8/D6",1.32238167295412,0.0838378833975597,6.05110867888831,59.7343738604059,2.1980483840555,60.0803025411583
1053,"ENSG00000137936 M8/D6",10,"ENSG00000137936","M8/D6","ENSG00000137936 M8/D6",0.723153680368931,0.00332736101236322,3.31991862985623,5.16221247925235,2.1980483840555,6.51933386846111
1061,"ENSG00000138642 M8/D6",8,"ENSG00000138642","M8/D6","ENSG00000138642 M8/D6",0.8375685882774,0.00204213936739227,2.98328328814309,3.89935319144103,2.1980483840555,5.37925191709444
1067,"ENSG00000139083 M8/D6",4,"ENSG00000139083","M8/D6","ENSG00000139083 M8/D6",1.09329123267242,0.361071244762175,4.28414871892244,2.18530423621377,2.1980483840555,5.28780687519009
1086,"ENSG00000140525 M8/D6",10,"ENSG00000140525","M8/D6","ENSG00000140525 M8/D6",1.93164519324529,2.48788770258004e-06,2.6301581086688,9.29618474463337,2.1980483840555,9.90798663612338
1089,"ENSG00000140612 M8/D6",7,"ENSG00000140612","M8/D6","ENSG00000140612 M8/D6",0.821597488008606,0.0261429969539025,3.05942531289095,4.90818053268038,2.1980483840555,6.18722361687288
1093,"ENSG00000140853 M8/D6",6,"ENSG00000140853","M8/D6","ENSG00000140853 M8/D6",0.899538666368008,0.0276591741825242,1.9214714378907,5.3136328673935,2.1980483840555,6.06285109785184
1099,"ENSG00000140939 M8/D6",6,"ENSG00000140939","M8/D6","ENSG00000140939 M8/D6",0.765236882963901,0.0302743156625816,3.86391764087933,8.01319889023202,2.1980483840555,9.16365825904497
1104,"ENSG00000141337 M8/D6",9,"ENSG00000141337","M8/D6","ENSG00000141337 M8/D6",0.744492520507454,0.000208442655286563,1.3708219764808,3.27877595726241,2.1980483840555,4.17862912541586
1107,"ENSG00000141452 M8/D6",8,"ENSG00000141452","M8/D6","ENSG00000141452 M8/D6",0.852351220784456,0.00155820378222782,1.50052913016578,2.65772390154588,2.1980483840555,3.76118341828384
1113,"ENSG00000141741 M8/D6",5,"ENSG00000141741","M8/D6","ENSG00000141741 M8/D6",0.783559036353368,0.0884684283100522,6.99712731223728,12.3699942889397,2.1980483840555,14.3808193796705
1116,"ENSG00000141858 M8/D6",9,"ENSG00000141858","M8/D6","ENSG00000141858 M8/D6",0.743368812322371,0.00089910721819328,2.41613332877619,4.6285799923101,2.1980483840555,5.66505690229899
1118,"ENSG00000141971 M8/D6",6,"ENSG00000141971","M8/D6","ENSG00000141971 M8/D6",1.18485848007762,0.0167583507639463,2.29120604849211,20.393843950191,2.1980483840555,20.6395230787932
1125,"ENSG00000142178 M8/D6",10,"ENSG00000142178","M8/D6","ENSG00000142178 M8/D6",0.407315003424201,4.59731482230754e-07,1.53855018655311,3.85653102253181,2.1980483840555,4.69801925314721
1128,"ENSG00000142327 M8/D6",4,"ENSG00000142327","M8/D6","ENSG00000142327 M8/D6",0.849886935919793,0.113329329243205,3.04595242157037,12.1280315268026,2.1980483840555,12.6963928565651
1131,"ENSG00000142512 M8/D6",6,"ENSG00000142512","M8/D6","ENSG00000142512 M8/D6",0.841768056386974,0.0282554765116653,2.46988287287673,8.85481195015064,2.1980483840555,9.45195391318162
1132,"ENSG00000142556 M8/D6",4,"ENSG00000142556","M8/D6","ENSG00000142556 M8/D6",0.93376459346986,0.120710743883762,1.38519963185343,6.16719337782465,2.1980483840555,6.69211990913343
1135,"ENSG00000142765 M8/D6",10,"ENSG00000142765","M8/D6","ENSG00000142765 M8/D6",0.76568397973763,0.00049961054873626,1.86868165974027,5.63185019802992,2.1980483840555,6.32780566208763
1139,"ENSG00000143033 M8/D6",5,"ENSG00000143033","M8/D6","ENSG00000143033 M8/D6",1.12514068102627,0.0484458440079451,3.30887526386419,18.3467731215483,2.1980483840555,18.7718980442583
1145,"ENSG00000143297 M8/D6",10,"ENSG00000143297","M8/D6","ENSG00000143297 M8/D6",1.66225608357167,1.07688041941264e-07,1.05717330408667,6.35353929207564,2.1980483840555,6.80562220737175
1148,"ENSG00000143303 M8/D6",4,"ENSG00000143303","M8/D6","ENSG00000143303 M8/D6",0.835041392954958,0.0949975664175814,3.49229548821749,3.28613524450969,2.1980483840555,5.27505728128918
1151,"ENSG00000143353 M8/D6",6,"ENSG00000143353","M8/D6","ENSG00000143353 M8/D6",1.12945003364462,0.0394449141650359,1.83835571293653,14.4085400183248,2.1980483840555,14.6907111429502
1154,"ENSG00000143393 M8/D6",5,"ENSG00000143393","M8/D6","ENSG00000143393 M8/D6",0.916982152366016,0.0519130698528326,1.69690588149689,6.9844654533528,2.1980483840555,7.51622670882049
1157,"ENSG00000143486 M8/D6",10,"ENSG00000143486","M8/D6","ENSG00000143486 M8/D6",0.768480125633161,2.76375246540741e-05,1.18127338306288,2.4493389799858,2.1980483840555,3.49658189423038
1162,"ENSG00000143799 M8/D6",9,"ENSG00000143799","M8/D6","ENSG00000143799 M8/D6",0.896999923700999,0.00541344557916025,1.17769119253896,1.53290524497969,2.1980483840555,2.92714395507277
1174,"ENSG00000144635 M8/D6",6,"ENSG00000144635","M8/D6","ENSG00000144635 M8/D6",1.13121267802238,0.0402408756356467,2.61158608911781,1.89570539921171,2.1980483840555,3.90454831704297
1175,"ENSG00000144741 M8/D6",4,"ENSG00000144741","M8/D6","ENSG00000144741 M8/D6",0.873212727722912,0.0529783535227817,2.02248474225836,1.31558708777061,2.1980483840555,3.26383679384028
1181,"ENSG00000145391 M8/D6",10,"ENSG00000145391","M8/D6","ENSG00000145391 M8/D6",0.47836585978573,5.79208629974377e-07,2.07266093314441,3.1162449441015,2.1980483840555,4.34031365157752
1184,"ENSG00000145687 M8/D6",10,"ENSG00000145687","M8/D6","ENSG00000145687 M8/D6",1.35612785842295,0.000128693898461526,2.10103046773638,12.1974250229909,2.1980483840555,12.5707168815661
1190,"ENSG00000145780 M8/D6",8,"ENSG00000145780","M8/D6","ENSG00000145780 M8/D6",0.826425623846416,0.00154585079163701,1.35988425236036,2.98274379244875,2.1980483840555,3.94682941230784
1193,"ENSG00000145936 M8/D6",10,"ENSG00000145936","M8/D6","ENSG00000145936 M8/D6",7.34321527964562,4.82408477464761e-06,6.36761174614225,146.158738914221,2.1980483840555,146.313891538171
1195,"ENSG00000145949 M8/D6",9,"ENSG00000145949","M8/D6","ENSG00000145949 M8/D6",0.461773004580718,0.00266453504515717,9.6668566389104,18.8510124758648,2.1980483840555,21.298831079219
1210,"ENSG00000146350 M8/D6",9,"ENSG00000146350","M8/D6","ENSG00000146350 M8/D6",1.24588925768069,0.00880838087314242,2.20846179612777,11.5521927632278,2.1980483840555,11.9650272813052
1213,"ENSG00000146426 M8/D6",10,"ENSG00000146426","M8/D6","ENSG00000146426 M8/D6",0.649313398639241,0.000615953513359506,5.62474528495194,4.03046891204083,2.1980483840555,7.26043083226923
1216,"ENSG00000146828 M8/D6",9,"ENSG00000146828","M8/D6","ENSG00000146828 M8/D6",1.16183631640845,0.00392468907772649,0.811154934093175,5.67442402832326,2.1980483840555,6.13909415785139
1219,"ENSG00000146856 M8/D6",10,"ENSG00000146856","M8/D6","ENSG00000146856 M8/D6",1.53592747186057,0.000349150587157675,1.95100419327613,23.285318285771,2.1980483840555,23.4700635220805
1227,"ENSG00000147364 M8/D6",4,"ENSG00000147364","M8/D6","ENSG00000147364 M8/D6",0.947409978105556,0.271122554534136,1.93682374794148,9.21304390624506,2.1980483840555,9.66762023186877
1230,"ENSG00000147403 M8/D6",7,"ENSG00000147403","M8/D6","ENSG00000147403 M8/D6",0.884354642715948,0.0102529686822066,1.82937592429829,4.28748758976909,2.1980483840555,5.15369603328283
1233,"ENSG00000148158 M8/D6",7,"ENSG00000148158","M8/D6","ENSG00000148158 M8/D6",1.12521586867256,0.0172499679141156,1.37323254845111,2.23430015839448,2.1980483840555,3.42188274617587
1239,"ENSG00000148219 M8/D6",8,"ENSG00000148219","M8/D6","ENSG00000148219 M8/D6",0.785392771443114,0.00927818646864331,1.55181980972557,6.1528420376789,2.1980483840555,6.71543197129822
1244,"ENSG00000148450 M8/D6",6,"ENSG00000148450","M8/D6","ENSG00000148450 M8/D6",0.834988770916507,0.0320178353402267,2.42740839413057,8.27414785545089,2.1980483840555,8.89860949499455
1247,"ENSG00000148483 M8/D6",8,"ENSG00000148483","M8/D6","ENSG00000148483 M8/D6",0.397629185413165,0.0332429029386722,10.0361166961005,30.772578435899,2.1980483840555,32.4423587094088
1250,"ENSG00000148773 M8/D6",10,"ENSG00000148773","M8/D6","ENSG00000148773 M8/D6",2.70350973629152,0.000572436581088497,7.45770162049244,34.7110487365384,2.1980483840555,35.5711348504555
1257,"ENSG00000149809 M8/D6",5,"ENSG00000149809","M8/D6","ENSG00000149809 M8/D6",1.13449280001544,0.133814768882506,5.52462766413595,14.6678914749228,2.1980483840555,15.827190775564
1260,"ENSG00000150867 M8/D6",10,"ENSG00000150867","M8/D6","ENSG00000150867 M8/D6",1.41020634697657,6.63762737499803e-05,3.2252347175239,5.59826765422248,2.1980483840555,6.82452609417563
1262,"ENSG00000150967 M8/D6",10,"ENSG00000150967","M8/D6","ENSG00000150967 M8/D6",0.560998873287621,0.00104973382498396,5.78778357714776,12.7265314507519,2.1980483840555,14.1525424642192
1268,"ENSG00000151422 M8/D6",5,"ENSG00000151422","M8/D6","ENSG00000151422 M8/D6",0.943387930111585,0.0556717029842957,2.65428059951382,7.43620568926443,2.1980483840555,8.19596103289011
1272,"ENSG00000151474 M8/D6",10,"ENSG00000151474","M8/D6","ENSG00000151474 M8/D6",1.52904114849005,3.34409020694986e-05,2.63057800889627,8.21023063174825,2.1980483840555,8.89714810408565
1274,"ENSG00000151503 M8/D6",4,"ENSG00000151503","M8/D6","ENSG00000151503 M8/D6",1.08682336935781,0.0774176022933859,1.67928192515825,7.0785769957697,2.1980483840555,7.59984583842674
1284,"ENSG00000152253 M8/D6",10,"ENSG00000152253","M8/D6","ENSG00000152253 M8/D6",2.52472545565685,2.49750557430576e-05,2.98376314568832,20.1033607945164,2.1980483840555,20.4420980929726
1287,"ENSG00000152454 M8/D6",8,"ENSG00000152454","M8/D6","ENSG00000152454 M8/D6",1.17692844586928,0.0101105318007063,1.50098625970598,1.93470928016753,2.1980483840555,3.290513098172
1290,"ENSG00000152778 M8/D6",5,"ENSG00000152778","M8/D6","ENSG00000152778 M8/D6",1.10356215592113,0.0566150393851787,1.44459541452023,3.17269647633133,2.1980483840555,4.12119831374651
1295,"ENSG00000153250 M8/D6",10,"ENSG00000153250","M8/D6","ENSG00000153250 M8/D6",0.372735097378548,1.22019828515385e-05,3.35852967557929,6.19807830967379,2.1980483840555,7.38426116908418
1301,"ENSG00000154645 M8/D6",7,"ENSG00000154645","M8/D6","ENSG00000154645 M8/D6",0.600347432304201,0.0176871807054703,10.5170696157142,31.7254840979741,2.1980483840555,33.495470010902
1303,"ENSG00000154845 M8/D6",7,"ENSG00000154845","M8/D6","ENSG00000154845 M8/D6",0.863671675589543,0.0147695250052802,2.47131905887518,4.86074037913656,2.1980483840555,5.87925434241259
1308,"ENSG00000154978 M8/D6",10,"ENSG00000154978","M8/D6","ENSG00000154978 M8/D6",0.743536398619889,0.000187820735825567,1.47049437089452,2.54408798464504,2.1980483840555,3.66962587563047
1311,"ENSG00000155307 M8/D6",10,"ENSG00000155307","M8/D6","ENSG00000155307 M8/D6",0.461605022556319,0.000111874547992895,4.48109493582202,4.58472067846798,2.1980483840555,6.77726288571357
1314,"ENSG00000155561 M8/D6",10,"ENSG00000155561","M8/D6","ENSG00000155561 M8/D6",1.15479809354808,0.00116263234016403,0.93868099932936,6.83027449783635,2.1980483840555,7.2363795113955
1317,"ENSG00000155592 M8/D6",6,"ENSG00000155592","M8/D6","ENSG00000155592 M8/D6",1.12905896419643,0.0358112584077532,1.40747841322439,3.32742995466922,2.1980483840555,4.22897177639809
1320,"ENSG00000155760 M8/D6",9,"ENSG00000155760","M8/D6","ENSG00000155760 M8/D6",0.367842495228786,0.000638314578742955,13.1448525626078,11.0433415911435,2.1980483840555,17.30820496441
1323,"ENSG00000155792 M8/D6",10,"ENSG00000155792","M8/D6","ENSG00000155792 M8/D6",0.204629006570056,1.64502437173289e-05,10.1776168612887,8.01389469105174,2.1980483840555,13.1391708183243
1329,"ENSG00000155970 M8/D6",10,"ENSG00000155970","M8/D6","ENSG00000155970 M8/D6",1.88674220942462,6.42656955815712e-05,3.20631429633747,43.0644883361004,2.1980483840555,43.2395886164019
1332,"ENSG00000156273 M8/D6",4,"ENSG00000156273","M8/D6","ENSG00000156273 M8/D6",0.964192508509333,0.0939843026817722,1.54142030462746,4.04199251528245,2.1980483840555,4.85232900242411
1342,"ENSG00000156802 M8/D6",8,"ENSG00000156802","M8/D6","ENSG00000156802 M8/D6",1.21277037971588,0.00171676616270755,2.57369270709771,8.47231760856258,2.1980483840555,9.12334787836003
1345,"ENSG00000156970 M8/D6",10,"ENSG00000156970","M8/D6","ENSG00000156970 M8/D6",2.3380585731124,1.54694104390505e-06,3.59857783775636,23.9781572585192,2.1980483840555,24.346112721897
1347,"ENSG00000157303 M8/D6",8,"ENSG00000157303","M8/D6","ENSG00000157303 M8/D6",1.25762703086886,0.0103395355182832,3.00023071225864,19.9082925499407,2.1980483840555,20.2527260703208
1355,"ENSG00000157456 M8/D6",10,"ENSG00000157456","M8/D6","ENSG00000157456 M8/D6",2.18794191046869,1.43838003982304e-06,5.12881018204246,14.1569278733584,2.1980483840555,15.2169220735845
1358,"ENSG00000157470 M8/D6",9,"ENSG00000157470","M8/D6","ENSG00000157470 M8/D6",0.778705065313038,0.000433355516079283,1.17973759605973,8.1880532199248,2.1980483840555,8.55963860373361
1361,"ENSG00000157483 M8/D6",10,"ENSG00000157483","M8/D6","ENSG00000157483 M8/D6",1.16215843077742,0.000363289714382723,0.565470203835361,0.874681450599492,2.1980483840555,2.43233239712368
1367,"ENSG00000157833 M8/D6",9,"ENSG00000157833","M8/D6","ENSG00000157833 M8/D6",1.37471454866207,0.00329995218458192,2.68913756947802,16.7780662987776,2.1980483840555,17.1337791013076
1369,"ENSG00000157837 M8/D6",5,"ENSG00000157837","M8/D6","ENSG00000157837 M8/D6",0.907841474420818,0.0610627807753078,1.0710108696677,3.51590195081921,2.1980483840555,4.28252816795987
1372,"ENSG00000157978 M8/D6",5,"ENSG00000157978","M8/D6","ENSG00000157978 M8/D6",1.3002752534759,0.0749801982067411,12.4281733849709,15.3406462642072,2.1980483840555,19.8652042070823
1374,"ENSG00000157992 M8/D6",6,"ENSG00000157992","M8/D6","ENSG00000157992 M8/D6",1.546114863756,0.0169039909376464,4.72926115309238,35.8393672941756,2.1980483840555,36.2168134407159
1376,"ENSG00000158006 M8/D6",7,"ENSG00000158006","M8/D6","ENSG00000158006 M8/D6",0.866858157526055,0.0175158461836222,1.77622514854975,5.8625646271202,2.1980483840555,6.50815307780561
1379,"ENSG00000158286 M8/D6",9,"ENSG00000158286","M8/D6","ENSG00000158286 M8/D6",0.784420006342865,0.0058196518771383,1.66986493555102,6.52703475212067,2.1980483840555,7.08675160119379
1382,"ENSG00000158402 M8/D6",10,"ENSG00000158402","M8/D6","ENSG00000158402 M8/D6",2.59192204790333,9.86601822181228e-05,5.23147820358656,17.7393781307757,2.1980483840555,18.6248575124722
1390,"ENSG00000158869 M8/D6",5,"ENSG00000158869","M8/D6","ENSG00000158869 M8/D6",0.626079949993492,0.0475725779661299,7.68978748934613,62.6770053068345,2.1980483840555,63.1852137969234
1393,"ENSG00000159335 M8/D6",8,"ENSG00000159335","M8/D6","ENSG00000159335 M8/D6",1.81004182695825,0.000645656702848638,4.59569829495632,15.3051293609052,2.1980483840555,16.130680217243
1405,"ENSG00000160172 M8/D6",10,"ENSG00000160172","M8/D6","ENSG00000160172 M8/D6",2.01563425502885,0.000373936763691487,4.49617213405094,26.0840255323847,2.1980483840555,26.5598073888303
1408,"ENSG00000160193 M8/D6",5,"ENSG00000160193","M8/D6","ENSG00000160193 M8/D6",0.880156047584608,0.0580010487282073,1.47104172805581,12.7274960609354,2.1980483840555,12.9994052342965
1411,"ENSG00000160200 M8/D6",10,"ENSG00000160200","M8/D6","ENSG00000160200 M8/D6",0.775650630833592,0.000842002664404265,1.3231880625049,5.45234076130179,2.1980483840555,6.02579979129389
1413,"ENSG00000160229 M8/D6",9,"ENSG00000160229","M8/D6","ENSG00000160229 M8/D6",1.50064533089647,0.00105006477688573,3.12948795472386,16.667661732163,2.1980483840555,17.1007619472122
1416,"ENSG00000160299 M8/D6",9,"ENSG00000160299","M8/D6","ENSG00000160299 M8/D6",0.884929662688213,0.00501382244191335,1.4286889638541,2.99394238905014,2.1980483840555,3.97947985081452
1420,"ENSG00000160439 M8/D6",8,"ENSG00000160439","M8/D6","ENSG00000160439 M8/D6",0.720158695398112,0.0133223624828121,4.34896422187617,6.06450716771091,2.1980483840555,7.77966282617859
1428,"ENSG00000160613 M8/D6",9,"ENSG00000160613","M8/D6","ENSG00000160613 M8/D6",1.23538893875064,6.40360099458231e-05,1.21928615470959,2.08291024027279,2.1980483840555,3.2644433667547
1431,"ENSG00000160679 M8/D6",9,"ENSG00000160679","M8/D6","ENSG00000160679 M8/D6",0.851377429624141,0.00599221817556408,1.63441279690964,2.72042512628277,2.1980483840555,3.86049669823219
