"gene_compare","gene","compare","uchar"
"ENSG00000120694 F7/D6","ENSG00000120694","F7/D6",0.761361593729503
"ENSG00000120832 F7/D6","ENSG00000120832","F7/D6",3.06901789362802
"ENSG00000121281 F7/D6","ENSG00000121281","F7/D6",1.50355320712734
"ENSG00000121318 F7/D6","ENSG00000121318","F7/D6",5.00135152758384
"ENSG00000121350 F7/D6","ENSG00000121350","F7/D6",1.44598695491689
"ENSG00000122026 F7/D6","ENSG00000122026","F7/D6",1.26073444307642
"ENSG00000122121 F7/D6","ENSG00000122121","F7/D6",6.81326226336199
"ENSG00000122378 F7/D6","ENSG00000122378","F7/D6",2.80657166837831
"ENSG00000122545 F7/D6","ENSG00000122545","F7/D6",1.82643531852635
"ENSG00000122912 F7/D6","ENSG00000122912","F7/D6",4.44759924747009
"ENSG00000122970 F7/D6","ENSG00000122970","F7/D6",2.17945003787895
"ENSG00000123178 F7/D6","ENSG00000123178","F7/D6",7.49356957605493
"ENSG00000123268 F7/D6","ENSG00000123268","F7/D6",1.21080737132033
"ENSG00000123595 F7/D6","ENSG00000123595","F7/D6",0.955219848507712
"ENSG00000123609 F7/D6","ENSG00000123609","F7/D6",1.15169525906525
"ENSG00000123892 F7/D6","ENSG00000123892","F7/D6",4.88339459894668
"ENSG00000124097 F7/D6","ENSG00000124097","F7/D6",3.84280092581777
"ENSG00000124155 F7/D6","ENSG00000124155","F7/D6",2.17789684907469
"ENSG00000124181 F7/D6","ENSG00000124181","F7/D6",3.19959852066839
"ENSG00000124201 F7/D6","ENSG00000124201","F7/D6",1.17220372881772
"ENSG00000124228 F7/D6","ENSG00000124228","F7/D6",1.2148047748757
"ENSG00000124422 F7/D6","ENSG00000124422","F7/D6",1.21063632162687
"ENSG00000124496 F7/D6","ENSG00000124496","F7/D6",5.46366879868912
"ENSG00000124541 F7/D6","ENSG00000124541","F7/D6",1.73666285208183
"ENSG00000125772 F7/D6","ENSG00000125772","F7/D6",0.914092368629717
"ENSG00000125827 F7/D6","ENSG00000125827","F7/D6",0.773643419260295
"ENSG00000126243 F7/D6","ENSG00000126243","F7/D6",2.91067939864769
"ENSG00000126261 F7/D6","ENSG00000126261","F7/D6",0.752247759110654
"ENSG00000126266 F7/D6","ENSG00000126266","F7/D6",3.75586983434157
"ENSG00000126458 F7/D6","ENSG00000126458","F7/D6",4.04071914429665
"ENSG00000128050 F7/D6","ENSG00000128050","F7/D6",3.89199482709998
"ENSG00000128268 F7/D6","ENSG00000128268","F7/D6",1.60682223233911
"ENSG00000128512 F7/D6","ENSG00000128512","F7/D6",3.64458687200119
"ENSG00000128683 F7/D6","ENSG00000128683","F7/D6",9.38627562290068
"ENSG00000128917 F7/D6","ENSG00000128917","F7/D6",4.77033923927964
"ENSG00000129250 F7/D6","ENSG00000129250","F7/D6",1.28464867834371
"ENSG00000129566 F7/D6","ENSG00000129566","F7/D6",1.20132306298648
"ENSG00000130175 F7/D6","ENSG00000130175","F7/D6",2.12484605302329
"ENSG00000130768 F7/D6","ENSG00000130768","F7/D6",2.58019033889578
"ENSG00000130985 F7/D6","ENSG00000130985","F7/D6",1.31171202934513
"ENSG00000131236 F7/D6","ENSG00000131236","F7/D6",3.2899883327537
"ENSG00000131398 F7/D6","ENSG00000131398","F7/D6",9.02979414744533
"ENSG00000131626 F7/D6","ENSG00000131626","F7/D6",2.03815842432571
"ENSG00000132773 F7/D6","ENSG00000132773","F7/D6",1.43765920396246
"ENSG00000132780 F7/D6","ENSG00000132780","F7/D6",1.47566342472826
"ENSG00000132823 F7/D6","ENSG00000132823","F7/D6",1.10296672436106
"ENSG00000132938 F7/D6","ENSG00000132938","F7/D6",5.24356851805134
"ENSG00000133639 F7/D6","ENSG00000133639","F7/D6",2.3426636638183
"ENSG00000134508 F7/D6","ENSG00000134508","F7/D6",3.73903395581387
"ENSG00000135048 F7/D6","ENSG00000135048","F7/D6",3.11276096832262
"ENSG00000135070 F7/D6","ENSG00000135070","F7/D6",1.27265223509329
"ENSG00000135148 F7/D6","ENSG00000135148","F7/D6",1.13930663950279
"ENSG00000135452 F7/D6","ENSG00000135452","F7/D6",2.76956368684984
"ENSG00000135506 F7/D6","ENSG00000135506","F7/D6",1.28220117398147
"ENSG00000135596 F7/D6","ENSG00000135596","F7/D6",0.970946652352727
"ENSG00000135838 F7/D6","ENSG00000135838","F7/D6",3.33817574996264
"ENSG00000136143 F7/D6","ENSG00000136143","F7/D6",1.89968354105307
"ENSG00000136379 F7/D6","ENSG00000136379","F7/D6",2.4885002776313
"ENSG00000136541 F7/D6","ENSG00000136541","F7/D6",3.04306546901901
"ENSG00000137161 F7/D6","ENSG00000137161","F7/D6",1.69354295964543
"ENSG00000137491 F7/D6","ENSG00000137491","F7/D6",5.31576821064576
"ENSG00000137936 F7/D6","ENSG00000137936","F7/D6",4.67364747197858
"ENSG00000138642 F7/D6","ENSG00000138642","F7/D6",0.906415057687442
"ENSG00000139083 F7/D6","ENSG00000139083","F7/D6",2.52383973878863
"ENSG00000140259 F7/D6","ENSG00000140259","F7/D6",1.68309004504682
"ENSG00000140459 F7/D6","ENSG00000140459","F7/D6",30.6781083082353
"ENSG00000140749 F7/D6","ENSG00000140749","F7/D6",10.9188090262731
"ENSG00000140853 F7/D6","ENSG00000140853","F7/D6",1.38793262198015
"ENSG00000140854 F7/D6","ENSG00000140854","F7/D6",1.75764932634027
"ENSG00000140939 F7/D6","ENSG00000140939","F7/D6",3.39583702076941
"ENSG00000141452 F7/D6","ENSG00000141452","F7/D6",2.37473686745664
"ENSG00000141994 F7/D6","ENSG00000141994","F7/D6",1.62272429756599
"ENSG00000142156 F7/D6","ENSG00000142156","F7/D6",15.2066279421536
"ENSG00000142178 F7/D6","ENSG00000142178","F7/D6",1.417775588764
"ENSG00000142327 F7/D6","ENSG00000142327","F7/D6",3.08232346284371
"ENSG00000142512 F7/D6","ENSG00000142512","F7/D6",2.05485674231296
"ENSG00000142765 F7/D6","ENSG00000142765","F7/D6",0.80861626758158
"ENSG00000142784 F7/D6","ENSG00000142784","F7/D6",3.04542113013008
"ENSG00000143179 F7/D6","ENSG00000143179","F7/D6",3.20459072970133
"ENSG00000143297 F7/D6","ENSG00000143297","F7/D6",1.14329076042324
"ENSG00000143353 F7/D6","ENSG00000143353","F7/D6",1.33279666975246
"ENSG00000143486 F7/D6","ENSG00000143486","F7/D6",0.72245543029179
"ENSG00000143799 F7/D6","ENSG00000143799","F7/D6",0.856307040388182
"ENSG00000145041 F7/D6","ENSG00000145041","F7/D6",0.990033098395936
"ENSG00000145687 F7/D6","ENSG00000145687","F7/D6",1.58093268538999
"ENSG00000145936 F7/D6","ENSG00000145936","F7/D6",6.72674899467644
"ENSG00000146066 F7/D6","ENSG00000146066","F7/D6",1.37490789803384
"ENSG00000146350 F7/D6","ENSG00000146350","F7/D6",1.2448067520553
"ENSG00000146426 F7/D6","ENSG00000146426","F7/D6",3.25677428770166
"ENSG00000146828 F7/D6","ENSG00000146828","F7/D6",1.75391976699689
"ENSG00000146856 F7/D6","ENSG00000146856","F7/D6",3.39879072123551
"ENSG00000147202 F7/D6","ENSG00000147202","F7/D6",1.00219224630354
"ENSG00000147403 F7/D6","ENSG00000147403","F7/D6",1.4966706600253
"ENSG00000148158 F7/D6","ENSG00000148158","F7/D6",0.975116745948586
"ENSG00000148219 F7/D6","ENSG00000148219","F7/D6",3.20321042146226
"ENSG00000148450 F7/D6","ENSG00000148450","F7/D6",2.55890727045803
"ENSG00000149054 F7/D6","ENSG00000149054","F7/D6",4.06066781671008
"ENSG00000150867 F7/D6","ENSG00000150867","F7/D6",3.71696880506116
"ENSG00000151474 F7/D6","ENSG00000151474","F7/D6",1.48035688592068
"ENSG00000152454 F7/D6","ENSG00000152454","F7/D6",1.61471885316339
"ENSG00000152778 F7/D6","ENSG00000152778","F7/D6",1.65333018861273
"ENSG00000153113 F7/D6","ENSG00000153113","F7/D6",2.25537486561743
"ENSG00000153250 F7/D6","ENSG00000153250","F7/D6",2.07394078798239
"ENSG00000154079 F7/D6","ENSG00000154079","F7/D6",2.87237665485151
"ENSG00000154845 F7/D6","ENSG00000154845","F7/D6",2.34096657438297
"ENSG00000154978 F7/D6","ENSG00000154978","F7/D6",2.14898533587658
"ENSG00000155561 F7/D6","ENSG00000155561","F7/D6",0.843463693952217
"ENSG00000155792 F7/D6","ENSG00000155792","F7/D6",3.40333737098715
"ENSG00000155970 F7/D6","ENSG00000155970","F7/D6",1.82491385884147
"ENSG00000156535 F7/D6","ENSG00000156535","F7/D6",0.935019298981544
"ENSG00000156802 F7/D6","ENSG00000156802","F7/D6",2.30161336244805
"ENSG00000157470 F7/D6","ENSG00000157470","F7/D6",1.21396825586609
"ENSG00000157483 F7/D6","ENSG00000157483","F7/D6",0.81966753485067
"ENSG00000157837 F7/D6","ENSG00000157837","F7/D6",1.54826537480136
"ENSG00000157978 F7/D6","ENSG00000157978","F7/D6",9.95496473836935
"ENSG00000158869 F7/D6","ENSG00000158869","F7/D6",4.22262486811668
"ENSG00000159339 F7/D6","ENSG00000159339","F7/D6",6.81046594389905
"ENSG00000159884 F7/D6","ENSG00000159884","F7/D6",3.0706426848898
"ENSG00000160013 F7/D6","ENSG00000160013","F7/D6",1.61858941007486
"ENSG00000160172 F7/D6","ENSG00000160172","F7/D6",4.00357002783992
"ENSG00000160200 F7/D6","ENSG00000160200","F7/D6",0.719819138672832
"ENSG00000160299 F7/D6","ENSG00000160299","F7/D6",1.93840171955956
"ENSG00000160570 F7/D6","ENSG00000160570","F7/D6",11.0402501861408
"ENSG00000160679 F7/D6","ENSG00000160679","F7/D6",0.840442596449831
"ENSG00000160714 F7/D6","ENSG00000160714","F7/D6",0.724230558689831
"ENSG00000162694 F7/D6","ENSG00000162694","F7/D6",2.441382472991
"ENSG00000162729 F7/D6","ENSG00000162729","F7/D6",2.56953716757553
"ENSG00000162775 F7/D6","ENSG00000162775","F7/D6",1.82937542454731
"ENSG00000162819 F7/D6","ENSG00000162819","F7/D6",1.20334466446607
"ENSG00000163166 F7/D6","ENSG00000163166","F7/D6",1.55779133520217
"ENSG00000163218 F7/D6","ENSG00000163218","F7/D6",8.47110428072207
"ENSG00000163312 F7/D6","ENSG00000163312","F7/D6",1.37837933896626
"ENSG00000163820 F7/D6","ENSG00000163820","F7/D6",2.01405549433056
"ENSG00000164291 F7/D6","ENSG00000164291","F7/D6",2.51824423397201
"ENSG00000165178 F7/D6","ENSG00000165178","F7/D6",1.1980649020526
"ENSG00000165475 F7/D6","ENSG00000165475","F7/D6",3.90735567630669
"ENSG00000165548 F7/D6","ENSG00000165548","F7/D6",6.8843641456831
"ENSG00000165591 F7/D6","ENSG00000165591","F7/D6",1.48916135195176
"ENSG00000165629 F7/D6","ENSG00000165629","F7/D6",1.26309906665738
"ENSG00000166257 F7/D6","ENSG00000166257","F7/D6",10.8026462716955
"ENSG00000166710 F7/D6","ENSG00000166710","F7/D6",9.44238194755593
"ENSG00000166860 F7/D6","ENSG00000166860","F7/D6",1.59458392011006
"ENSG00000166887 F7/D6","ENSG00000166887","F7/D6",3.00651707556292
"ENSG00000167106 F7/D6","ENSG00000167106","F7/D6",7.10044958694454
"ENSG00000167363 F7/D6","ENSG00000167363","F7/D6",2.11879844668459
"ENSG00000167555 F7/D6","ENSG00000167555","F7/D6",6.68018055619298
"ENSG00000167562 F7/D6","ENSG00000167562","F7/D6",2.90092952408873
"ENSG00000167615 F7/D6","ENSG00000167615","F7/D6",7.43258757307022
"ENSG00000168036 F7/D6","ENSG00000168036","F7/D6",1.91981652176631
"ENSG00000168214 F7/D6","ENSG00000168214","F7/D6",18.0277655598021
"ENSG00000168246 F7/D6","ENSG00000168246","F7/D6",0.913728767824904
"ENSG00000168404 F7/D6","ENSG00000168404","F7/D6",2.05778286445855
"ENSG00000168778 F7/D6","ENSG00000168778","F7/D6",1.97486370108837
"ENSG00000169032 F7/D6","ENSG00000169032","F7/D6",1.02778904130188
"ENSG00000169139 F7/D6","ENSG00000169139","F7/D6",2.51673962006096
"ENSG00000169282 F7/D6","ENSG00000169282","F7/D6",59.6566311641268
"ENSG00000170006 F7/D6","ENSG00000170006","F7/D6",1.00763916784584
"ENSG00000170160 F7/D6","ENSG00000170160","F7/D6",11.8934541292432
"ENSG00000170430 F7/D6","ENSG00000170430","F7/D6",1.98281667745377
"ENSG00000170667 F7/D6","ENSG00000170667","F7/D6",5.32893667853088
"ENSG00000171316 F7/D6","ENSG00000171316","F7/D6",1.85313937433586
"ENSG00000171467 F7/D6","ENSG00000171467","F7/D6",1.263447864343
"ENSG00000171490 F7/D6","ENSG00000171490","F7/D6",2.01551618644267
"ENSG00000171492 F7/D6","ENSG00000171492","F7/D6",0.442052493358597
"ENSG00000171595 F7/D6","ENSG00000171595","F7/D6",5.59284559818362
"ENSG00000171786 F7/D6","ENSG00000171786","F7/D6",4.14736541678781
"ENSG00000172939 F7/D6","ENSG00000172939","F7/D6",0.7478166369295
"ENSG00000173930 F7/D6","ENSG00000173930","F7/D6",2.05528736758504
"ENSG00000174206 F7/D6","ENSG00000174206","F7/D6",1.89319789214068
"ENSG00000174695 F7/D6","ENSG00000174695","F7/D6",1.06227787239117
"ENSG00000174748 F7/D6","ENSG00000174748","F7/D6",2.19682210027609
"ENSG00000174749 F7/D6","ENSG00000174749","F7/D6",0.704562177484308
"ENSG00000175592 F7/D6","ENSG00000175592","F7/D6",5.96038030298865
"ENSG00000175606 F7/D6","ENSG00000175606","F7/D6",1.12975598263647
"ENSG00000176155 F7/D6","ENSG00000176155","F7/D6",1.97586221317985
"ENSG00000176160 F7/D6","ENSG00000176160","F7/D6",5.05040306371751
"ENSG00000176171 F7/D6","ENSG00000176171","F7/D6",0.626084975540214
"ENSG00000176209 F7/D6","ENSG00000176209","F7/D6",1.73864537550118
"ENSG00000176894 F7/D6","ENSG00000176894","F7/D6",1.82503725051518
"ENSG00000176903 F7/D6","ENSG00000176903","F7/D6",1.2406295617411
"ENSG00000178038 F7/D6","ENSG00000178038","F7/D6",14.0799118534399
"ENSG00000178163 F7/D6","ENSG00000178163","F7/D6",1.23699768144383
"ENSG00000178201 F7/D6","ENSG00000178201","F7/D6",2.99894373211201
"ENSG00000178297 F7/D6","ENSG00000178297","F7/D6",5.67355499188544
"ENSG00000178718 F7/D6","ENSG00000178718","F7/D6",5.10835490699653
"ENSG00000178764 F7/D6","ENSG00000178764","F7/D6",1.16086257870122
"ENSG00000178789 F7/D6","ENSG00000178789","F7/D6",10.6620553503902
"ENSG00000179222 F7/D6","ENSG00000179222","F7/D6",4.9076852419993
"ENSG00000179873 F7/D6","ENSG00000179873","F7/D6",14.1690635851293
"ENSG00000179978 F7/D6","ENSG00000179978","F7/D6",3.39133749607429
"ENSG00000180096 F7/D6","ENSG00000180096","F7/D6",2.22808361142283
"ENSG00000180573 F7/D6","ENSG00000180573","F7/D6",3.74936419163659
"ENSG00000180667 F7/D6","ENSG00000180667","F7/D6",2.08779878216799
"ENSG00000180815 F7/D6","ENSG00000180815","F7/D6",6.21785932506583
"ENSG00000180884 F7/D6","ENSG00000180884","F7/D6",4.10986211844955
"ENSG00000181035 F7/D6","ENSG00000181035","F7/D6",2.91052068698052
"ENSG00000181222 F7/D6","ENSG00000181222","F7/D6",1.1360128222378
"ENSG00000181588 F7/D6","ENSG00000181588","F7/D6",5.11229391650678
"ENSG00000181790 F7/D6","ENSG00000181790","F7/D6",4.50397866197171
"ENSG00000181804 F7/D6","ENSG00000181804","F7/D6",0.65932236131203
"ENSG00000182199 F7/D6","ENSG00000182199","F7/D6",1.83047793386577
"ENSG00000182489 F7/D6","ENSG00000182489","F7/D6",9.71507514125233
"ENSG00000182566 F7/D6","ENSG00000182566","F7/D6",8.37879105312894
"ENSG00000182944 F7/D6","ENSG00000182944","F7/D6",1.61145866528673
"ENSG00000183250 F7/D6","ENSG00000183250","F7/D6",5.82799146550833
"ENSG00000183604 F7/D6","ENSG00000183604","F7/D6",2.53952615052113
"ENSG00000184507 F7/D6","ENSG00000184507","F7/D6",7.34836721286443
"ENSG00000184792 F7/D6","ENSG00000184792","F7/D6",4.64387428771519
"ENSG00000184903 F7/D6","ENSG00000184903","F7/D6",4.22736932856684
"ENSG00000184916 F7/D6","ENSG00000184916","F7/D6",11.917367357757
"ENSG00000185105 F7/D6","ENSG00000185105","F7/D6",9.45504753258987
"ENSG00000185201 F7/D6","ENSG00000185201","F7/D6",1.78859374056942
"ENSG00000185379 F7/D6","ENSG00000185379","F7/D6",1.30109787850327
"ENSG00000185787 F7/D6","ENSG00000185787","F7/D6",1.68152431396952
"ENSG00000185933 F7/D6","ENSG00000185933","F7/D6",12.65585609376
"ENSG00000186111 F7/D6","ENSG00000186111","F7/D6",1.60735828551489
"ENSG00000186298 F7/D6","ENSG00000186298","F7/D6",3.13527466740046
"ENSG00000186468 F7/D6","ENSG00000186468","F7/D6",2.49374689233574
"ENSG00000186765 F7/D6","ENSG00000186765","F7/D6",3.79799965610702
"ENSG00000187097 F7/D6","ENSG00000187097","F7/D6",1.5927651666439
"ENSG00000187122 F7/D6","ENSG00000187122","F7/D6",5.39182755582423
"ENSG00000187609 F7/D6","ENSG00000187609","F7/D6",2.40581480443759
"ENSG00000188026 F7/D6","ENSG00000188026","F7/D6",6.12871254160191
"ENSG00000188636 F7/D6","ENSG00000188636","F7/D6",1.80801843017103
"ENSG00000189420 F7/D6","ENSG00000189420","F7/D6",1.72015329265701
"ENSG00000196418 F7/D6","ENSG00000196418","F7/D6",2.90373710420923
"ENSG00000196456 F7/D6","ENSG00000196456","F7/D6",2.48934775430745
"ENSG00000196466 F7/D6","ENSG00000196466","F7/D6",3.11554748370564
"ENSG00000196741 F7/D6","ENSG00000196741","F7/D6",2.58806206609948
"ENSG00000197093 F7/D6","ENSG00000197093","F7/D6",9.65199340942623
"ENSG00000197157 F7/D6","ENSG00000197157","F7/D6",1.13213819542152
"ENSG00000197444 F7/D6","ENSG00000197444","F7/D6",3.42347525642215
"ENSG00000197728 F7/D6","ENSG00000197728","F7/D6",3.27417583789679
"ENSG00000197822 F7/D6","ENSG00000197822","F7/D6",1.63828836926811
"ENSG00000198039 F7/D6","ENSG00000198039","F7/D6",1.2087751554156
"ENSG00000198393 F7/D6","ENSG00000198393","F7/D6",2.18731245594913
"ENSG00000198740 F7/D6","ENSG00000198740","F7/D6",6.94534752562145
"ENSG00000198783 F7/D6","ENSG00000198783","F7/D6",2.26104083886224
"ENSG00000198816 F7/D6","ENSG00000198816","F7/D6",3.1481878072482
"ENSG00000198837 F7/D6","ENSG00000198837","F7/D6",1.50396190183131
"ENSG00000198841 F7/D6","ENSG00000198841","F7/D6",1.39555903075276
"ENSG00000198899 F7/D6","ENSG00000198899","F7/D6",4.58193642778084
"ENSG00000198911 F7/D6","ENSG00000198911","F7/D6",0.610101050233859
"ENSG00000199347 F7/D6","ENSG00000199347","F7/D6",7.35691426806687
"ENSG00000203761 F7/D6","ENSG00000203761","F7/D6",1.7778566901367
"ENSG00000203814 F7/D6","ENSG00000203814","F7/D6",4.35119896567967
"ENSG00000203995 F7/D6","ENSG00000203995","F7/D6",1.49892767991927
"ENSG00000204084 F7/D6","ENSG00000204084","F7/D6",1.15132096840415
"ENSG00000204366 F7/D6","ENSG00000204366","F7/D6",5.78729574656972
"ENSG00000204619 F7/D6","ENSG00000204619","F7/D6",1.23949354832848
"ENSG00000204634 F7/D6","ENSG00000204634","F7/D6",9.83761829608561
"ENSG00000204673 F7/D6","ENSG00000204673","F7/D6",1.6075269910818
"ENSG00000205089 F7/D6","ENSG00000205089","F7/D6",1.30174077094002
"ENSG00000205356 F7/D6","ENSG00000205356","F7/D6",1.09793609046628
"ENSG00000205413 F7/D6","ENSG00000205413","F7/D6",1.83275634616626
"ENSG00000205710 F7/D6","ENSG00000205710","F7/D6",2.72443103799724
"ENSG00000205978 F7/D6","ENSG00000205978","F7/D6",19.9544713136026
"ENSG00000206418 F7/D6","ENSG00000206418","F7/D6",1.39667583764017
"ENSG00000206573 F7/D6","ENSG00000206573","F7/D6",2.35237330773286
"ENSG00000210112 F7/D6","ENSG00000210112","F7/D6",3.49399268852234
"ENSG00000210196 F7/D6","ENSG00000210196","F7/D6",6.80683557385131
"ENSG00000211452 F7/D6","ENSG00000211452","F7/D6",19.4283331570498
"ENSG00000211639 F7/D6","ENSG00000211639","F7/D6",11.4712972946393
"ENSG00000211891 F7/D6","ENSG00000211891","F7/D6",3.83422438190636
"ENSG00000211937 F7/D6","ENSG00000211937","F7/D6",4.58518874263483
"ENSG00000212719 F7/D6","ENSG00000212719","F7/D6",9.21961787271531
"ENSG00000213064 F7/D6","ENSG00000213064","F7/D6",1.01836648824231
"ENSG00000213928 F7/D6","ENSG00000213928","F7/D6",1.71999870252521
"ENSG00000214212 F7/D6","ENSG00000214212","F7/D6",3.01376991549868
"ENSG00000214783 F7/D6","ENSG00000214783","F7/D6",1.76751728161732
"ENSG00000215190 F7/D6","ENSG00000215190","F7/D6",4.32977426505641
"ENSG00000215347 F7/D6","ENSG00000215347","F7/D6",3.2861935839188
"ENSG00000215493 F7/D6","ENSG00000215493","F7/D6",4.68118394000737
"ENSG00000216937 F7/D6","ENSG00000216937","F7/D6",2.42014158224314
"ENSG00000217643 F7/D6","ENSG00000217643","F7/D6",8.38204819366604
"ENSG00000220614 F7/D6","ENSG00000220614","F7/D6",4.97648514316303
"ENSG00000224137 F7/D6","ENSG00000224137","F7/D6",2.24962619623525
"ENSG00000225037 F7/D6","ENSG00000225037","F7/D6",11.801362199957
"ENSG00000225556 F7/D6","ENSG00000225556","F7/D6",9.74441052138118
"ENSG00000225988 F7/D6","ENSG00000225988","F7/D6",11.348657510788
"ENSG00000226067 F7/D6","ENSG00000226067","F7/D6",2.42310171459473
"ENSG00000226942 F7/D6","ENSG00000226942","F7/D6",3.08649313135582
"ENSG00000227038 F7/D6","ENSG00000227038","F7/D6",10.5435001765062
"ENSG00000227176 F7/D6","ENSG00000227176","F7/D6",12.9454352148713
"ENSG00000227398 F7/D6","ENSG00000227398","F7/D6",2.87502696420926
"ENSG00000228590 F7/D6","ENSG00000228590","F7/D6",5.62415349100996
"ENSG00000228923 F7/D6","ENSG00000228923","F7/D6",7.8525090376381
"ENSG00000229474 F7/D6","ENSG00000229474","F7/D6",2.19540160770774
"ENSG00000230266 F7/D6","ENSG00000230266","F7/D6",1.49699848230496
"ENSG00000230590 F7/D6","ENSG00000230590","F7/D6",1.11924921001347
"ENSG00000230638 F7/D6","ENSG00000230638","F7/D6",17.6083175867318
"ENSG00000230649 F7/D6","ENSG00000230649","F7/D6",17.8694738004353
"ENSG00000231104 F7/D6","ENSG00000231104","F7/D6",6.26055689299889
"ENSG00000231500 F7/D6","ENSG00000231500","F7/D6",1.87030507439645
"ENSG00000231507 F7/D6","ENSG00000231507","F7/D6",8.44408800949943
"ENSG00000231527 F7/D6","ENSG00000231527","F7/D6",3.06986807424611
"ENSG00000231584 F7/D6","ENSG00000231584","F7/D6",3.4987709248635
"ENSG00000232006 F7/D6","ENSG00000232006","F7/D6",9.62555409901969
"ENSG00000232082 F7/D6","ENSG00000232082","F7/D6",8.72722833776835
"ENSG00000232573 F7/D6","ENSG00000232573","F7/D6",5.47762525880708
"ENSG00000234678 F7/D6","ENSG00000234678","F7/D6",7.39321870671828
"ENSG00000235989 F7/D6","ENSG00000235989","F7/D6",30.646387913923
"ENSG00000236056 F7/D6","ENSG00000236056","F7/D6",13.5938043308394
"ENSG00000236104 F7/D6","ENSG00000236104","F7/D6",2.1408787826025
"ENSG00000236129 F7/D6","ENSG00000236129","F7/D6",6.20671513012755
"ENSG00000236144 F7/D6","ENSG00000236144","F7/D6",6.80139071428165
"ENSG00000237111 F7/D6","ENSG00000237111","F7/D6",4.29114984854621
"ENSG00000237301 F7/D6","ENSG00000237301","F7/D6",8.56273307302842
"ENSG00000238228 F7/D6","ENSG00000238228","F7/D6",4.34631823249778
"ENSG00000239951 F7/D6","ENSG00000239951","F7/D6",7.06526167347714
"ENSG00000240065 F7/D6","ENSG00000240065","F7/D6",0.803285265552594
"ENSG00000240429 F7/D6","ENSG00000240429","F7/D6",1.67646204049119
"ENSG00000243230 F7/D6","ENSG00000243230","F7/D6",9.22479709077514
"ENSG00000243660 F7/D6","ENSG00000243660","F7/D6",13.6914217673856
"ENSG00000243789 F7/D6","ENSG00000243789","F7/D6",11.9614715073241
"ENSG00000244560 F7/D6","ENSG00000244560","F7/D6",5.9921264369961
"ENSG00000246596 F7/D6","ENSG00000246596","F7/D6",6.48429810558455
"ENSG00000247121 F7/D6","ENSG00000247121","F7/D6",2.46250672344672
"ENSG00000247473 F7/D6","ENSG00000247473","F7/D6",2.74647703041086
"ENSG00000248202 F7/D6","ENSG00000248202","F7/D6",3.91428776662559
"ENSG00000248508 F7/D6","ENSG00000248508","F7/D6",1.3312311999994
"ENSG00000249087 F7/D6","ENSG00000249087","F7/D6",3.62192111059772
"ENSG00000249509 F7/D6","ENSG00000249509","F7/D6",3.46426083989797
"ENSG00000249855 F7/D6","ENSG00000249855","F7/D6",3.05175431155529
"ENSG00000250011 F7/D6","ENSG00000250011","F7/D6",4.42507693078562
"ENSG00000250479 F7/D6","ENSG00000250479","F7/D6",6.29025659508482
"ENSG00000250859 F7/D6","ENSG00000250859","F7/D6",10.0569583440102
"ENSG00000251230 F7/D6","ENSG00000251230","F7/D6",7.33435536121177
"ENSG00000251364 F7/D6","ENSG00000251364","F7/D6",6.28750285279077
"ENSG00000251634 F7/D6","ENSG00000251634","F7/D6",1.89538482167438
"ENSG00000253426 F7/D6","ENSG00000253426","F7/D6",3.93588120119273
"ENSG00000253666 F7/D6","ENSG00000253666","F7/D6",2.59526476892437
"ENSG00000253741 F7/D6","ENSG00000253741","F7/D6",8.9581579046651
"ENSG00000253831 F7/D6","ENSG00000253831","F7/D6",6.7023347856331
"ENSG00000253846 F7/D6","ENSG00000253846","F7/D6",5.22488902138399
"ENSG00000254298 F7/D6","ENSG00000254298","F7/D6",5.08496674449041
"ENSG00000254701 F7/D6","ENSG00000254701","F7/D6",4.61533220782245
"ENSG00000254726 F7/D6","ENSG00000254726","F7/D6",5.86437785701531
"ENSG00000254802 F7/D6","ENSG00000254802","F7/D6",4.61045939419019
"ENSG00000254838 F7/D6","ENSG00000254838","F7/D6",1.74760718681169
"ENSG00000255823 F7/D6","ENSG00000255823","F7/D6",11.4547371823609
"ENSG00000256087 F7/D6","ENSG00000256087","F7/D6",3.57354184309689
"ENSG00000256274 F7/D6","ENSG00000256274","F7/D6",6.41949392142005
"ENSG00000257122 F7/D6","ENSG00000257122","F7/D6",1.85213088328082
"ENSG00000259295 F7/D6","ENSG00000259295","F7/D6",8.73741754340097
"ENSG00000259529 F7/D6","ENSG00000259529","F7/D6",3.61109894218587
"ENSG00000259810 F7/D6","ENSG00000259810","F7/D6",6.70856235080964
"ENSG00000260103 F7/D6","ENSG00000260103","F7/D6",5.12444932604179
"ENSG00000260386 F7/D6","ENSG00000260386","F7/D6",4.55187357126116
"ENSG00000260698 F7/D6","ENSG00000260698","F7/D6",5.06374018186979
"ENSG00000260719 F7/D6","ENSG00000260719","F7/D6",3.63459944255619
"ENSG00000260778 F7/D6","ENSG00000260778","F7/D6",6.54541484625566
"ENSG00000261159 F7/D6","ENSG00000261159","F7/D6",5.2769256805777
"ENSG00000261335 F7/D6","ENSG00000261335","F7/D6",21.1672244709229
"ENSG00000261490 F7/D6","ENSG00000261490","F7/D6",3.89184231693189
"ENSG00000261762 F7/D6","ENSG00000261762","F7/D6",7.2316011400924
"ENSG00000261770 F7/D6","ENSG00000261770","F7/D6",3.14905043531895
"ENSG00000261794 F7/D6","ENSG00000261794","F7/D6",7.06592351106579
