"gene_compare","gene","compare","us"
"ENSG00000120694 F7/D6","ENSG00000120694","F7/D6",1.79457437534489
"ENSG00000120832 F7/D6","ENSG00000120832","F7/D6",1.79457437534489
"ENSG00000121281 F7/D6","ENSG00000121281","F7/D6",1.79457437534489
"ENSG00000121318 F7/D6","ENSG00000121318","F7/D6",1.79457437534489
"ENSG00000121350 F7/D6","ENSG00000121350","F7/D6",1.79457437534489
"ENSG00000122026 F7/D6","ENSG00000122026","F7/D6",1.79457437534489
"ENSG00000122121 F7/D6","ENSG00000122121","F7/D6",1.79457437534489
"ENSG00000122378 F7/D6","ENSG00000122378","F7/D6",1.79457437534489
"ENSG00000122545 F7/D6","ENSG00000122545","F7/D6",1.79457437534489
"ENSG00000122912 F7/D6","ENSG00000122912","F7/D6",1.79457437534489
"ENSG00000122970 F7/D6","ENSG00000122970","F7/D6",1.79457437534489
"ENSG00000123178 F7/D6","ENSG00000123178","F7/D6",1.79457437534489
"ENSG00000123268 F7/D6","ENSG00000123268","F7/D6",1.79457437534489
"ENSG00000123595 F7/D6","ENSG00000123595","F7/D6",1.79457437534489
"ENSG00000123609 F7/D6","ENSG00000123609","F7/D6",1.79457437534489
"ENSG00000123892 F7/D6","ENSG00000123892","F7/D6",1.79457437534489
"ENSG00000124097 F7/D6","ENSG00000124097","F7/D6",1.79457437534489
"ENSG00000124155 F7/D6","ENSG00000124155","F7/D6",1.79457437534489
"ENSG00000124181 F7/D6","ENSG00000124181","F7/D6",1.79457437534489
"ENSG00000124201 F7/D6","ENSG00000124201","F7/D6",1.79457437534489
"ENSG00000124228 F7/D6","ENSG00000124228","F7/D6",1.79457437534489
"ENSG00000124422 F7/D6","ENSG00000124422","F7/D6",1.79457437534489
"ENSG00000124496 F7/D6","ENSG00000124496","F7/D6",1.79457437534489
"ENSG00000124541 F7/D6","ENSG00000124541","F7/D6",1.79457437534489
"ENSG00000125772 F7/D6","ENSG00000125772","F7/D6",1.79457437534489
"ENSG00000125827 F7/D6","ENSG00000125827","F7/D6",1.79457437534489
"ENSG00000126243 F7/D6","ENSG00000126243","F7/D6",1.79457437534489
"ENSG00000126261 F7/D6","ENSG00000126261","F7/D6",1.79457437534489
"ENSG00000126266 F7/D6","ENSG00000126266","F7/D6",1.79457437534489
"ENSG00000126458 F7/D6","ENSG00000126458","F7/D6",1.79457437534489
"ENSG00000128050 F7/D6","ENSG00000128050","F7/D6",1.79457437534489
"ENSG00000128268 F7/D6","ENSG00000128268","F7/D6",1.79457437534489
"ENSG00000128512 F7/D6","ENSG00000128512","F7/D6",1.79457437534489
"ENSG00000128683 F7/D6","ENSG00000128683","F7/D6",1.79457437534489
"ENSG00000128917 F7/D6","ENSG00000128917","F7/D6",1.79457437534489
"ENSG00000129250 F7/D6","ENSG00000129250","F7/D6",1.79457437534489
"ENSG00000129566 F7/D6","ENSG00000129566","F7/D6",1.79457437534489
"ENSG00000130175 F7/D6","ENSG00000130175","F7/D6",1.79457437534489
"ENSG00000130768 F7/D6","ENSG00000130768","F7/D6",1.79457437534489
"ENSG00000130985 F7/D6","ENSG00000130985","F7/D6",1.79457437534489
"ENSG00000131236 F7/D6","ENSG00000131236","F7/D6",1.79457437534489
"ENSG00000131398 F7/D6","ENSG00000131398","F7/D6",1.79457437534489
"ENSG00000131626 F7/D6","ENSG00000131626","F7/D6",1.79457437534489
"ENSG00000132773 F7/D6","ENSG00000132773","F7/D6",1.79457437534489
"ENSG00000132780 F7/D6","ENSG00000132780","F7/D6",1.79457437534489
"ENSG00000132823 F7/D6","ENSG00000132823","F7/D6",1.79457437534489
"ENSG00000132938 F7/D6","ENSG00000132938","F7/D6",1.79457437534489
"ENSG00000133639 F7/D6","ENSG00000133639","F7/D6",1.79457437534489
"ENSG00000134508 F7/D6","ENSG00000134508","F7/D6",1.79457437534489
"ENSG00000135048 F7/D6","ENSG00000135048","F7/D6",1.79457437534489
"ENSG00000135070 F7/D6","ENSG00000135070","F7/D6",1.79457437534489
"ENSG00000135148 F7/D6","ENSG00000135148","F7/D6",1.79457437534489
"ENSG00000135452 F7/D6","ENSG00000135452","F7/D6",1.79457437534489
"ENSG00000135506 F7/D6","ENSG00000135506","F7/D6",1.79457437534489
"ENSG00000135596 F7/D6","ENSG00000135596","F7/D6",1.79457437534489
"ENSG00000135838 F7/D6","ENSG00000135838","F7/D6",1.79457437534489
"ENSG00000136143 F7/D6","ENSG00000136143","F7/D6",1.79457437534489
"ENSG00000136379 F7/D6","ENSG00000136379","F7/D6",1.79457437534489
"ENSG00000136541 F7/D6","ENSG00000136541","F7/D6",1.79457437534489
"ENSG00000137161 F7/D6","ENSG00000137161","F7/D6",1.79457437534489
"ENSG00000137491 F7/D6","ENSG00000137491","F7/D6",1.79457437534489
"ENSG00000137936 F7/D6","ENSG00000137936","F7/D6",1.79457437534489
"ENSG00000138642 F7/D6","ENSG00000138642","F7/D6",1.79457437534489
"ENSG00000139083 F7/D6","ENSG00000139083","F7/D6",1.79457437534489
"ENSG00000140259 F7/D6","ENSG00000140259","F7/D6",1.79457437534489
"ENSG00000140459 F7/D6","ENSG00000140459","F7/D6",1.79457437534489
"ENSG00000140749 F7/D6","ENSG00000140749","F7/D6",1.79457437534489
"ENSG00000140853 F7/D6","ENSG00000140853","F7/D6",1.79457437534489
"ENSG00000140854 F7/D6","ENSG00000140854","F7/D6",1.79457437534489
"ENSG00000140939 F7/D6","ENSG00000140939","F7/D6",1.79457437534489
"ENSG00000141452 F7/D6","ENSG00000141452","F7/D6",1.79457437534489
"ENSG00000141994 F7/D6","ENSG00000141994","F7/D6",1.79457437534489
"ENSG00000142156 F7/D6","ENSG00000142156","F7/D6",1.79457437534489
"ENSG00000142178 F7/D6","ENSG00000142178","F7/D6",1.79457437534489
"ENSG00000142327 F7/D6","ENSG00000142327","F7/D6",1.79457437534489
"ENSG00000142512 F7/D6","ENSG00000142512","F7/D6",1.79457437534489
"ENSG00000142765 F7/D6","ENSG00000142765","F7/D6",1.79457437534489
"ENSG00000142784 F7/D6","ENSG00000142784","F7/D6",1.79457437534489
"ENSG00000143179 F7/D6","ENSG00000143179","F7/D6",1.79457437534489
"ENSG00000143297 F7/D6","ENSG00000143297","F7/D6",1.79457437534489
"ENSG00000143353 F7/D6","ENSG00000143353","F7/D6",1.79457437534489
"ENSG00000143486 F7/D6","ENSG00000143486","F7/D6",1.79457437534489
"ENSG00000143799 F7/D6","ENSG00000143799","F7/D6",1.79457437534489
"ENSG00000145041 F7/D6","ENSG00000145041","F7/D6",1.79457437534489
"ENSG00000145687 F7/D6","ENSG00000145687","F7/D6",1.79457437534489
"ENSG00000145936 F7/D6","ENSG00000145936","F7/D6",1.79457437534489
"ENSG00000146066 F7/D6","ENSG00000146066","F7/D6",1.79457437534489
"ENSG00000146350 F7/D6","ENSG00000146350","F7/D6",1.79457437534489
"ENSG00000146426 F7/D6","ENSG00000146426","F7/D6",1.79457437534489
"ENSG00000146828 F7/D6","ENSG00000146828","F7/D6",1.79457437534489
"ENSG00000146856 F7/D6","ENSG00000146856","F7/D6",1.79457437534489
"ENSG00000147202 F7/D6","ENSG00000147202","F7/D6",1.79457437534489
"ENSG00000147403 F7/D6","ENSG00000147403","F7/D6",1.79457437534489
"ENSG00000148158 F7/D6","ENSG00000148158","F7/D6",1.79457437534489
"ENSG00000148219 F7/D6","ENSG00000148219","F7/D6",1.79457437534489
"ENSG00000148450 F7/D6","ENSG00000148450","F7/D6",1.79457437534489
"ENSG00000149054 F7/D6","ENSG00000149054","F7/D6",1.79457437534489
"ENSG00000150867 F7/D6","ENSG00000150867","F7/D6",1.79457437534489
"ENSG00000151474 F7/D6","ENSG00000151474","F7/D6",1.79457437534489
"ENSG00000152454 F7/D6","ENSG00000152454","F7/D6",1.79457437534489
"ENSG00000152778 F7/D6","ENSG00000152778","F7/D6",1.79457437534489
"ENSG00000153113 F7/D6","ENSG00000153113","F7/D6",1.79457437534489
"ENSG00000153250 F7/D6","ENSG00000153250","F7/D6",1.79457437534489
"ENSG00000154079 F7/D6","ENSG00000154079","F7/D6",1.79457437534489
"ENSG00000154845 F7/D6","ENSG00000154845","F7/D6",1.79457437534489
"ENSG00000154978 F7/D6","ENSG00000154978","F7/D6",1.79457437534489
"ENSG00000155561 F7/D6","ENSG00000155561","F7/D6",1.79457437534489
"ENSG00000155792 F7/D6","ENSG00000155792","F7/D6",1.79457437534489
"ENSG00000155970 F7/D6","ENSG00000155970","F7/D6",1.79457437534489
"ENSG00000156535 F7/D6","ENSG00000156535","F7/D6",1.79457437534489
"ENSG00000156802 F7/D6","ENSG00000156802","F7/D6",1.79457437534489
"ENSG00000157470 F7/D6","ENSG00000157470","F7/D6",1.79457437534489
"ENSG00000157483 F7/D6","ENSG00000157483","F7/D6",1.79457437534489
"ENSG00000157837 F7/D6","ENSG00000157837","F7/D6",1.79457437534489
"ENSG00000157978 F7/D6","ENSG00000157978","F7/D6",1.79457437534489
"ENSG00000158869 F7/D6","ENSG00000158869","F7/D6",1.79457437534489
"ENSG00000159339 F7/D6","ENSG00000159339","F7/D6",1.79457437534489
"ENSG00000159884 F7/D6","ENSG00000159884","F7/D6",1.79457437534489
"ENSG00000160013 F7/D6","ENSG00000160013","F7/D6",1.79457437534489
"ENSG00000160172 F7/D6","ENSG00000160172","F7/D6",1.79457437534489
"ENSG00000160200 F7/D6","ENSG00000160200","F7/D6",1.79457437534489
"ENSG00000160299 F7/D6","ENSG00000160299","F7/D6",1.79457437534489
"ENSG00000160570 F7/D6","ENSG00000160570","F7/D6",1.79457437534489
"ENSG00000160679 F7/D6","ENSG00000160679","F7/D6",1.79457437534489
"ENSG00000160714 F7/D6","ENSG00000160714","F7/D6",1.79457437534489
"ENSG00000162694 F7/D6","ENSG00000162694","F7/D6",1.79457437534489
"ENSG00000162729 F7/D6","ENSG00000162729","F7/D6",1.79457437534489
"ENSG00000162775 F7/D6","ENSG00000162775","F7/D6",1.79457437534489
"ENSG00000162819 F7/D6","ENSG00000162819","F7/D6",1.79457437534489
"ENSG00000163166 F7/D6","ENSG00000163166","F7/D6",1.79457437534489
"ENSG00000163218 F7/D6","ENSG00000163218","F7/D6",1.79457437534489
"ENSG00000163312 F7/D6","ENSG00000163312","F7/D6",1.79457437534489
"ENSG00000163820 F7/D6","ENSG00000163820","F7/D6",1.79457437534489
"ENSG00000164291 F7/D6","ENSG00000164291","F7/D6",1.79457437534489
"ENSG00000165178 F7/D6","ENSG00000165178","F7/D6",1.79457437534489
"ENSG00000165475 F7/D6","ENSG00000165475","F7/D6",1.79457437534489
"ENSG00000165548 F7/D6","ENSG00000165548","F7/D6",1.79457437534489
"ENSG00000165591 F7/D6","ENSG00000165591","F7/D6",1.79457437534489
"ENSG00000165629 F7/D6","ENSG00000165629","F7/D6",1.79457437534489
"ENSG00000166257 F7/D6","ENSG00000166257","F7/D6",1.79457437534489
"ENSG00000166710 F7/D6","ENSG00000166710","F7/D6",1.79457437534489
"ENSG00000166860 F7/D6","ENSG00000166860","F7/D6",1.79457437534489
"ENSG00000166887 F7/D6","ENSG00000166887","F7/D6",1.79457437534489
"ENSG00000167106 F7/D6","ENSG00000167106","F7/D6",1.79457437534489
"ENSG00000167363 F7/D6","ENSG00000167363","F7/D6",1.79457437534489
"ENSG00000167555 F7/D6","ENSG00000167555","F7/D6",1.79457437534489
"ENSG00000167562 F7/D6","ENSG00000167562","F7/D6",1.79457437534489
"ENSG00000167615 F7/D6","ENSG00000167615","F7/D6",1.79457437534489
"ENSG00000168036 F7/D6","ENSG00000168036","F7/D6",1.79457437534489
"ENSG00000168214 F7/D6","ENSG00000168214","F7/D6",1.79457437534489
"ENSG00000168246 F7/D6","ENSG00000168246","F7/D6",1.79457437534489
"ENSG00000168404 F7/D6","ENSG00000168404","F7/D6",1.79457437534489
"ENSG00000168778 F7/D6","ENSG00000168778","F7/D6",1.79457437534489
"ENSG00000169032 F7/D6","ENSG00000169032","F7/D6",1.79457437534489
"ENSG00000169139 F7/D6","ENSG00000169139","F7/D6",1.79457437534489
"ENSG00000169282 F7/D6","ENSG00000169282","F7/D6",1.79457437534489
"ENSG00000170006 F7/D6","ENSG00000170006","F7/D6",1.79457437534489
"ENSG00000170160 F7/D6","ENSG00000170160","F7/D6",1.79457437534489
"ENSG00000170430 F7/D6","ENSG00000170430","F7/D6",1.79457437534489
"ENSG00000170667 F7/D6","ENSG00000170667","F7/D6",1.79457437534489
"ENSG00000171316 F7/D6","ENSG00000171316","F7/D6",1.79457437534489
"ENSG00000171467 F7/D6","ENSG00000171467","F7/D6",1.79457437534489
"ENSG00000171490 F7/D6","ENSG00000171490","F7/D6",1.79457437534489
"ENSG00000171492 F7/D6","ENSG00000171492","F7/D6",1.79457437534489
"ENSG00000171595 F7/D6","ENSG00000171595","F7/D6",1.79457437534489
"ENSG00000171786 F7/D6","ENSG00000171786","F7/D6",1.79457437534489
"ENSG00000172939 F7/D6","ENSG00000172939","F7/D6",1.79457437534489
"ENSG00000173930 F7/D6","ENSG00000173930","F7/D6",1.79457437534489
"ENSG00000174206 F7/D6","ENSG00000174206","F7/D6",1.79457437534489
"ENSG00000174695 F7/D6","ENSG00000174695","F7/D6",1.79457437534489
"ENSG00000174748 F7/D6","ENSG00000174748","F7/D6",1.79457437534489
"ENSG00000174749 F7/D6","ENSG00000174749","F7/D6",1.79457437534489
"ENSG00000175592 F7/D6","ENSG00000175592","F7/D6",1.79457437534489
"ENSG00000175606 F7/D6","ENSG00000175606","F7/D6",1.79457437534489
"ENSG00000176155 F7/D6","ENSG00000176155","F7/D6",1.79457437534489
"ENSG00000176160 F7/D6","ENSG00000176160","F7/D6",1.79457437534489
"ENSG00000176171 F7/D6","ENSG00000176171","F7/D6",1.79457437534489
"ENSG00000176209 F7/D6","ENSG00000176209","F7/D6",1.79457437534489
"ENSG00000176894 F7/D6","ENSG00000176894","F7/D6",1.79457437534489
"ENSG00000176903 F7/D6","ENSG00000176903","F7/D6",1.79457437534489
"ENSG00000178038 F7/D6","ENSG00000178038","F7/D6",1.79457437534489
"ENSG00000178163 F7/D6","ENSG00000178163","F7/D6",1.79457437534489
"ENSG00000178201 F7/D6","ENSG00000178201","F7/D6",1.79457437534489
"ENSG00000178297 F7/D6","ENSG00000178297","F7/D6",1.79457437534489
"ENSG00000178718 F7/D6","ENSG00000178718","F7/D6",1.79457437534489
"ENSG00000178764 F7/D6","ENSG00000178764","F7/D6",1.79457437534489
"ENSG00000178789 F7/D6","ENSG00000178789","F7/D6",1.79457437534489
"ENSG00000179222 F7/D6","ENSG00000179222","F7/D6",1.79457437534489
"ENSG00000179873 F7/D6","ENSG00000179873","F7/D6",1.79457437534489
"ENSG00000179978 F7/D6","ENSG00000179978","F7/D6",1.79457437534489
"ENSG00000180096 F7/D6","ENSG00000180096","F7/D6",1.79457437534489
"ENSG00000180573 F7/D6","ENSG00000180573","F7/D6",1.79457437534489
"ENSG00000180667 F7/D6","ENSG00000180667","F7/D6",1.79457437534489
"ENSG00000180815 F7/D6","ENSG00000180815","F7/D6",1.79457437534489
"ENSG00000180884 F7/D6","ENSG00000180884","F7/D6",1.79457437534489
"ENSG00000181035 F7/D6","ENSG00000181035","F7/D6",1.79457437534489
"ENSG00000181222 F7/D6","ENSG00000181222","F7/D6",1.79457437534489
"ENSG00000181588 F7/D6","ENSG00000181588","F7/D6",1.79457437534489
"ENSG00000181790 F7/D6","ENSG00000181790","F7/D6",1.79457437534489
"ENSG00000181804 F7/D6","ENSG00000181804","F7/D6",1.79457437534489
"ENSG00000182199 F7/D6","ENSG00000182199","F7/D6",1.79457437534489
"ENSG00000182489 F7/D6","ENSG00000182489","F7/D6",1.79457437534489
"ENSG00000182566 F7/D6","ENSG00000182566","F7/D6",1.79457437534489
"ENSG00000182944 F7/D6","ENSG00000182944","F7/D6",1.79457437534489
"ENSG00000183250 F7/D6","ENSG00000183250","F7/D6",1.79457437534489
"ENSG00000183604 F7/D6","ENSG00000183604","F7/D6",1.79457437534489
"ENSG00000184507 F7/D6","ENSG00000184507","F7/D6",1.79457437534489
"ENSG00000184792 F7/D6","ENSG00000184792","F7/D6",1.79457437534489
"ENSG00000184903 F7/D6","ENSG00000184903","F7/D6",1.79457437534489
"ENSG00000184916 F7/D6","ENSG00000184916","F7/D6",1.79457437534489
"ENSG00000185105 F7/D6","ENSG00000185105","F7/D6",1.79457437534489
"ENSG00000185201 F7/D6","ENSG00000185201","F7/D6",1.79457437534489
"ENSG00000185379 F7/D6","ENSG00000185379","F7/D6",1.79457437534489
"ENSG00000185787 F7/D6","ENSG00000185787","F7/D6",1.79457437534489
"ENSG00000185933 F7/D6","ENSG00000185933","F7/D6",1.79457437534489
"ENSG00000186111 F7/D6","ENSG00000186111","F7/D6",1.79457437534489
"ENSG00000186298 F7/D6","ENSG00000186298","F7/D6",1.79457437534489
"ENSG00000186468 F7/D6","ENSG00000186468","F7/D6",1.79457437534489
"ENSG00000186765 F7/D6","ENSG00000186765","F7/D6",1.79457437534489
"ENSG00000187097 F7/D6","ENSG00000187097","F7/D6",1.79457437534489
"ENSG00000187122 F7/D6","ENSG00000187122","F7/D6",1.79457437534489
"ENSG00000187609 F7/D6","ENSG00000187609","F7/D6",1.79457437534489
"ENSG00000188026 F7/D6","ENSG00000188026","F7/D6",1.79457437534489
"ENSG00000188636 F7/D6","ENSG00000188636","F7/D6",1.79457437534489
"ENSG00000189420 F7/D6","ENSG00000189420","F7/D6",1.79457437534489
"ENSG00000196418 F7/D6","ENSG00000196418","F7/D6",1.79457437534489
"ENSG00000196456 F7/D6","ENSG00000196456","F7/D6",1.79457437534489
"ENSG00000196466 F7/D6","ENSG00000196466","F7/D6",1.79457437534489
"ENSG00000196741 F7/D6","ENSG00000196741","F7/D6",1.79457437534489
"ENSG00000197093 F7/D6","ENSG00000197093","F7/D6",1.79457437534489
"ENSG00000197157 F7/D6","ENSG00000197157","F7/D6",1.79457437534489
"ENSG00000197444 F7/D6","ENSG00000197444","F7/D6",1.79457437534489
"ENSG00000197728 F7/D6","ENSG00000197728","F7/D6",1.79457437534489
"ENSG00000197822 F7/D6","ENSG00000197822","F7/D6",1.79457437534489
"ENSG00000198039 F7/D6","ENSG00000198039","F7/D6",1.79457437534489
"ENSG00000198393 F7/D6","ENSG00000198393","F7/D6",1.79457437534489
"ENSG00000198740 F7/D6","ENSG00000198740","F7/D6",1.79457437534489
"ENSG00000198783 F7/D6","ENSG00000198783","F7/D6",1.79457437534489
"ENSG00000198816 F7/D6","ENSG00000198816","F7/D6",1.79457437534489
"ENSG00000198837 F7/D6","ENSG00000198837","F7/D6",1.79457437534489
"ENSG00000198841 F7/D6","ENSG00000198841","F7/D6",1.79457437534489
"ENSG00000198899 F7/D6","ENSG00000198899","F7/D6",1.79457437534489
"ENSG00000198911 F7/D6","ENSG00000198911","F7/D6",1.79457437534489
"ENSG00000199347 F7/D6","ENSG00000199347","F7/D6",1.79457437534489
"ENSG00000203761 F7/D6","ENSG00000203761","F7/D6",1.79457437534489
"ENSG00000203814 F7/D6","ENSG00000203814","F7/D6",1.79457437534489
"ENSG00000203995 F7/D6","ENSG00000203995","F7/D6",1.79457437534489
"ENSG00000204084 F7/D6","ENSG00000204084","F7/D6",1.79457437534489
"ENSG00000204366 F7/D6","ENSG00000204366","F7/D6",1.79457437534489
"ENSG00000204619 F7/D6","ENSG00000204619","F7/D6",1.79457437534489
"ENSG00000204634 F7/D6","ENSG00000204634","F7/D6",1.79457437534489
"ENSG00000204673 F7/D6","ENSG00000204673","F7/D6",1.79457437534489
"ENSG00000205089 F7/D6","ENSG00000205089","F7/D6",1.79457437534489
"ENSG00000205356 F7/D6","ENSG00000205356","F7/D6",1.79457437534489
"ENSG00000205413 F7/D6","ENSG00000205413","F7/D6",1.79457437534489
"ENSG00000205710 F7/D6","ENSG00000205710","F7/D6",1.79457437534489
"ENSG00000205978 F7/D6","ENSG00000205978","F7/D6",1.79457437534489
"ENSG00000206418 F7/D6","ENSG00000206418","F7/D6",1.79457437534489
"ENSG00000206573 F7/D6","ENSG00000206573","F7/D6",1.79457437534489
"ENSG00000210112 F7/D6","ENSG00000210112","F7/D6",1.79457437534489
"ENSG00000210196 F7/D6","ENSG00000210196","F7/D6",1.79457437534489
"ENSG00000211452 F7/D6","ENSG00000211452","F7/D6",1.79457437534489
"ENSG00000211639 F7/D6","ENSG00000211639","F7/D6",1.79457437534489
"ENSG00000211891 F7/D6","ENSG00000211891","F7/D6",1.79457437534489
"ENSG00000211937 F7/D6","ENSG00000211937","F7/D6",1.79457437534489
"ENSG00000212719 F7/D6","ENSG00000212719","F7/D6",1.79457437534489
"ENSG00000213064 F7/D6","ENSG00000213064","F7/D6",1.79457437534489
"ENSG00000213928 F7/D6","ENSG00000213928","F7/D6",1.79457437534489
"ENSG00000214212 F7/D6","ENSG00000214212","F7/D6",1.79457437534489
"ENSG00000214783 F7/D6","ENSG00000214783","F7/D6",1.79457437534489
"ENSG00000215190 F7/D6","ENSG00000215190","F7/D6",1.79457437534489
"ENSG00000215347 F7/D6","ENSG00000215347","F7/D6",1.79457437534489
"ENSG00000215493 F7/D6","ENSG00000215493","F7/D6",1.79457437534489
"ENSG00000216937 F7/D6","ENSG00000216937","F7/D6",1.79457437534489
"ENSG00000217643 F7/D6","ENSG00000217643","F7/D6",1.79457437534489
"ENSG00000220614 F7/D6","ENSG00000220614","F7/D6",1.79457437534489
"ENSG00000224137 F7/D6","ENSG00000224137","F7/D6",1.79457437534489
"ENSG00000225037 F7/D6","ENSG00000225037","F7/D6",1.79457437534489
"ENSG00000225556 F7/D6","ENSG00000225556","F7/D6",1.79457437534489
"ENSG00000225988 F7/D6","ENSG00000225988","F7/D6",1.79457437534489
"ENSG00000226067 F7/D6","ENSG00000226067","F7/D6",1.79457437534489
"ENSG00000226942 F7/D6","ENSG00000226942","F7/D6",1.79457437534489
"ENSG00000227038 F7/D6","ENSG00000227038","F7/D6",1.79457437534489
"ENSG00000227176 F7/D6","ENSG00000227176","F7/D6",1.79457437534489
"ENSG00000227398 F7/D6","ENSG00000227398","F7/D6",1.79457437534489
"ENSG00000228590 F7/D6","ENSG00000228590","F7/D6",1.79457437534489
"ENSG00000228923 F7/D6","ENSG00000228923","F7/D6",1.79457437534489
"ENSG00000229474 F7/D6","ENSG00000229474","F7/D6",1.79457437534489
"ENSG00000230266 F7/D6","ENSG00000230266","F7/D6",1.79457437534489
"ENSG00000230590 F7/D6","ENSG00000230590","F7/D6",1.79457437534489
"ENSG00000230638 F7/D6","ENSG00000230638","F7/D6",1.79457437534489
"ENSG00000230649 F7/D6","ENSG00000230649","F7/D6",1.79457437534489
"ENSG00000231104 F7/D6","ENSG00000231104","F7/D6",1.79457437534489
"ENSG00000231500 F7/D6","ENSG00000231500","F7/D6",1.79457437534489
"ENSG00000231507 F7/D6","ENSG00000231507","F7/D6",1.79457437534489
"ENSG00000231527 F7/D6","ENSG00000231527","F7/D6",1.79457437534489
"ENSG00000231584 F7/D6","ENSG00000231584","F7/D6",1.79457437534489
"ENSG00000232006 F7/D6","ENSG00000232006","F7/D6",1.79457437534489
"ENSG00000232082 F7/D6","ENSG00000232082","F7/D6",1.79457437534489
"ENSG00000232573 F7/D6","ENSG00000232573","F7/D6",1.79457437534489
"ENSG00000234678 F7/D6","ENSG00000234678","F7/D6",1.79457437534489
"ENSG00000235989 F7/D6","ENSG00000235989","F7/D6",1.79457437534489
"ENSG00000236056 F7/D6","ENSG00000236056","F7/D6",1.79457437534489
"ENSG00000236104 F7/D6","ENSG00000236104","F7/D6",1.79457437534489
"ENSG00000236129 F7/D6","ENSG00000236129","F7/D6",1.79457437534489
"ENSG00000236144 F7/D6","ENSG00000236144","F7/D6",1.79457437534489
"ENSG00000237111 F7/D6","ENSG00000237111","F7/D6",1.79457437534489
"ENSG00000237301 F7/D6","ENSG00000237301","F7/D6",1.79457437534489
"ENSG00000238228 F7/D6","ENSG00000238228","F7/D6",1.79457437534489
"ENSG00000239951 F7/D6","ENSG00000239951","F7/D6",1.79457437534489
"ENSG00000240065 F7/D6","ENSG00000240065","F7/D6",1.79457437534489
"ENSG00000240429 F7/D6","ENSG00000240429","F7/D6",1.79457437534489
"ENSG00000243230 F7/D6","ENSG00000243230","F7/D6",1.79457437534489
"ENSG00000243660 F7/D6","ENSG00000243660","F7/D6",1.79457437534489
"ENSG00000243789 F7/D6","ENSG00000243789","F7/D6",1.79457437534489
"ENSG00000244560 F7/D6","ENSG00000244560","F7/D6",1.79457437534489
"ENSG00000246596 F7/D6","ENSG00000246596","F7/D6",1.79457437534489
"ENSG00000247121 F7/D6","ENSG00000247121","F7/D6",1.79457437534489
"ENSG00000247473 F7/D6","ENSG00000247473","F7/D6",1.79457437534489
"ENSG00000248202 F7/D6","ENSG00000248202","F7/D6",1.79457437534489
"ENSG00000248508 F7/D6","ENSG00000248508","F7/D6",1.79457437534489
"ENSG00000249087 F7/D6","ENSG00000249087","F7/D6",1.79457437534489
"ENSG00000249509 F7/D6","ENSG00000249509","F7/D6",1.79457437534489
"ENSG00000249855 F7/D6","ENSG00000249855","F7/D6",1.79457437534489
"ENSG00000250011 F7/D6","ENSG00000250011","F7/D6",1.79457437534489
"ENSG00000250479 F7/D6","ENSG00000250479","F7/D6",1.79457437534489
"ENSG00000250859 F7/D6","ENSG00000250859","F7/D6",1.79457437534489
"ENSG00000251230 F7/D6","ENSG00000251230","F7/D6",1.79457437534489
"ENSG00000251364 F7/D6","ENSG00000251364","F7/D6",1.79457437534489
"ENSG00000251634 F7/D6","ENSG00000251634","F7/D6",1.79457437534489
"ENSG00000253426 F7/D6","ENSG00000253426","F7/D6",1.79457437534489
"ENSG00000253666 F7/D6","ENSG00000253666","F7/D6",1.79457437534489
"ENSG00000253741 F7/D6","ENSG00000253741","F7/D6",1.79457437534489
"ENSG00000253831 F7/D6","ENSG00000253831","F7/D6",1.79457437534489
"ENSG00000253846 F7/D6","ENSG00000253846","F7/D6",1.79457437534489
"ENSG00000254298 F7/D6","ENSG00000254298","F7/D6",1.79457437534489
"ENSG00000254701 F7/D6","ENSG00000254701","F7/D6",1.79457437534489
"ENSG00000254726 F7/D6","ENSG00000254726","F7/D6",1.79457437534489
"ENSG00000254802 F7/D6","ENSG00000254802","F7/D6",1.79457437534489
"ENSG00000254838 F7/D6","ENSG00000254838","F7/D6",1.79457437534489
"ENSG00000255823 F7/D6","ENSG00000255823","F7/D6",1.79457437534489
"ENSG00000256087 F7/D6","ENSG00000256087","F7/D6",1.79457437534489
"ENSG00000256274 F7/D6","ENSG00000256274","F7/D6",1.79457437534489
"ENSG00000257122 F7/D6","ENSG00000257122","F7/D6",1.79457437534489
"ENSG00000259295 F7/D6","ENSG00000259295","F7/D6",1.79457437534489
"ENSG00000259529 F7/D6","ENSG00000259529","F7/D6",1.79457437534489
"ENSG00000259810 F7/D6","ENSG00000259810","F7/D6",1.79457437534489
"ENSG00000260103 F7/D6","ENSG00000260103","F7/D6",1.79457437534489
"ENSG00000260386 F7/D6","ENSG00000260386","F7/D6",1.79457437534489
"ENSG00000260698 F7/D6","ENSG00000260698","F7/D6",1.79457437534489
"ENSG00000260719 F7/D6","ENSG00000260719","F7/D6",1.79457437534489
"ENSG00000260778 F7/D6","ENSG00000260778","F7/D6",1.79457437534489
"ENSG00000261159 F7/D6","ENSG00000261159","F7/D6",1.79457437534489
"ENSG00000261335 F7/D6","ENSG00000261335","F7/D6",1.79457437534489
"ENSG00000261490 F7/D6","ENSG00000261490","F7/D6",1.79457437534489
"ENSG00000261762 F7/D6","ENSG00000261762","F7/D6",1.79457437534489
"ENSG00000261770 F7/D6","ENSG00000261770","F7/D6",1.79457437534489
"ENSG00000261794 F7/D6","ENSG00000261794","F7/D6",1.79457437534489
