"gene","compare","gene_compare","ubb"
"ENSG00000148483","M8/D6","ENSG00000148483 M8/D6",30.772578435899
"ENSG00000148773","D5/D6","ENSG00000148773 D5/D6",6.25427494883739
"ENSG00000148773","M8/D6","ENSG00000148773 M8/D6",34.7110487365384
"ENSG00000149054","F7/D6","ENSG00000149054 F7/D6",13.7866037057664
"ENSG00000149679","D5/D6","ENSG00000149679 D5/D6",7.48487727574206
"ENSG00000149809","M8/D6","ENSG00000149809 M8/D6",14.6678914749228
"ENSG00000150867","D5/D6","ENSG00000150867 D5/D6",2.47276778996012
"ENSG00000150867","F7/D6","ENSG00000150867 F7/D6",4.25575641027581
"ENSG00000150867","M8/D6","ENSG00000150867 M8/D6",5.59826765422248
"ENSG00000150967","D5/D6","ENSG00000150967 D5/D6",16.5730008474334
"ENSG00000150967","M8/D6","ENSG00000150967 M8/D6",12.7265314507519
"ENSG00000151353","D5/D6","ENSG00000151353 D5/D6",3.77096737301398
"ENSG00000151422","D5/D6","ENSG00000151422 D5/D6",14.8786040295835
"ENSG00000151422","M8/D6","ENSG00000151422 M8/D6",7.43620568926443
"ENSG00000151474","D5/D6","ENSG00000151474 D5/D6",6.13049955586102
"ENSG00000151474","F7/D6","ENSG00000151474 F7/D6",4.20263906182258
"ENSG00000151474","M8/D6","ENSG00000151474 M8/D6",8.21023063174825
"ENSG00000151503","M8/D6","ENSG00000151503 M8/D6",7.0785769957697
"ENSG00000151552","D5/D6","ENSG00000151552 D5/D6",8.98250538594088
"ENSG00000151611","D5/D6","ENSG00000151611 D5/D6",3.25168759300098
"ENSG00000151704","D5/D6","ENSG00000151704 D5/D6",14.6630135344895
"ENSG00000152253","D5/D6","ENSG00000152253 D5/D6",49.1095465269366
"ENSG00000152253","M8/D6","ENSG00000152253 M8/D6",20.1033607945164
"ENSG00000152454","D5/D6","ENSG00000152454 D5/D6",12.0291760963926
"ENSG00000152454","F7/D6","ENSG00000152454 F7/D6",0.766160076509193
"ENSG00000152454","M8/D6","ENSG00000152454 M8/D6",1.93470928016753
"ENSG00000152778","D5/D6","ENSG00000152778 D5/D6",5.20410429305154
"ENSG00000152778","F7/D6","ENSG00000152778 F7/D6",5.66238815939648
"ENSG00000152778","M8/D6","ENSG00000152778 M8/D6",3.17269647633133
"ENSG00000153113","F7/D6","ENSG00000153113 F7/D6",8.33399699075951
"ENSG00000153250","D5/D6","ENSG00000153250 D5/D6",9.74573460561625
"ENSG00000153250","F7/D6","ENSG00000153250 F7/D6",0.836611177342141
"ENSG00000153250","M8/D6","ENSG00000153250 M8/D6",6.19807830967379
"ENSG00000154079","D5/D6","ENSG00000154079 D5/D6",17.1821673357105
"ENSG00000154079","F7/D6","ENSG00000154079 F7/D6",16.9438919803067
"ENSG00000154645","D5/D6","ENSG00000154645 D5/D6",32.0671193847104
"ENSG00000154645","M8/D6","ENSG00000154645 M8/D6",31.7254840979741
"ENSG00000154845","F7/D6","ENSG00000154845 F7/D6",2.27388411124683
"ENSG00000154845","M8/D6","ENSG00000154845 M8/D6",4.86074037913656
"ENSG00000154978","D5/D6","ENSG00000154978 D5/D6",2.33522270535339
"ENSG00000154978","F7/D6","ENSG00000154978 F7/D6",5.81247455284698
"ENSG00000154978","M8/D6","ENSG00000154978 M8/D6",2.54408798464504
"ENSG00000155307","M8/D6","ENSG00000155307 M8/D6",4.58472067846798
"ENSG00000155561","D5/D6","ENSG00000155561 D5/D6",3.32035714135702
"ENSG00000155561","F7/D6","ENSG00000155561 F7/D6",5.68565119609169
"ENSG00000155561","M8/D6","ENSG00000155561 M8/D6",6.83027449783635
"ENSG00000155592","D5/D6","ENSG00000155592 D5/D6",7.75437234776854
"ENSG00000155592","M8/D6","ENSG00000155592 M8/D6",3.32742995466922
"ENSG00000155760","M8/D6","ENSG00000155760 M8/D6",11.0433415911435
"ENSG00000155792","D5/D6","ENSG00000155792 D5/D6",6.41085231228408
"ENSG00000155792","F7/D6","ENSG00000155792 F7/D6",11.9633150273958
"ENSG00000155792","M8/D6","ENSG00000155792 M8/D6",8.01389469105174
"ENSG00000155970","D5/D6","ENSG00000155970 D5/D6",14.6081590380537
"ENSG00000155970","F7/D6","ENSG00000155970 F7/D6",20.9955919609211
"ENSG00000155970","M8/D6","ENSG00000155970 M8/D6",43.0644883361004
"ENSG00000156273","D5/D6","ENSG00000156273 D5/D6",5.93608483218129
"ENSG00000156273","M8/D6","ENSG00000156273 M8/D6",4.04199251528245
"ENSG00000156304","D5/D6","ENSG00000156304 D5/D6",0.261870263668045
"ENSG00000156535","D5/D6","ENSG00000156535 D5/D6",2.39255746239551
"ENSG00000156535","F7/D6","ENSG00000156535 F7/D6",3.22367316348752
"ENSG00000156802","F7/D6","ENSG00000156802 F7/D6",7.52109044808395
"ENSG00000156802","M8/D6","ENSG00000156802 M8/D6",8.47231760856258
"ENSG00000156970","D5/D6","ENSG00000156970 D5/D6",5.3771849787577
"ENSG00000156970","M8/D6","ENSG00000156970 M8/D6",23.9781572585192
"ENSG00000157303","M8/D6","ENSG00000157303 M8/D6",19.9082925499407
"ENSG00000157456","D5/D6","ENSG00000157456 D5/D6",9.79580385147796
"ENSG00000157456","M8/D6","ENSG00000157456 M8/D6",14.1569278733584
"ENSG00000157470","D5/D6","ENSG00000157470 D5/D6",13.049536749436
"ENSG00000157470","F7/D6","ENSG00000157470 F7/D6",10.226313325514
"ENSG00000157470","M8/D6","ENSG00000157470 M8/D6",8.1880532199248
"ENSG00000157483","D5/D6","ENSG00000157483 D5/D6",1.303162359173
"ENSG00000157483","F7/D6","ENSG00000157483 F7/D6",2.25837371610305
"ENSG00000157483","M8/D6","ENSG00000157483 M8/D6",0.874681450599492
"ENSG00000157510","D5/D6","ENSG00000157510 D5/D6",37.6447894609951
"ENSG00000157833","D5/D6","ENSG00000157833 D5/D6",8.55901156591965
"ENSG00000157833","M8/D6","ENSG00000157833 M8/D6",16.7780662987776
"ENSG00000157837","F7/D6","ENSG00000157837 F7/D6",2.48756386517813
"ENSG00000157837","M8/D6","ENSG00000157837 M8/D6",3.51590195081921
"ENSG00000157978","F7/D6","ENSG00000157978 F7/D6",11.4535815381448
"ENSG00000157978","M8/D6","ENSG00000157978 M8/D6",15.3406462642072
"ENSG00000157992","M8/D6","ENSG00000157992 M8/D6",35.8393672941756
"ENSG00000158006","D5/D6","ENSG00000158006 D5/D6",4.84416754636996
"ENSG00000158006","M8/D6","ENSG00000158006 M8/D6",5.8625646271202
"ENSG00000158286","M8/D6","ENSG00000158286 M8/D6",6.52703475212067
"ENSG00000158402","D5/D6","ENSG00000158402 D5/D6",4.82220097552795
"ENSG00000158402","M8/D6","ENSG00000158402 M8/D6",17.7393781307757
"ENSG00000158815","D5/D6","ENSG00000158815 D5/D6",55.6229240353874
"ENSG00000158869","D5/D6","ENSG00000158869 D5/D6",32.9462266595859
"ENSG00000158869","F7/D6","ENSG00000158869 F7/D6",40.1083121187651
"ENSG00000158869","M8/D6","ENSG00000158869 M8/D6",62.6770053068345
"ENSG00000159335","D5/D6","ENSG00000159335 D5/D6",12.0064168704729
"ENSG00000159335","M8/D6","ENSG00000159335 M8/D6",15.3051293609052
"ENSG00000159339","D5/D6","ENSG00000159339 D5/D6",36.4119452550435
"ENSG00000159339","F7/D6","ENSG00000159339 F7/D6",27.2179997465852
"ENSG00000159884","D5/D6","ENSG00000159884 D5/D6",3.29522783120835
"ENSG00000159884","F7/D6","ENSG00000159884 F7/D6",8.8899032544264
"ENSG00000160013","D5/D6","ENSG00000160013 D5/D6",4.31951006782066
"ENSG00000160013","F7/D6","ENSG00000160013 F7/D6",16.4129423302521
"ENSG00000160172","D5/D6","ENSG00000160172 D5/D6",20.6852025670804
"ENSG00000160172","F7/D6","ENSG00000160172 F7/D6",32.6837005725282
"ENSG00000160172","M8/D6","ENSG00000160172 M8/D6",26.0840255323847
"ENSG00000160193","D5/D6","ENSG00000160193 D5/D6",5.28853899637558
"ENSG00000160193","M8/D6","ENSG00000160193 M8/D6",12.7274960609354
"ENSG00000160200","D5/D6","ENSG00000160200 D5/D6",5.11262045977386
"ENSG00000160200","F7/D6","ENSG00000160200 F7/D6",7.24615621000333
"ENSG00000160200","M8/D6","ENSG00000160200 M8/D6",5.45234076130179
"ENSG00000160229","D5/D6","ENSG00000160229 D5/D6",17.4339369530076
"ENSG00000160229","M8/D6","ENSG00000160229 M8/D6",16.667661732163
"ENSG00000160299","D5/D6","ENSG00000160299 D5/D6",2.55062494691927
"ENSG00000160299","F7/D6","ENSG00000160299 F7/D6",2.26629560685047
"ENSG00000160299","M8/D6","ENSG00000160299 M8/D6",2.99394238905014
"ENSG00000160439","M8/D6","ENSG00000160439 M8/D6",6.06450716771091
"ENSG00000160570","D5/D6","ENSG00000160570 D5/D6",8.68501317757262
"ENSG00000160570","F7/D6","ENSG00000160570 F7/D6",13.3546940200877
"ENSG00000160613","M8/D6","ENSG00000160613 M8/D6",2.08291024027279
"ENSG00000160679","F7/D6","ENSG00000160679 F7/D6",2.63966234505256
"ENSG00000160679","M8/D6","ENSG00000160679 M8/D6",2.72042512628277
"ENSG00000160683","D5/D6","ENSG00000160683 D5/D6",5.17096331779807
"ENSG00000160683","M8/D6","ENSG00000160683 M8/D6",8.57372882341698
"ENSG00000160714","F7/D6","ENSG00000160714 F7/D6",2.45610377217616
"ENSG00000160991","D5/D6","ENSG00000160991 D5/D6",4.39728433848864
"ENSG00000160991","M8/D6","ENSG00000160991 M8/D6",5.48949577327712
"ENSG00000161203","M8/D6","ENSG00000161203 M8/D6",12.4882658856994
"ENSG00000161682","M8/D6","ENSG00000161682 M8/D6",22.7209881079266
"ENSG00000161888","M8/D6","ENSG00000161888 M8/D6",26.3757335467172
"ENSG00000162408","D5/D6","ENSG00000162408 D5/D6",4.14922094485001
"ENSG00000162408","M8/D6","ENSG00000162408 M8/D6",1.9699280646533
"ENSG00000162694","D5/D6","ENSG00000162694 D5/D6",11.0883189145865
"ENSG00000162694","F7/D6","ENSG00000162694 F7/D6",16.1976522226157
"ENSG00000162702","D5/D6","ENSG00000162702 D5/D6",13.0789603091879
"ENSG00000162729","F7/D6","ENSG00000162729 F7/D6",7.84228338972671
"ENSG00000162775","D5/D6","ENSG00000162775 D5/D6",3.55585033341382
"ENSG00000162775","F7/D6","ENSG00000162775 F7/D6",2.56596930497741
"ENSG00000162804","D5/D6","ENSG00000162804 D5/D6",9.57759353034612
"ENSG00000162804","M8/D6","ENSG00000162804 M8/D6",2.66719615943232
"ENSG00000162819","F7/D6","ENSG00000162819 F7/D6",4.28378996610556
"ENSG00000162819","M8/D6","ENSG00000162819 M8/D6",5.63163839735093
"ENSG00000163166","F7/D6","ENSG00000163166 F7/D6",7.37971420858397
"ENSG00000163218","F7/D6","ENSG00000163218 F7/D6",91.0387168502881
"ENSG00000163218","M8/D6","ENSG00000163218 M8/D6",64.4958541338094
"ENSG00000163312","D5/D6","ENSG00000163312 D5/D6",4.62145935513223
"ENSG00000163312","F7/D6","ENSG00000163312 F7/D6",15.1281737199125
"ENSG00000163376","D5/D6","ENSG00000163376 D5/D6",10.4260103948469
"ENSG00000163376","M8/D6","ENSG00000163376 M8/D6",13.1287461771987
"ENSG00000163406","M8/D6","ENSG00000163406 M8/D6",12.2797435806015
"ENSG00000163510","D5/D6","ENSG00000163510 D5/D6",13.7149804645554
"ENSG00000163820","D5/D6","ENSG00000163820 D5/D6",6.69264662770797
"ENSG00000163820","F7/D6","ENSG00000163820 F7/D6",3.78205747185709
"ENSG00000163820","M8/D6","ENSG00000163820 M8/D6",11.4537845431797
"ENSG00000163875","D5/D6","ENSG00000163875 D5/D6",9.80041161702748
"ENSG00000164199","D5/D6","ENSG00000164199 D5/D6",47.7009963289649
"ENSG00000164199","M8/D6","ENSG00000164199 M8/D6",39.3535447977163
"ENSG00000164291","F7/D6","ENSG00000164291 F7/D6",16.5049286325605
"ENSG00000164291","M8/D6","ENSG00000164291 M8/D6",14.8281964754789
"ENSG00000164692","D5/D6","ENSG00000164692 D5/D6",113.346298599529
"ENSG00000164880","M8/D6","ENSG00000164880 M8/D6",8.06388795337748
"ENSG00000165046","D5/D6","ENSG00000165046 D5/D6",24.530169145503
"ENSG00000165046","M8/D6","ENSG00000165046 M8/D6",23.2656853863931
"ENSG00000165178","D5/D6","ENSG00000165178 D5/D6",3.70967221525002
"ENSG00000165178","F7/D6","ENSG00000165178 F7/D6",8.92717669579041
"ENSG00000165178","M8/D6","ENSG00000165178 M8/D6",10.9431096424334
"ENSG00000165475","D5/D6","ENSG00000165475 D5/D6",2.32502718580557
"ENSG00000165475","F7/D6","ENSG00000165475 F7/D6",13.6207264578498
"ENSG00000165475","M8/D6","ENSG00000165475 M8/D6",6.43317359596406
"ENSG00000165548","D5/D6","ENSG00000165548 D5/D6",12.2378503514868
"ENSG00000165548","F7/D6","ENSG00000165548 F7/D6",52.1589154936006
"ENSG00000165548","M8/D6","ENSG00000165548 M8/D6",33.3712926533216
"ENSG00000165591","D5/D6","ENSG00000165591 D5/D6",5.90536646560907
"ENSG00000165591","F7/D6","ENSG00000165591 F7/D6",6.24918450518799
"ENSG00000165591","M8/D6","ENSG00000165591 M8/D6",8.13639616362366
"ENSG00000165629","F7/D6","ENSG00000165629 F7/D6",5.3716109770835
"ENSG00000165874","D5/D6","ENSG00000165874 D5/D6",46.7818683106762
"ENSG00000165948","D5/D6","ENSG00000165948 D5/D6",8.97006490972046
"ENSG00000166257","D5/D6","ENSG00000166257 D5/D6",48.032976014458
"ENSG00000166257","F7/D6","ENSG00000166257 F7/D6",26.8879762119179
"ENSG00000166257","M8/D6","ENSG00000166257 M8/D6",14.257297400359
"ENSG00000166471","D5/D6","ENSG00000166471 D5/D6",11.8210080224988
"ENSG00000166582","D5/D6","ENSG00000166582 D5/D6",12.0030858213915
"ENSG00000166710","D5/D6","ENSG00000166710 D5/D6",8.54084836676136
"ENSG00000166710","F7/D6","ENSG00000166710 F7/D6",3.18890330092942
"ENSG00000166860","F7/D6","ENSG00000166860 F7/D6",5.82577037756082
"ENSG00000166860","M8/D6","ENSG00000166860 M8/D6",6.35994867962849
"ENSG00000166887","F7/D6","ENSG00000166887 F7/D6",4.47246560994049
"ENSG00000166887","M8/D6","ENSG00000166887 M8/D6",4.62898516073376
"ENSG00000167077","D5/D6","ENSG00000167077 D5/D6",3.03784078412298
"ENSG00000167077","M8/D6","ENSG00000167077 M8/D6",7.18283406661682
"ENSG00000167106","D5/D6","ENSG00000167106 D5/D6",22.2597489180358
"ENSG00000167106","F7/D6","ENSG00000167106 F7/D6",5.4484296105606
"ENSG00000167106","M8/D6","ENSG00000167106 M8/D6",23.1106865483087
"ENSG00000167186","D5/D6","ENSG00000167186 D5/D6",18.8685842044786
"ENSG00000167363","F7/D6","ENSG00000167363 F7/D6",15.6281826919026
"ENSG00000167377","M8/D6","ENSG00000167377 M8/D6",19.2777744957309
"ENSG00000167555","F7/D6","ENSG00000167555 F7/D6",4.61038800639104
"ENSG00000167555","M8/D6","ENSG00000167555 M8/D6",11.0403505062826
"ENSG00000167562","F7/D6","ENSG00000167562 F7/D6",2.32634450671583
"ENSG00000167604","D5/D6","ENSG00000167604 D5/D6",2.86571885946294
"ENSG00000167604","M8/D6","ENSG00000167604 M8/D6",5.6923544330648
"ENSG00000167608","D5/D6","ENSG00000167608 D5/D6",12.9442113306239
"ENSG00000167608","M8/D6","ENSG00000167608 M8/D6",16.6660953510322
"ENSG00000167615","F7/D6","ENSG00000167615 F7/D6",2.62448901333284
"ENSG00000167766","M8/D6","ENSG00000167766 M8/D6",1.96748234885839
"ENSG00000167792","D5/D6","ENSG00000167792 D5/D6",5.20728695995056
"ENSG00000167900","D5/D6","ENSG00000167900 D5/D6",6.94346121399477
"ENSG00000167900","M8/D6","ENSG00000167900 M8/D6",14.2685953972663
"ENSG00000168036","F7/D6","ENSG00000168036 F7/D6",2.18524476118408
"ENSG00000168036","M8/D6","ENSG00000168036 M8/D6",1.16835316138934
"ENSG00000168126","M8/D6","ENSG00000168126 M8/D6",175.752127920376
"ENSG00000168214","F7/D6","ENSG00000168214 F7/D6",7.09369024791138
"ENSG00000168246","D5/D6","ENSG00000168246 D5/D6",12.1337520260381
"ENSG00000168246","F7/D6","ENSG00000168246 F7/D6",5.16118494982624
"ENSG00000168246","M8/D6","ENSG00000168246 M8/D6",7.18912846460464
"ENSG00000168404","F7/D6","ENSG00000168404 F7/D6",4.65058457644036
"ENSG00000168404","M8/D6","ENSG00000168404 M8/D6",4.69516241875975
"ENSG00000168522","D5/D6","ENSG00000168522 D5/D6",6.33104140924276
"ENSG00000168610","D5/D6","ENSG00000168610 D5/D6",0.890759913511468
"ENSG00000168610","M8/D6","ENSG00000168610 M8/D6",1.68843793693466
"ENSG00000168778","D5/D6","ENSG00000168778 D5/D6",6.84315398971991
"ENSG00000168778","F7/D6","ENSG00000168778 F7/D6",12.4924133448409
"ENSG00000168778","M8/D6","ENSG00000168778 M8/D6",9.23276200910861
"ENSG00000168826","M8/D6","ENSG00000168826 M8/D6",4.64235977065241
"ENSG00000168887","M8/D6","ENSG00000168887 M8/D6",3.8173327174327
"ENSG00000169032","D5/D6","ENSG00000169032 D5/D6",4.14770747861991
"ENSG00000169032","F7/D6","ENSG00000169032 F7/D6",4.14107620278652
"ENSG00000169062","D5/D6","ENSG00000169062 D5/D6",6.93592823368544
"ENSG00000169139","F7/D6","ENSG00000169139 F7/D6",8.35092419391727
"ENSG00000169282","D5/D6","ENSG00000169282 D5/D6",13.6478772521887
"ENSG00000169282","F7/D6","ENSG00000169282 F7/D6",14.0799015051784
"ENSG00000169718","D5/D6","ENSG00000169718 D5/D6",5.45710111556142
"ENSG00000169718","M8/D6","ENSG00000169718 M8/D6",6.7112130587095
"ENSG00000170006","D5/D6","ENSG00000170006 D5/D6",4.22421569020894
"ENSG00000170006","F7/D6","ENSG00000170006 F7/D6",4.07350763174246
"ENSG00000170006","M8/D6","ENSG00000170006 M8/D6",8.22096671272377
"ENSG00000170144","D5/D6","ENSG00000170144 D5/D6",1.31267176574611
"ENSG00000170160","D5/D6","ENSG00000170160 D5/D6",56.3217781288805
"ENSG00000170160","F7/D6","ENSG00000170160 F7/D6",25.5717913256063
"ENSG00000170270","D5/D6","ENSG00000170270 D5/D6",17.8485610296053
"ENSG00000170270","M8/D6","ENSG00000170270 M8/D6",14.1702195172593
"ENSG00000170430","D5/D6","ENSG00000170430 D5/D6",7.91814651924254
"ENSG00000170430","F7/D6","ENSG00000170430 F7/D6",7.21310655831389
"ENSG00000170430","M8/D6","ENSG00000170430 M8/D6",6.92623126522857
"ENSG00000170667","D5/D6","ENSG00000170667 D5/D6",24.1765293777397
"ENSG00000170667","F7/D6","ENSG00000170667 F7/D6",23.3708933821135
"ENSG00000170667","M8/D6","ENSG00000170667 M8/D6",13.3230578518672
"ENSG00000170684","D5/D6","ENSG00000170684 D5/D6",6.55374009824664
"ENSG00000170684","M8/D6","ENSG00000170684 M8/D6",18.9654535556842
"ENSG00000170703","D5/D6","ENSG00000170703 D5/D6",25.4471505652669
"ENSG00000171311","D5/D6","ENSG00000171311 D5/D6",8.51241187267773
"ENSG00000171316","D5/D6","ENSG00000171316 D5/D6",3.71153661773047
"ENSG00000171316","F7/D6","ENSG00000171316 F7/D6",2.63967699212971
"ENSG00000171462","M8/D6","ENSG00000171462 M8/D6",11.2992174422448
"ENSG00000171467","D5/D6","ENSG00000171467 D5/D6",2.10373478998093
"ENSG00000171467","F7/D6","ENSG00000171467 F7/D6",1.41133187128017
"ENSG00000171467","M8/D6","ENSG00000171467 M8/D6",1.9897456442829
"ENSG00000171488","D5/D6","ENSG00000171488 D5/D6",7.23298998395126
"ENSG00000171488","M8/D6","ENSG00000171488 M8/D6",18.5062861724264
"ENSG00000171490","D5/D6","ENSG00000171490 D5/D6",4.33018333503924
"ENSG00000171490","F7/D6","ENSG00000171490 F7/D6",4.10446322191968
"ENSG00000171492","F7/D6","ENSG00000171492 F7/D6",21.7281297082268
"ENSG00000171492","M8/D6","ENSG00000171492 M8/D6",3.89792637941096
"ENSG00000171595","F7/D6","ENSG00000171595 F7/D6",77.2632673858676
"ENSG00000171786","D5/D6","ENSG00000171786 D5/D6",15.4978595744208
"ENSG00000171786","F7/D6","ENSG00000171786 F7/D6",12.8982277417177
"ENSG00000171786","M8/D6","ENSG00000171786 M8/D6",19.3869470601273
"ENSG00000171793","D5/D6","ENSG00000171793 D5/D6",3.48100909430877
"ENSG00000171793","M8/D6","ENSG00000171793 M8/D6",3.19470041824126
"ENSG00000171960","D5/D6","ENSG00000171960 D5/D6",7.40436456633548
"ENSG00000172301","D5/D6","ENSG00000172301 D5/D6",6.79013326395148
"ENSG00000172602","D5/D6","ENSG00000172602 D5/D6",9.92472357520451
"ENSG00000172602","M8/D6","ENSG00000172602 M8/D6",16.7882778904441
"ENSG00000172650","M8/D6","ENSG00000172650 M8/D6",21.9503583844081
"ENSG00000172893","M8/D6","ENSG00000172893 M8/D6",16.5176177411377
"ENSG00000172932","M8/D6","ENSG00000172932 M8/D6",7.99696243272986
"ENSG00000172939","F7/D6","ENSG00000172939 F7/D6",4.44511326053296
"ENSG00000172965","D5/D6","ENSG00000172965 D5/D6",7.29339384926687
"ENSG00000172965","M8/D6","ENSG00000172965 M8/D6",13.2625609731691
"ENSG00000173273","M8/D6","ENSG00000173273 M8/D6",4.81593602239499
"ENSG00000173436","M8/D6","ENSG00000173436 M8/D6",7.21193461649475
"ENSG00000173930","D5/D6","ENSG00000173930 D5/D6",7.52722812037317
"ENSG00000173930","F7/D6","ENSG00000173930 F7/D6",5.82835440949554
"ENSG00000173930","M8/D6","ENSG00000173930 M8/D6",4.86833217783062
"ENSG00000174004","D5/D6","ENSG00000174004 D5/D6",4.96413674530825
"ENSG00000174004","M8/D6","ENSG00000174004 M8/D6",5.7520353860436
"ENSG00000174007","D5/D6","ENSG00000174007 D5/D6",3.8851814195957
"ENSG00000174171","M8/D6","ENSG00000174171 M8/D6",13.4816172978487
"ENSG00000174206","D5/D6","ENSG00000174206 D5/D6",2.56461776198571
"ENSG00000174206","F7/D6","ENSG00000174206 F7/D6",9.5585345153215
"ENSG00000174405","M8/D6","ENSG00000174405 M8/D6",5.84639074173896
"ENSG00000174501","M8/D6","ENSG00000174501 M8/D6",11.4441664109755
"ENSG00000174695","F7/D6","ENSG00000174695 F7/D6",5.56049012836516
"ENSG00000174695","M8/D6","ENSG00000174695 M8/D6",4.61579555129532
"ENSG00000174748","D5/D6","ENSG00000174748 D5/D6",6.37916144661606
"ENSG00000174748","F7/D6","ENSG00000174748 F7/D6",5.5778303923904
"ENSG00000174749","D5/D6","ENSG00000174749 D5/D6",11.2211962043251
"ENSG00000174749","F7/D6","ENSG00000174749 F7/D6",6.85814106339679
"ENSG00000174749","M8/D6","ENSG00000174749 M8/D6",8.62639868515828
"ENSG00000174886","M8/D6","ENSG00000174886 M8/D6",4.83404408845815
"ENSG00000174943","D5/D6","ENSG00000174943 D5/D6",9.15338317961278
"ENSG00000175104","D5/D6","ENSG00000175104 D5/D6",5.74818018285923
"ENSG00000175104","M8/D6","ENSG00000175104 M8/D6",6.35220528790607
"ENSG00000175592","F7/D6","ENSG00000175592 F7/D6",17.8608826193383
"ENSG00000175592","M8/D6","ENSG00000175592 M8/D6",10.3264518728617
"ENSG00000175606","D5/D6","ENSG00000175606 D5/D6",6.80800051359574
"ENSG00000175606","F7/D6","ENSG00000175606 F7/D6",6.66296947340202
"ENSG00000175711","D5/D6","ENSG00000175711 D5/D6",10.0984868663676
"ENSG00000175711","M8/D6","ENSG00000175711 M8/D6",11.1949225670337
"ENSG00000176018","D5/D6","ENSG00000176018 D5/D6",15.9007550091572
"ENSG00000176018","M8/D6","ENSG00000176018 M8/D6",15.6118235652671
"ENSG00000176155","D5/D6","ENSG00000176155 D5/D6",12.0464925444392
"ENSG00000176155","F7/D6","ENSG00000176155 F7/D6",11.4438533354838
"ENSG00000176160","F7/D6","ENSG00000176160 F7/D6",6.79600110910756
"ENSG00000176171","D5/D6","ENSG00000176171 D5/D6",4.24652181121061
"ENSG00000176171","F7/D6","ENSG00000176171 F7/D6",10.1598579391823
"ENSG00000176171","M8/D6","ENSG00000176171 M8/D6",6.82246113705313
"ENSG00000176209","D5/D6","ENSG00000176209 D5/D6",4.58137708677969
"ENSG00000176209","F7/D6","ENSG00000176209 F7/D6",6.92274428083351
"ENSG00000176225","D5/D6","ENSG00000176225 D5/D6",5.42281745454624
"ENSG00000176225","M8/D6","ENSG00000176225 M8/D6",9.62854465031222
"ENSG00000176894","D5/D6","ENSG00000176894 D5/D6",16.0994424337729
"ENSG00000176894","F7/D6","ENSG00000176894 F7/D6",8.24931474636128
"ENSG00000176894","M8/D6","ENSG00000176894 M8/D6",15.1115330964884
"ENSG00000176903","D5/D6","ENSG00000176903 D5/D6",5.65306907872279
"ENSG00000176903","F7/D6","ENSG00000176903 F7/D6",7.82425292512764
"ENSG00000177173","D5/D6","ENSG00000177173 D5/D6",5.55386737764203
"ENSG00000177173","M8/D6","ENSG00000177173 M8/D6",5.19410355489003
"ENSG00000177888","M8/D6","ENSG00000177888 M8/D6",16.924129939889
"ENSG00000177963","M8/D6","ENSG00000177963 M8/D6",4.74952575718359
"ENSG00000178038","F7/D6","ENSG00000178038 F7/D6",139.771166191267
"ENSG00000178105","D5/D6","ENSG00000178105 D5/D6",5.776753119511
"ENSG00000178163","F7/D6","ENSG00000178163 F7/D6",9.63221989236241
"ENSG00000178163","M8/D6","ENSG00000178163 M8/D6",4.47939326143874
"ENSG00000178201","F7/D6","ENSG00000178201 F7/D6",30.6670261683907
"ENSG00000178201","M8/D6","ENSG00000178201 M8/D6",16.4234342694869
"ENSG00000178297","F7/D6","ENSG00000178297 F7/D6",25.1599608571702
"ENSG00000178718","D5/D6","ENSG00000178718 D5/D6",2.40723472685548
"ENSG00000178718","F7/D6","ENSG00000178718 F7/D6",28.6963754332821
"ENSG00000178718","M8/D6","ENSG00000178718 M8/D6",17.433180754292
"ENSG00000178764","D5/D6","ENSG00000178764 D5/D6",4.86142710360869
"ENSG00000178764","F7/D6","ENSG00000178764 F7/D6",1.37775619334855
"ENSG00000178789","F7/D6","ENSG00000178789 F7/D6",14.3496821375176
"ENSG00000179222","D5/D6","ENSG00000179222 D5/D6",2.92923375528843
"ENSG00000179222","F7/D6","ENSG00000179222 F7/D6",5.7030380272606
"ENSG00000179304","D5/D6","ENSG00000179304 D5/D6",13.5218290601316
"ENSG00000179362","D5/D6","ENSG00000179362 D5/D6",20.2469702596649
"ENSG00000179454","D5/D6","ENSG00000179454 D5/D6",6.46076104610353
"ENSG00000179873","F7/D6","ENSG00000179873 F7/D6",14.1421289931869
"ENSG00000179873","M8/D6","ENSG00000179873 M8/D6",55.1239087649576
"ENSG00000179978","F7/D6","ENSG00000179978 F7/D6",17.8437469569594
"ENSG00000180096","D5/D6","ENSG00000180096 D5/D6",4.08381738816413
"ENSG00000180096","F7/D6","ENSG00000180096 F7/D6",3.09066080784988
"ENSG00000180096","M8/D6","ENSG00000180096 M8/D6",1.73512640657473
"ENSG00000180423","D5/D6","ENSG00000180423 D5/D6",8.66144179344842
"ENSG00000180573","D5/D6","ENSG00000180573 D5/D6",66.6504248234908
"ENSG00000180573","F7/D6","ENSG00000180573 F7/D6",47.0714570387255
"ENSG00000180573","M8/D6","ENSG00000180573 M8/D6",74.8181736630817
"ENSG00000180667","D5/D6","ENSG00000180667 D5/D6",2.43273174510053
"ENSG00000180667","F7/D6","ENSG00000180667 F7/D6",10.383449638081
"ENSG00000180667","M8/D6","ENSG00000180667 M8/D6",11.8321052424217
"ENSG00000180815","D5/D6","ENSG00000180815 D5/D6",12.6973710456222
