"","D5_U01_LE1","F7_U01_LE1","M8_U01_LE1","D5_U01_LE2","F7_U01_LE2","M8_U01_LE2","D5_U01_LE3","F7_U01_LE3","M8_U01_LE3","D5_U02_LE4","F7_U02_LE4","M8_U02_LE4","D5_U03_LE5","F7_U03_LE5","M8_U03_LE5","D5_U04_LE6","F7_U04_LE6","M8_U04_LE6","D5_U05_LE7","F7_U05_LE7","M8_U05_LE7","D5_U06_LE8","F7_U06_LE8","M8_U06_LE8","D5_U07_LE9","F7_U07_LE9","M8_U07_LE9","D5_U08_LE10","F7_U08_LE10","M8_U08_LE10","D5_U09_LE11","F7_U09_LE11","M8_U09_LE11","D5_U10_LE12","F7_U10_LE12","M8_U10_LE12","D5_U11_LE13","M8_U11_LE13","F7_U11_LE13","D5_U12_LE14","F7_U12_LE14","M8_U12_LE14","D5_U13_LE15","F7_U13_LE15","M8_U13_LE15","D5_U14_LE16","M8_U14_LE16","F7_U14_LE16","D5_U15_LE16","M8_U15_LE16","F7_U15_LE16","D5_U16_LE16","F7_U16_LE16","M8_U16_LE16"
"ENSG00000162819",-0.0515457054432913,0.0495410824110487,0.0627929183100591,-0.128786404124831,-0.296084240191151,-0.230922274208591,-0.0297832932854711,0.0286784477273687,0.0146354145276488,0.228891750538989,-0.186417138457911,0.132970078539629,0.159937628036039,-0.0792576349978011,0.219523791696469,0.0738021501630088,0.238603242579539,0.0584140906476791,0.196135854623549,-0.362561272884511,-0.195201371401411,-0.258939253918911,-0.222468058871891,-0.483514414151281,0.283449692106509,-0.463558854891901,0.0292592609207687,0.012517499386179,-0.104327124875581,0.173542166181779,-0.0839565366588211,-0.0554854316245512,-0.488908583662481,0.024958052019409,0.154491588388869,0.163016163578569,-0.101298809998671,-0.144306336018821,0.0749947419518788,-0.092039259883411,-0.119079821690521,0.00669037124896876,-0.0524163480458411,0.0773390086606089,-0.116231854882241,-0.0301120117041309,-0.144371955903161,-0.337643473911231,-0.0439997668051211,-0.251301605441361,-0.278264124397941,-0.304755471787501,-0.555874231849971,-0.157820994667471
"ENSG00000237073",0.24356446706826,0.590388980941078,0.0848806586825404,0.853627884413135,1.45135696934442,0.900954011311339,-0.285594986371723,0.924010668023587,1.6545884286983,1.12846878618728,1.46098185800773,2.04656081841908,0.686217652441583,0.958980140086863,0.76285349646312,0.435576373145341,0.61480601761169,1.26249013058443,-0.123022369562113,0.990150670603217,0.837081070341371,1.39290180830432,1.89913551786439,1.05252809719675,0.442691831679647,1.06440607993627,0.173283128192345,0.730210167194374,1.14231518316606,-1.41117606826487,0.91778376394301,0.691339051976352,1.11927611722009,0.664040339066786,0.84934308798007,1.11406590892484,0.144722785329842,0.296968269253128,0.716343023260407,1.41651363673297,1.20898985204115,0.582262380081973,-1.4902067500889,0.711956343432865,1.48869551348635,-0.588098325301773,0.872787060238115,0.562912252960493,0.574177729739566,1.12006105030358,1.64413501667564,0.712615945697795,0.514830990197463,0.843987758796245
"ENSG00000235904",-2.0248454066175,-0.51629946698586,-1.20998904530503,-2.0248454066175,-0.73013050519015,-2.0248454066175,-2.0248454066175,-0.36823746891061,1.7997278273795,-0.100230538458519,-2.0248454066175,2.61202956286572,-2.0248454066175,-0.0287696757852798,1.78052553853963,0.43360014717038,2.68694778218678,2.33891540051772,-2.0248454066175,-0.614006880513839,3.2420205325814,-2.0248454066175,0.90326544485801,-0.42790883345904,-2.0248454066175,-2.0248454066175,2.34178747997445,0.74466160976778,1.99945809181823,1.69475316796156,-1.31503575876308,2.2680141356348,-2.0248454066175,-2.0248454066175,-0.38746960869137,1.96516170021054,0.89245452377104,-0.383851406463529,-0.53598323631016,-0.94514050938692,-2.0248454066175,1.57460662765581,-2.0248454066175,1.63281414686137,1.8053445972015,1.41387126088075,2.48278527069251,1.60950401182018,2.64914158514813,1.42563489321096,0.39132100155535,1.30780335741363,-0.0283753436358598,1.40928445977488
"ENSG00000239713",-0.362942085780506,0.0437430111286541,-0.111176379882416,-0.167446954418686,0.0324748890312141,-0.056759704123476,-0.0172775545797261,0.101379045889784,-0.081764688133096,-0.245415104198466,0.0829040718732137,-0.0345650602334659,-0.419425379894536,-0.117334493614686,-0.0312587987439463,-0.242506432235986,-0.0478555453312159,0.0469004437961038,-0.166251946311896,-0.00755413389760617,0.127830426418834,-0.216937848673286,0.287186819348844,0.119286616855294,-0.069897652449106,0.0446153446695137,0.0738052647910039,-0.268186843020086,0.148598788795524,-0.112133579908466,-0.139121342351456,-0.00241272456501607,-0.117907482346126,-0.0511438616278661,0.122026566955204,0.0249439041498838,-0.109070730123896,0.057196057393524,0.145236382889594,-0.194854133142826,0.0887259976232038,0.0231136961329139,-0.055870457699426,0.0961496742688839,-0.00251754054845632,-0.0593844755829163,0.0526515777308938,0.0629856433502938,-0.126639163381556,-0.0227885208045762,0.185486145015814,-0.147691784422166,0.071450824129514,-0.033180876216826
"ENSG00000237646",0.00838672617270542,1.0354606739482,0.55874234193649,1.05781948931456,0.492853842352587,0.608671822213876,-0.0154478027791957,0.244332734951179,0.573428615753289,-0.94365473710665,0.989541566153856,1.47497790747296,0.589767076955851,0.436701215721478,1.31849632145514,0.451591305071197,-0.184114265452146,0.429668982839943,0.993559217208866,0.72624335945553,0.520623230977813,0.927466896577194,0.855035496060145,0.553372382341484,0.516934416034651,0.820261805456823,-0.0203401554642666,1.2424565998495,1.09477357231166,0.641644068475955,1.25513358994016,0.764516072626147,0.417001869884324,0.862960793065157,0.662476192325684,0.261936400074803,0.0514941785624874,-0.252296930594437,0.896955689808478,0.0084858640295784,0.351463218503799,0.748918718238125,0.572191256025604,-0.21575214093454,-0.303581954190645,0.650900522373406,0.651364343102928,0.0988713501289143,0.524222750659722,0.334195933442909,0.949213546632523,0.866891127886051,0.65764023043241,0.562424280123139
"ENSG00000278816",-4.64357199311118,-0.651157029675736,1.50725572689759,1.01335620605005,0.241509349954004,1.95475598896144,-0.961392007365606,2.22758414202358,2.15573942113202,2.53760809842895,1.8924731339667,1.62911377247831,0.349934814288094,1.02793935253836,1.39277088573034,0.290977532509244,0.404162685143064,-1.7703099977327,1.71819987480332,0.411840604491734,2.04892355505437,0.131136012541044,0.785086319719344,1.07252997122778,-3.23708974471861,-0.990649600539616,-2.42770705395794,1.67023616791985,2.11121131064768,2.20062407023539,-0.0503616620740863,0.889352715317514,0.351971317783214,2.36785543634088,-1.43432139887225,-0.989560432257256,1.87682668177429,1.62020047800075,1.78826822359234,0.895732631416984,0.496589050471434,0.201752452028334,1.4734060946708,-4.64357199311118,0.484952379008174,-4.64357199311118,-4.64357199311118,-1.28436008508526,-0.556049747993936,2.25251090743842,-1.42728787121071,1.45943459351473,2.01139621081988,2.11944910847211
"ENSG00000126804",0.434423653027525,-0.144495265801385,0.754412911150075,0.235266962560475,-0.0299895847866249,-0.522762788406025,0.274472205657835,-0.0239238075164749,0.474162022665705,0.369580195872315,0.540466695150985,0.496753729339835,0.416929202366265,0.194264250974245,0.689062332104265,-1.30139496721822,0.176825025057915,0.461904585925235,-0.911893335087355,0.0668677539496549,0.238583702477635,-0.763773131037035,-0.027848232312095,-0.270291669295685,0.0204425040617751,0.0476876934451851,-0.0264816893630151,0.558640706381105,0.345627083453155,-1.3231355563465,0.489202065382165,-1.32712548294727,0.354435144437935,-0.103792287977525,0.334451309232475,0.640743679183665,-0.141583825866125,0.440090726329675,0.187226128565665,0.0370955504139552,0.337701812040975,0.320820236688465,-0.173083546944695,0.252379087938265,0.398973409843895,-0.115361295252975,0.000803968863805071,-0.290844827297265,0.0311971639543449,0.176027374703485,-0.0424927144460852,-0.376645155783505,-0.0147859197885452,0.507641236853365
"ENSG00000278399",-2.78092401592641,-2.78092401592641,0.780780923365974,-2.78092401592641,1.1596186321721,-2.78092401592641,1.45131461407502,-0.186686013630376,0.174835142920474,1.87610997582937,1.45258062408431,-2.78092401592641,-2.78092401592641,1.74855339088381,1.18488796821454,1.84272047961941,2.49836897477117,1.82738256099907,-2.78092401592641,1.16466496056228,1.76052267676228,1.47989957003474,1.87869804701086,0.0510342732718541,-2.78092401592641,2.3522736935597,-2.78092401592641,-2.78092401592641,1.54632501275459,-0.0843514597932558,1.05170274565271,0.494857824954674,1.68601627393037,-0.517769390514956,1.45727433636611,0.0109942171820241,0.287196436602834,1.17881832355982,1.36984685054571,0.187019232599984,1.27948659055143,2.97311364890298,0.511195119150414,-2.78092401592641,-0.531053969103915,1.53015762222614,0.00479391639033411,1.25898641689122,1.08461873856403,1.78165423471743,1.72772647511316,2.32752098589348,0.963161713009134,1.37542405695278
"ENSG00000275854",0.625336336261581,1.07934228186103,0.608079176925287,-0.319538748348617,0.117306032069177,-0.302930125055773,0.784547985623996,0.278609065714473,0.330912848189471,0.270901702429449,1.41934563070379,-0.655473384520468,-0.347442005879436,0.549049139192278,-0.310644027171098,0.292954214194539,-0.584095809551184,0.197475430123608,0.15714265526381,0.243025114463586,-0.0774793509645993,0.558106250118531,0.978896938503726,0.0740466706680207,0.620315762317992,-0.21730297376643,0.921912385323906,-0.528339175029672,0.767689833109086,0.478746808556185,-0.88463513306411,-0.82596917942992,-0.783586548231576,-0.277824930615441,0.818939507989746,0.41230423505594,0.22242719719184,0.389330584896956,0.176221123373075,0.0930674100893177,0.139878180015118,0.367409057625951,-1.61784945174753,0.746767489912436,-0.553650307827924,-0.389528191003559,0.199023261983507,-0.547525348336417,-0.486778337748668,0.0635096265799307,-0.200413010659623,-0.564107578104219,-0.00675684616465033,0.406413382116226
"ENSG00000140612",0.239676166296996,0.106482516253426,-0.0533050091575547,0.263858097617785,0.113190930405425,-0.273147961046355,0.373454760565286,0.255117640521306,-0.0236494453824045,0.419970607292226,0.167274434034935,-0.156164568808824,0.632518133659326,0.0474089642873454,-0.149163179207245,0.238770156257505,0.0383842609254255,-0.222398281418104,0.0610886756762854,0.121872270803745,-0.326745343532874,0.321695908712115,0.0256832102240754,-0.0117293223135544,0.115850246364876,-0.0581970061340944,-0.307339300807185,0.424900195269216,-0.0448440691428744,-0.0609106798788646,0.394922810260756,-0.108408180585075,-0.247467671093755,0.0881180951760254,-0.0400403148777246,-0.392816625243515,0.131240883783205,-0.276384492617944,-0.00990446127382461,0.324178631038905,0.171909446424385,-0.115487942877645,0.0178130322728656,-0.258682302341735,-0.277293880723735,-0.0169692160222947,-0.308622233909615,-0.0813103206919146,0.274659347223336,-0.317475329703135,-0.245695789263214,0.0759961477675954,-0.0762044164387947,-0.266223665757815
"ENSG00000252615",-5.03326427797706,1.02839312994793,0.288945115017596,0.125521097833286,-0.480346236193594,-0.124595454833164,0.617063730929435,1.45648254980766,0.838177744805336,-5.03326427797706,0.567088742136946,-0.173105959697504,-5.03326427797706,-0.0163936048268041,-2.05981831116888,-5.03326427797706,1.56215285164609,-3.09644733812353,-0.765915757774614,-0.437515972034274,-0.510103823360314,2.26694640845631,0.814349361802773,-0.226172156450544,1.45860164225153,-0.816056831218914,-0.285914476972464,1.08824644615533,-5.03326427797706,0.758919534060796,-5.03326427797706,-5.03326427797706,0.95349022354146,-2.15548077155425,0.0520158975746059,1.85610826263094,-0.239009586562194,1.05145483532784,-0.543169134223474,-5.03326427797706,-0.119532318731044,1.98677447799437,0.670456611723922,-0.0520737727580141,1.45336000423644,1.00914586510632,0.224406418366306,2.07719293128572,-0.474121250005744,0.991214982551496,-0.839224517775764,0.475059781711746,1.31398679194313,-0.587564056056634
"ENSG00000221510",-6.11625097071277,1.51355077597835,2.09924562752132,0.620270024544421,0.806391703514016,-0.417418533000061,-6.11625097071277,1.16566607772288,0.522683012468257,0.451695980910739,1.89356029502964,0.638974456542815,1.36309439868073,-6.11625097071277,0.398997856336666,1.30132985321009,1.32557026898938,0.841649702225195,-0.450130668116942,1.64033203725313,0.204731849311482,0.915793653871833,1.34665941131434,1.46983519219118,-0.973045330117339,-0.683351676982409,1.6429128543599,1.08480942282827,1.81896712901,1.2916098976023,0.215108504938612,1.51261227989322,0.754064425120104,1.04806367595073,0.542060497339434,1.81441718678173,1.86128712629788,-1.1311513447002,-1.20853827320774,-0.0485434246090448,0.740036351379748,0.186905083116954,0.38274339534246,1.21859972404793,-0.295484836015865,-1.63846356738417,1.45677280755744,2.26247045230943,1.24659059031879,-0.750796383052709,0.699702245184517,1.03303786793892,1.18920434030348,0.822188916863768
"ENSG00000125122",-0.556153703463365,0.117099373510739,0.112421449646477,-0.825432136606901,0.169474369145448,0.453290468427181,-0.480788131611325,-0.15768144721755,-0.811825079630643,-0.37949645096317,0.387029902238361,0.238072088601112,-0.683052182227284,0.250914780258805,0.0935629916652598,-0.61817253672634,0.523879441446531,-0.308750045093274,-0.372460647185509,0.316050768008078,-0.794770529157049,-0.121236574919988,0.469641021147151,0.341613806710529,-0.475208855239261,0.144341149721061,0.449771942267651,-0.243094784639391,-0.472312166715028,0.0895171494271638,-0.305454621104711,0.225002342548205,0.237510900632077,-0.74065353024772,0.154193519704076,0.297778430729429,0.152446109606665,0.450749185777111,0.313603690461567,-1.12385366579865,-0.114991717123105,0.12088404134138,-0.437795325417966,-0.481630677468353,-0.0500760905633592,-0.299021431881833,0.0658550016015598,0.0566339667316458,-0.326157753741491,0.345456059735022,0.223701939510189,-0.347992410143169,0.397404536478481,0.249855840656886
"ENSG00000178201",0.301873702048782,-1.39745673001247,0.475261138452839,0.351340800230381,-0.493338688713052,0.504742817528822,0.633398747686098,0.505142891482259,0.696922244198401,0.574990856732317,-0.504211203099321,-0.118401490800558,0.145678627526766,-0.524026526784215,0.772178312328306,0.931975497327947,0.179645681632557,0.393161832598689,0.524407498959426,0.0526674927941121,0.722966375354315,0.330724878043835,-0.30951414900202,0.194832615912296,0.0711268073786681,0.0284229074878861,-0.00921569772359587,0.118907151240575,-0.124546871991671,0.778543989176133,0.0672889366842241,-0.319958426953097,-0.177432413051673,0.473980368047957,-0.22338791540784,0.449985844181511,0.35842161515274,0.690922406532064,-0.0827532217480009,0.0393722517866391,-0.694326111655835,0.441701525175805,-1.02449025717212,-0.809114496320395,0.343255758776052,0.601216761104996,-0.0419932664858329,0.104854540496797,0.556655746890645,-0.257150809192371,-0.985788293731045,0.29664638922426,-0.30698894500555,0.567224748819842
"ENSG00000227290",0.306388871097464,-0.391637460300704,1.07664841158992,-1.04121627242429,0.0263277285594861,0.940994255751053,-0.338843927873474,-1.05060815660393,1.08684539836621,-1.00328102716403,0.878460083215488,0.687162410197449,-1.25326208067674,0.517541297573825,0.632506591694415,0.885612293245264,0.569418632357943,-0.409583498711094,1.02591992444371,-0.0474315555337339,0.607618662752957,-0.894700006773004,-0.869277773613844,0.566938618135883,0.292567530056877,-0.721506827635854,0.0925287817099663,-0.255753321069014,0.423905397289396,1.40931462142044,0.271070077075611,0.622381278611316,0.79157880596198,0.399789982787678,-0.631945403901754,0.794695107771533,-0.456459453046494,0.317686549381598,-0.263517683214544,-1.25555583814518,-0.256757610781244,0.762077353691902,1.02627020301232,0.96211487048895,0.533887901520229,-0.449812131470734,0.613396790658596,0.517825332937465,0.478052987899909,-1.69364457016415,-1.45480065307224,0.168267952460686,-0.856417578277534,0.355775946816503
"ENSG00000170509",-0.440184588129385,-0.440184588129385,3.49573712529323,-0.440184588129385,-0.440184588129385,3.44392114045626,2.73736650568911,2.62013954502172,-0.440184588129385,1.93707800850907,1.87146383579858,1.53394086005915,-0.440184588129385,-0.440184588129385,3.06887779823251,1.95130820185134,1.53016790027063,-0.440184588129385,-0.440184588129385,-0.440184588129385,1.86210521376389,-0.440184588129385,-0.440184588129385,-0.440184588129385,-0.440184588129385,-0.440184588129385,1.80862345983491,-0.440184588129385,2.06273152811149,-0.440184588129385,-0.440184588129385,2.10276677932809,1.70347004639665,2.43989356494984,3.03160116091579,-0.440184588129385,-0.440184588129385,2.25157288691191,-0.440184588129385,-0.440184588129385,2.48359212804182,3.44003073585946,1.68069814511927,-0.440184588129385,1.80369771325624,-0.440184588129385,-0.440184588129385,1.80737840894197,1.68530120902999,1.54586221409678,-0.440184588129385,-0.440184588129385,1.77599086845707,2.58037094995084
"ENSG00000238009",-0.984346534111977,-0.984346534111977,-0.984346534111977,-0.984346534111977,2.2047375780807,-0.984346534111977,1.83261763981973,-0.984346534111977,-0.984346534111977,-0.984346534111977,-0.984346534111977,-0.984346534111977,2.66903528965557,2.58196005636233,3.0630253366066,-0.984346534111977,-0.984346534111977,-0.984346534111977,-0.984346534111977,-0.984346534111977,3.01636964028787,-0.984346534111977,3.17216983285432,-0.984346534111977,-0.984346534111977,1.91104689270866,-0.984346534111977,2.36494684757668,-0.984346534111977,-0.984346534111977,-0.984346534111977,-0.984346534111977,-0.984346534111977,-0.984346534111977,-0.984346534111977,0.0861514727123023,2.44051420467278,-0.984346534111977,2.17837704052497,3.09332403916916,2.06583451332743,-0.984346534111977,-0.984346534111977,-0.984346534111977,-0.205071094438638,-0.984346534111977,2.87135161568587,2.72779542481466,2.5698281248293,-0.984346534111977,-0.984346534111977,2.90194751455202,1.50650884695782,2.54110169757114
"ENSG00000146828",-0.100660952920075,-0.164103211903696,0.241556788045285,0.211165095427595,0.236574782694004,0.544538737501825,0.108901643607215,-0.0659170499777855,0.411822671929774,-0.172121327021036,-0.116027231522936,0.140462160575835,0.132820830829635,0.119826618043034,0.316582015898824,-0.124385978858885,-0.0850516145376954,0.358920307745494,-0.151096967890896,-0.0133356590818454,0.324178491993004,0.159864936371914,0.159290101146245,0.798762648356575,0.0529545375930747,0.205283218968335,0.333182452627215,-0.112632476338856,0.00753788906779462,0.168766084759325,-0.0254528833325556,-0.184559029694185,0.226787423804454,-0.0646444909378354,-0.115019155587855,0.241981490917444,0.0788055591050845,0.331884999120534,0.0675346276980346,-0.0176900018971855,-0.0425992432749054,0.217161482665935,-0.176697484486386,-0.442028225379226,0.155674862048595,-0.000771124922975597,0.237125285986724,0.0989029730831343,-0.0695469083292055,0.358652683646834,0.0957224458026347,0.232620341435655,-0.0694800152118555,0.620068807603725
"ENSG00000145757",-0.0229815346072249,1.27000299888042,1.1698010394676,1.164287595022,0.675289665324465,-1.22235528248842,0.306991255567255,1.62706983353415,1.67545734800668,1.03812071459179,1.25279943631748,1.3834780837146,2.197559065774,1.86866810439618,-0.859751798087115,-1.13005722848087,0.437219381112955,0.404191554172425,-0.402391539909325,1.61413111265172,0.991929829080375,1.2617135834796,1.46063742554688,1.29389050668486,1.37753597530069,0.938688547179305,1.00311591939847,0.451452610860765,2.14386108518408,0.184393974959445,0.715520541161265,1.46445074692282,-1.03028121140085,1.12417469111496,0.589395971498425,1.37412580740606,0.768162995047445,0.630058876896025,1.19536707975174,0.0624719442025148,1.70933870179174,1.4861739870674,2.11041096044889,2.41465637240736,1.54062395756425,0.558270350905265,0.603850339129165,-0.864591827538315,0.417718257089985,-0.663936230379245,0.0545808795394751,0.920228825514525,1.78363739022101,1.18425702059126
"ENSG00000270871",0.51704757925408,0.21311079936151,0.14997388306723,-0.12302081142541,0.2877164561387,0.152700907116679,-0.22463202915712,0.184876274803869,-0.24985005280299,-0.0873520076596503,-0.0123865611425402,0.11359762587444,0.213686754958999,0.0150105091806894,0.2576807239757,-0.0825484076495004,0.36102141747805,0.0677386636142994,0.312214139870969,0.16184687344625,0.20576069193549,0.0842840011382395,-0.2012136752013,0.15118177296321,-0.11573217823325,0.0504907162305597,-0.255653743625491,0.17952320668343,0.13302964613448,0.155530786260619,-0.105645577432301,-0.0686695665879102,0.0667366694283595,0.0557202485261596,0.219394700216879,0.29430963599665,0.18538187075842,0.0518671304621594,0.211194898026609,-0.0010245635641204,0.45973117578295,0.41438275540051,0.227407651389679,0.19584181413911,0.25994990745696,-0.112377469566701,0.1847434689831,-0.19533974637428,0.00614534675021972,-0.10710711947683,0.0364056243228097,0.0493696171760396,0.0918109829429197,0.0561949921330296
"ENSG00000136936",0.322400499778878,0.425279937512987,0.653869556889568,-0.185632259698002,0.0872271639264377,-0.316790891122792,0.182962039670608,-0.373612775784712,0.608754306247627,0.478071214672688,0.209530360829228,0.566548527520458,0.193776762914698,0.246238900633958,0.763153154194298,0.129182870056308,0.339526622231608,0.368439622808318,0.368109861972388,-0.0422565146914322,0.424708046999847,-0.0635193500682423,0.371983124220198,-0.121648916657342,0.581704189585728,0.299707190074058,0.395556339785008,0.307567909908248,0.317797525409948,0.297437393802828,-0.139589136333462,-0.0554917679719025,0.0943007683551178,-0.0531735153809225,0.269769574058348,0.296434592348318,0.0884333719198978,0.405699320436788,0.432737216658027,0.491699685766497,0.385488823585518,0.533655933828197,0.152685906106538,0.191926334803678,0.229154862976078,0.457616219947308,0.473226285862108,-0.292026830469082,0.202636538464148,0.214449240773418,-0.291701064780362,-0.0139893282300823,-0.301062377349402,0.113878677007268
"ENSG00000279278",0.120499076048917,0.339184814830186,1.15988016944605,-0.0508678282626447,-0.0634853077552167,0.710008434560154,0.314445394791461,0.0538712647554414,0.906025243949977,-0.483392559234319,0.487715895756208,1.08494842185932,0.26474042283939,-0.246784888114079,0.807467817573037,0.0692961103079913,0.15949547994425,1.09987580357981,0.26543204404459,0.0447002290807603,1.09652607099712,0.387054373920868,0.354875210902831,0.961001956980433,0.375548975464151,0.329705617043102,0.826275690501027,-0.496092914536129,-0.155819081580397,0.885209606596092,-0.0981304515590646,0.41675722345423,0.849665799321696,0.162213749113259,-0.280613949980809,0.807583963040368,0.121384047472961,1.16053183431605,-0.0164880695301737,0.295774518385916,0.217638660155198,0.918572096326198,0.365599665070585,-0.119674588772112,0.848091423766195,0.0800833551497684,0.873194160533341,0.0433899461428534,0.279572675883203,1.11335687759121,0.120423331351938,-0.0536159009590477,0.188395985241177,0.992445392629925
"ENSG00000262209",0.0629776860512617,1.61431924246614,1.14629345754227,0.0362147146391658,0.0145543644111528,1.78648005629557,0.0802743930352527,0.18471609100263,1.57284679425918,-0.374859282993299,0.61719338024866,1.88261600022186,-0.635638821394459,0.420994525543845,1.90614694851291,-0.0840996467681132,0.101854233607075,1.63501167128125,0.0544719483945107,0.320721991021089,1.62012407504247,0.323087551229848,1.06883526065948,1.9959717010217,-0.611413362277689,1.4508063399564,1.82948636021437,-0.891258912096339,0.70425899668473,1.51538927785367,-0.355785399963559,-0.129930295856801,1.94232232766556,-1.09965047421797,0.642939818186698,1.75053489992136,0.136479891673662,1.66981917939753,-0.382058656351649,-0.0127765108857573,0.590150493280623,1.75626998315121,-0.466682787327889,-0.250394072688939,1.7015535852623,-0.349779393323899,1.88470307249315,0.644306756473507,-0.270787674066819,1.77463394688678,0.110128235371297,-0.0888544774706802,1.81807654139823,1.76510155834289
"ENSG00000265975",-0.572768388143302,0.724756011714014,-0.130575081678296,0.0739567951997719,0.0885260959704619,0.477936611936805,-0.365054492511474,-0.0998381090475811,0.707629233025224,-0.157163899822295,0.463671414442581,-0.358974509292932,-1.18179143283833,1.22489321850153,0.981334573997904,-1.08753111644026,0.444843741155139,0.192719529185389,-0.805375303493453,0.890607110920664,0.254849401990879,0.112946581952533,0.145649823978956,0.46363302000916,-0.0213900490114721,-0.21068973685615,0.125156052231742,-0.336890654604463,0.0911931157102579,0.520759593368726,0.290077636448578,0.767006052205804,0.698648259844274,0.0553738081762509,0.347804153860534,0.00308093995144693,-0.0190438460770051,-0.323048981842727,0.905074551454274,0.581290551923086,0.0960526533455889,0.311711165753138,-0.633023760738199,-0.194481317935833,0.624050071142275,0.892571372978504,0.681750119639204,0.274706263460383,0.313040390179132,0.44765520451818,0.527078037263099,-0.817270084418349,0.20924357496864,-0.299513952007171
"ENSG00000141452",-0.25237589323579,-0.45203493974415,-0.0932630768874603,-0.19309298037898,-0.3650930469967,-0.22078641467717,-0.23276894141895,-0.31560132883343,-0.1252315673149,-0.1826266491206,-0.32093116693103,-0.0872910686633603,0.0320633214455901,-0.57324328947178,-0.0068288931318703,-0.203298168233971,-0.432184290845731,0.0514868341315395,-0.33780472102192,-0.53817778917272,-0.27727698056214,-0.17824697416386,-0.35610558066227,-0.30130180136589,-0.29525295563904,-0.4091566361863,-0.110473331187861,-0.0746979892506001,-0.42724148391597,-0.21997969608708,-0.24213962389233,-0.55055504319523,-0.0965965213419904,-0.11834146865934,-0.42550314067486,-0.21450809662997,-0.23155814074963,-0.0716984211900202,-0.45275114926036,-0.23813216618261,-0.22060750628803,-0.158038883114811,-0.25107654489367,-0.41179903678992,-0.0668280353541002,-0.15977942389378,-0.17059223164098,-0.37744966526213,-0.27348103719368,-0.18883397092299,-0.6384873783698,-0.22377539503301,-0.46866039219348,-0.18628534387911
"ENSG00000168036",0.199947709696124,-0.0310915262463856,0.150641008904804,0.0548575148233446,-0.129166949499856,0.0459863394884645,0.219255815389564,-0.0145749102216857,0.165771902623384,0.0485965171510445,-0.0284045136594155,-0.0423348360507756,0.232867117741625,-0.198897147430046,-0.230932219809376,0.0618115431365145,-0.0763370669045353,-0.0639298737694656,-0.0726305614097358,-0.270229493403976,-0.289040647165696,0.160499878738584,-0.0145344362695057,-0.149164463006646,-0.0957445754376653,-0.223571457431666,-0.00819136393111553,0.242560254024244,-0.0872670513494755,-0.155284390757636,-0.0175564783335456,-0.253270746248095,-0.0252974209266257,-0.0390396381354656,-0.243138699015276,-0.150193612589116,0.0456011399669642,-0.0232088735755056,-0.154319788341525,0.0644784770002542,-0.0762414112708556,-0.0887449440793056,-0.0110831234316557,-0.125654948525896,-0.0440943904708457,0.0421269181359043,-0.0760751731334355,-0.294037028646005,0.0352837539094546,-0.101751232049386,-0.190560831028145,-0.0726398296910955,-0.148211874627706,-0.0109094122501654
"ENSG00000206715",0.47400960600903,1.56312486855699,-6.7470525397471,-6.7470525397471,0.0676888461655817,0.0522239003691867,-0.589871359605899,-0.687005156077161,0.926017627645375,1.52627078505796,-0.349632887445486,0.0854729580454097,0.973788171434415,0.948429810771815,0.908770807057505,0.27335631771062,1.08440039147784,2.15836996806981,0.470233439942878,1.70042954270186,-1.34566440839856,-0.462416262308995,0.456677194619675,-0.0934206613125312,-0.661332592953819,-6.7470525397471,-0.845676351151899,-0.227891235812409,1.00432548270205,-0.266402879541064,-0.211652731184447,-0.338765263034838,0.713513115984363,0.288518587492196,0.0138709505617227,0.965550118520305,-0.849524088043305,0.22149330388385,-6.7470525397471,1.80351380129234,-0.393563390537891,0.732759245005778,-0.569742640780122,-0.598319727178528,1.37190825313355,0.331826238237991,1.03677273005758,-6.7470525397471,0.888294113601892,0.0412064061614407,-0.568921547325505,-0.319389384318021,0.0691593071703936,0.555624764015586
"ENSG00000130711",3.70603882594692,-1.43173517776647,1.81860493318719,1.02130822931723,2.14265702043893,-1.43173517776647,2.77024363445306,1.58748635132877,-1.43173517776647,1.94622145604364,1.05567399253619,1.49792328282386,-1.43173517776647,0.158747081154427,-1.43173517776647,-1.43173517776647,0.474270293417717,-1.43173517776647,1.37124380954484,2.36662645263483,1.57265834538614,2.87666938655825,3.18176111454554,-1.43173517776647,0.905690486516208,-1.43173517776647,1.76015905255781,1.97593028204388,-1.43173517776647,0.728539653642118,1.66848561322635,-1.43173517776647,0.401559746600448,2.36239992060817,0.748699156610868,-1.43173517776647,2.76076675067566,-1.43173517776647,0.444123504142977,-1.43173517776647,0.797052734906898,-1.43173517776647,1.99161440273288,-1.43173517776647,-1.43173517776647,2.36453031118573,0.539228882684098,1.61412712014221,-1.43173517776647,1.82296467514676,0.566460325386777,1.30062086306654,0.747871412059448,0.373392153072597
