"","gene","Freq","sample"
"6040","ENSG00000053501",10,"M8"
"6041","ENSG00000053702",10,"M8"
"6042","ENSG00000054179",10,"M8"
"6043","ENSG00000054267",10,"M8"
"6044","ENSG00000055957",10,"M8"
"6045","ENSG00000057663",10,"M8"
"6046","ENSG00000057935",10,"M8"
"6047","ENSG00000058056",10,"M8"
"6048","ENSG00000058262",10,"M8"
"6049","ENSG00000058600",10,"M8"
"6050","ENSG00000058866",10,"M8"
"6051","ENSG00000062485",10,"M8"
"6052","ENSG00000064309",10,"M8"
"6053","ENSG00000065154",10,"M8"
"6054","ENSG00000065357",10,"M8"
"6055","ENSG00000065717",10,"M8"
"6056","ENSG00000065923",10,"M8"
"6057","ENSG00000066044",10,"M8"
"6058","ENSG00000066117",10,"M8"
"6060","ENSG00000066933",10,"M8"
"6061","ENSG00000067057",10,"M8"
"6062","ENSG00000067064",10,"M8"
"6063","ENSG00000067334",10,"M8"
"6064","ENSG00000067596",10,"M8"
"6066","ENSG00000068024",10,"M8"
"6067","ENSG00000068097",10,"M8"
"6068","ENSG00000069275",10,"M8"
"6069","ENSG00000069424",10,"M8"
"6070","ENSG00000069696",10,"M8"
"6071","ENSG00000070061",10,"M8"
"6072","ENSG00000070214",10,"M8"
"6073","ENSG00000070371",10,"M8"
"6074","ENSG00000070404",10,"M8"
"6075","ENSG00000071282",10,"M8"
"6076","ENSG00000071553",10,"M8"
"6077","ENSG00000072195",10,"M8"
"6078","ENSG00000072694",10,"M8"
"6079","ENSG00000075073",10,"M8"
"6080","ENSG00000075399",10,"M8"
"6081","ENSG00000075407",10,"M8"
"6082","ENSG00000075415",10,"M8"
"6083","ENSG00000076248",10,"M8"
"6084","ENSG00000076924",10,"M8"
"6085","ENSG00000077380",10,"M8"
"6086","ENSG00000078070",10,"M8"
"6088","ENSG00000078369",10,"M8"
"6089","ENSG00000078699",10,"M8"
"6090","ENSG00000078804",10,"M8"
"6091","ENSG00000079215",10,"M8"
"6092","ENSG00000079616",10,"M8"
"6093","ENSG00000079819",10,"M8"
"6094","ENSG00000080573",10,"M8"
"6095","ENSG00000080603",10,"M8"
"6096","ENSG00000080845",10,"M8"
"6097","ENSG00000081019",10,"M8"
"6098","ENSG00000081148",10,"M8"
"6099","ENSG00000083857",10,"M8"
"6100","ENSG00000085514",10,"M8"
"6101","ENSG00000085840",10,"M8"
"6102","ENSG00000086061",10,"M8"
"6103","ENSG00000086062",10,"M8"
"6104","ENSG00000086589",10,"M8"
"6105","ENSG00000086967",10,"M8"
"6106","ENSG00000087053",10,"M8"
"6107","ENSG00000087152",10,"M8"
"6108","ENSG00000088367",10,"M8"
"6109","ENSG00000088682",10,"M8"
"6110","ENSG00000088727",10,"M8"
"6111","ENSG00000088766",10,"M8"
"6112","ENSG00000089335",10,"M8"
"6113","ENSG00000090621",10,"M8"
"6114","ENSG00000090661",10,"M8"
"6115","ENSG00000090975",10,"M8"
"6116","ENSG00000091010",10,"M8"
"6117","ENSG00000091136",10,"M8"
"6118","ENSG00000091164",10,"M8"
"6119","ENSG00000092931",10,"M8"
"6120","ENSG00000093009",10,"M8"
"6121","ENSG00000095015",10,"M8"
"6122","ENSG00000095209",10,"M8"
"6124","ENSG00000099282",10,"M8"
"6125","ENSG00000099331",10,"M8"
"6126","ENSG00000099889",10,"M8"
"6127","ENSG00000099904",10,"M8"
"6128","ENSG00000099942",10,"M8"
"6129","ENSG00000099998",10,"M8"
"6130","ENSG00000100023",10,"M8"
"6131","ENSG00000100030",10,"M8"
"6132","ENSG00000100105",10,"M8"
"6133","ENSG00000100156",10,"M8"
"6135","ENSG00000100239",10,"M8"
"6136","ENSG00000100242",10,"M8"
"6137","ENSG00000100319",10,"M8"
"6138","ENSG00000100325",10,"M8"
"6139","ENSG00000100372",10,"M8"
"6140","ENSG00000100422",10,"M8"
"6141","ENSG00000100445",10,"M8"
"6142","ENSG00000100483",10,"M8"
"6143","ENSG00000100526",10,"M8"
"6144","ENSG00000100567",10,"M8"
"6145","ENSG00000100591",10,"M8"
"6146","ENSG00000100603",10,"M8"
"6147","ENSG00000100647",10,"M8"
"6148","ENSG00000100744",10,"M8"
"6149","ENSG00000100784",10,"M8"
"6150","ENSG00000100852",10,"M8"
"6151","ENSG00000100902",10,"M8"
"6152","ENSG00000100918",10,"M8"
"6153","ENSG00000100949",10,"M8"
"6154","ENSG00000100968",10,"M8"
"6155","ENSG00000100991",10,"M8"
"6156","ENSG00000101187",10,"M8"
"6157","ENSG00000101191",10,"M8"
"6158","ENSG00000101230",10,"M8"
"6160","ENSG00000101307",10,"M8"
"6161","ENSG00000101342",10,"M8"
"6162","ENSG00000101421",10,"M8"
"6163","ENSG00000101493",10,"M8"
"6164","ENSG00000101546",10,"M8"
"6165","ENSG00000101670",10,"M8"
"6167","ENSG00000102699",10,"M8"
"6169","ENSG00000103061",10,"M8"
"6170","ENSG00000103150",10,"M8"
"6171","ENSG00000103343",10,"M8"
"6172","ENSG00000103510",10,"M8"
"6173","ENSG00000103569",10,"M8"
"6175","ENSG00000103942",10,"M8"
"6176","ENSG00000104518",10,"M8"
"6177","ENSG00000104671",10,"M8"
"6178","ENSG00000104691",10,"M8"
"6180","ENSG00000104763",10,"M8"
"6182","ENSG00000104833",10,"M8"
"6183","ENSG00000104872",10,"M8"
"6184","ENSG00000104880",10,"M8"
"6185","ENSG00000104907",10,"M8"
"6186","ENSG00000104973",10,"M8"
"6187","ENSG00000104979",10,"M8"
"6188","ENSG00000105127",10,"M8"
"6189","ENSG00000105137",10,"M8"
"6190","ENSG00000105248",10,"M8"
"6191","ENSG00000105327",10,"M8"
"6193","ENSG00000105576",10,"M8"
"6194","ENSG00000105642",10,"M8"
"6195","ENSG00000105656",10,"M8"
"6196","ENSG00000105662",10,"M8"
"6197","ENSG00000105675",10,"M8"
"6199","ENSG00000105755",10,"M8"
"6200","ENSG00000105967",10,"M8"
"6201","ENSG00000106336",10,"M8"
"6202","ENSG00000106341",10,"M8"
"6203","ENSG00000106351",10,"M8"
"6204","ENSG00000106479",10,"M8"
"6205","ENSG00000106588",10,"M8"
"6206","ENSG00000106624",10,"M8"
"6207","ENSG00000106682",10,"M8"
"6208","ENSG00000106771",10,"M8"
"6209","ENSG00000106780",10,"M8"
"6210","ENSG00000107014",10,"M8"
"6211","ENSG00000107147",10,"M8"
"6212","ENSG00000107249",10,"M8"
"6213","ENSG00000107902",10,"M8"
"6214","ENSG00000107957",10,"M8"
"6215","ENSG00000108406",10,"M8"
"6216","ENSG00000108509",10,"M8"
"6217","ENSG00000108557",10,"M8"
"6218","ENSG00000108582",10,"M8"
"6219","ENSG00000108784",10,"M8"
"6220","ENSG00000108785",10,"M8"
"6221","ENSG00000108830",10,"M8"
"6223","ENSG00000109163",10,"M8"
"6224","ENSG00000109511",10,"M8"
"6225","ENSG00000109670",10,"M8"
"6226","ENSG00000109684",10,"M8"
"6227","ENSG00000109814",10,"M8"
"6228","ENSG00000109832",10,"M8"
"6229","ENSG00000109943",10,"M8"
"6231","ENSG00000110200",10,"M8"
"6232","ENSG00000110375",10,"M8"
"6233","ENSG00000110422",10,"M8"
"6234","ENSG00000110435",10,"M8"
"6235","ENSG00000110665",10,"M8"
"6236","ENSG00000110717",10,"M8"
"6238","ENSG00000110900",10,"M8"
"6239","ENSG00000111266",10,"M8"
"6240","ENSG00000111445",10,"M8"
"6241","ENSG00000111481",10,"M8"
"6242","ENSG00000111832",10,"M8"
"6243","ENSG00000111845",10,"M8"
"6244","ENSG00000111850",10,"M8"
"6245","ENSG00000111961",10,"M8"
"6246","ENSG00000112118",10,"M8"
"6247","ENSG00000112304",10,"M8"
"6248","ENSG00000112305",10,"M8"
"6249","ENSG00000112335",10,"M8"
"6250","ENSG00000112651",10,"M8"
"6251","ENSG00000113387",10,"M8"
"6254","ENSG00000113905",10,"M8"
"6255","ENSG00000113946",10,"M8"
"6256","ENSG00000114251",10,"M8"
"6257","ENSG00000114767",10,"M8"
"6258","ENSG00000114948",10,"M8"
"6259","ENSG00000115053",10,"M8"
"6260","ENSG00000115129",10,"M8"
"6261","ENSG00000115204",10,"M8"
"6262","ENSG00000115207",10,"M8"
"6263","ENSG00000115234",10,"M8"
"6264","ENSG00000115274",10,"M8"
"6265","ENSG00000115306",10,"M8"
"6266","ENSG00000115310",10,"M8"
"6267","ENSG00000115339",10,"M8"
"6268","ENSG00000115425",10,"M8"
"6269","ENSG00000115541",10,"M8"
"6270","ENSG00000115568",10,"M8"
"6271","ENSG00000115850",10,"M8"
"6272","ENSG00000115896",10,"M8"
"6273","ENSG00000116062",10,"M8"
"6274","ENSG00000116171",10,"M8"
"6275","ENSG00000116209",10,"M8"
"6276","ENSG00000116396",10,"M8"
"6277","ENSG00000116489",10,"M8"
"6278","ENSG00000116678",10,"M8"
"6279","ENSG00000116871",10,"M8"
"6280","ENSG00000116874",10,"M8"
"6281","ENSG00000117009",10,"M8"
"6282","ENSG00000117298",10,"M8"
"6283","ENSG00000117362",10,"M8"
"6284","ENSG00000117676",10,"M8"
"6285","ENSG00000117748",10,"M8"
"6286","ENSG00000118181",10,"M8"
"6287","ENSG00000118200",10,"M8"
"6288","ENSG00000118363",10,"M8"
"6289","ENSG00000118503",10,"M8"
"6290","ENSG00000118680",10,"M8"
"6291","ENSG00000118976",10,"M8"
"6292","ENSG00000119227",10,"M8"
"6293","ENSG00000119242",10,"M8"
"6294","ENSG00000119335",10,"M8"
"6295","ENSG00000119431",10,"M8"
"6296","ENSG00000119446",10,"M8"
"6297","ENSG00000119608",10,"M8"
"6298","ENSG00000119707",10,"M8"
"6299","ENSG00000119729",10,"M8"
"6300","ENSG00000119777",10,"M8"
"6301","ENSG00000119801",10,"M8"
"6302","ENSG00000119927",10,"M8"
"6303","ENSG00000120370",10,"M8"
"6304","ENSG00000120500",10,"M8"
"6305","ENSG00000120533",10,"M8"
"6306","ENSG00000120675",10,"M8"
"6307","ENSG00000120694",10,"M8"
"6308","ENSG00000120832",10,"M8"
"6309","ENSG00000120942",10,"M8"
"6310","ENSG00000120963",10,"M8"
"6311","ENSG00000121281",10,"M8"
"6312","ENSG00000121318",10,"M8"
"6313","ENSG00000121350",10,"M8"
"6314","ENSG00000121879",10,"M8"
"6315","ENSG00000122026",10,"M8"
"6316","ENSG00000122121",10,"M8"
"6317","ENSG00000122378",10,"M8"
"6318","ENSG00000122545",10,"M8"
"6319","ENSG00000122778",10,"M8"
"6320","ENSG00000122912",10,"M8"
"6321","ENSG00000122966",10,"M8"
"6322","ENSG00000122970",10,"M8"
"6323","ENSG00000123094",10,"M8"
"6324","ENSG00000123154",10,"M8"
"6325","ENSG00000123178",10,"M8"
"6326","ENSG00000123268",10,"M8"
"6327","ENSG00000123453",10,"M8"
"6328","ENSG00000123485",10,"M8"
"6329","ENSG00000123595",10,"M8"
"6330","ENSG00000123609",10,"M8"
"6332","ENSG00000123892",10,"M8"
"6333","ENSG00000123933",10,"M8"
"6334","ENSG00000124074",10,"M8"
"6335","ENSG00000124097",10,"M8"
"6336","ENSG00000124098",10,"M8"
"6337","ENSG00000124120",10,"M8"
"6338","ENSG00000124143",10,"M8"
"6339","ENSG00000124155",10,"M8"
"6340","ENSG00000124177",10,"M8"
"6341","ENSG00000124181",10,"M8"
"6342","ENSG00000124201",10,"M8"
"6343","ENSG00000124224",10,"M8"
"6344","ENSG00000124228",10,"M8"
"6345","ENSG00000124422",10,"M8"
"6347","ENSG00000124496",10,"M8"
"6348","ENSG00000124541",10,"M8"
"6349","ENSG00000124701",10,"M8"
"6350","ENSG00000124789",10,"M8"
"6351","ENSG00000124813",10,"M8"
"6352","ENSG00000124942",10,"M8"
"6353","ENSG00000125122",10,"M8"
"6354","ENSG00000125149",10,"M8"
"6355","ENSG00000125388",10,"M8"
"6356","ENSG00000125484",10,"M8"
"6357","ENSG00000125538",10,"M8"
"6358","ENSG00000125630",10,"M8"
"6359","ENSG00000125772",10,"M8"
"6361","ENSG00000125827",10,"M8"
"6362","ENSG00000125875",10,"M8"
"6363","ENSG00000126001",10,"M8"
"6364","ENSG00000126243",10,"M8"
"6365","ENSG00000126261",10,"M8"
"6366","ENSG00000126266",10,"M8"
"6367","ENSG00000126458",10,"M8"
"6368","ENSG00000126804",10,"M8"
"6369","ENSG00000126838",10,"M8"
"6370","ENSG00000126883",10,"M8"
"6371","ENSG00000127184",10,"M8"
"6372","ENSG00000127314",10,"M8"
"6373","ENSG00000127663",10,"M8"
"6374","ENSG00000128050",10,"M8"
"6375","ENSG00000128268",10,"M8"
"6376","ENSG00000128482",10,"M8"
"6377","ENSG00000128512",10,"M8"
"6378","ENSG00000128683",10,"M8"
"6379","ENSG00000128692",10,"M8"
"6380","ENSG00000128917",10,"M8"
"6381","ENSG00000129055",10,"M8"
"6382","ENSG00000129194",10,"M8"
"6383","ENSG00000129250",10,"M8"
"6384","ENSG00000129355",10,"M8"
"6385","ENSG00000129566",10,"M8"
"6386","ENSG00000129757",10,"M8"
"6387","ENSG00000129911",10,"M8"
"6388","ENSG00000130175",10,"M8"
"6389","ENSG00000130349",10,"M8"
"6390","ENSG00000130449",10,"M8"
"6391","ENSG00000130517",10,"M8"
"6392","ENSG00000130684",10,"M8"
"6394","ENSG00000130768",10,"M8"
"6396","ENSG00000130985",10,"M8"
"6398","ENSG00000131089",10,"M8"
"6399","ENSG00000131100",10,"M8"
"6400","ENSG00000131187",10,"M8"
"6401","ENSG00000131236",10,"M8"
"6402","ENSG00000131398",10,"M8"
"6403","ENSG00000131475",10,"M8"
"6404","ENSG00000131558",10,"M8"
"6405","ENSG00000131626",10,"M8"
"6407","ENSG00000131876",10,"M8"
"6408","ENSG00000132196",10,"M8"
"6410","ENSG00000132436",10,"M8"
"6411","ENSG00000132570",10,"M8"
"6412","ENSG00000132591",10,"M8"
"6413","ENSG00000132773",10,"M8"
"6414","ENSG00000132780",10,"M8"
"6415","ENSG00000132823",10,"M8"
"6416","ENSG00000132938",10,"M8"
"6417","ENSG00000133069",10,"M8"
"6418","ENSG00000133216",10,"M8"
"6419","ENSG00000133226",10,"M8"
"6420","ENSG00000133466",10,"M8"
"6421","ENSG00000133639",10,"M8"
"6422","ENSG00000133773",10,"M8"
"6423","ENSG00000134297",10,"M8"
"6424","ENSG00000134453",10,"M8"
"6425","ENSG00000134508",10,"M8"
"6426","ENSG00000134590",10,"M8"
"6427","ENSG00000134802",10,"M8"
"6428","ENSG00000134852",10,"M8"
"6429","ENSG00000134884",10,"M8"
"6431","ENSG00000135048",10,"M8"
"6432","ENSG00000135070",10,"M8"
"6433","ENSG00000135148",10,"M8"
"6434","ENSG00000135341",10,"M8"
"6435","ENSG00000135439",10,"M8"
"6436","ENSG00000135452",10,"M8"
"6437","ENSG00000135506",10,"M8"
"6438","ENSG00000135596",10,"M8"
"6439","ENSG00000135622",10,"M8"
"6440","ENSG00000135837",10,"M8"
"6441","ENSG00000135838",10,"M8"
"6442","ENSG00000135914",10,"M8"
"6443","ENSG00000136143",10,"M8"
"6444","ENSG00000136379",10,"M8"
"6445","ENSG00000136541",10,"M8"
"6446","ENSG00000136861",10,"M8"
"6447","ENSG00000136878",10,"M8"
"6448","ENSG00000136936",10,"M8"
"6449","ENSG00000137161",10,"M8"
"6450","ENSG00000137218",10,"M8"
"6451","ENSG00000137309",10,"M8"
"6452","ENSG00000137404",10,"M8"
"6453","ENSG00000137463",10,"M8"
"6454","ENSG00000137491",10,"M8"
"6455","ENSG00000137936",10,"M8"
"6456","ENSG00000138032",10,"M8"
"6457","ENSG00000138035",10,"M8"
"6458","ENSG00000138642",10,"M8"
"6460","ENSG00000138780",10,"M8"
"6461","ENSG00000139083",10,"M8"
"6462","ENSG00000139437",10,"M8"
"6463","ENSG00000139531",10,"M8"
"6465","ENSG00000139973",10,"M8"
"6466","ENSG00000139990",10,"M8"
"6467","ENSG00000140153",10,"M8"
"6468","ENSG00000140259",10,"M8"
"6470","ENSG00000140463",10,"M8"
"6471","ENSG00000140525",10,"M8"
"6472","ENSG00000140612",10,"M8"
"6473","ENSG00000140749",10,"M8"
"6474","ENSG00000140853",10,"M8"
"6475","ENSG00000140854",10,"M8"
"6476","ENSG00000140939",10,"M8"
"6477","ENSG00000141101",10,"M8"
"6478","ENSG00000141337",10,"M8"
"6479","ENSG00000141452",10,"M8"
"6480","ENSG00000141560",10,"M8"
"6481","ENSG00000141741",10,"M8"
"6482","ENSG00000141858",10,"M8"
"6483","ENSG00000141971",10,"M8"
"6484","ENSG00000141994",10,"M8"
"6485","ENSG00000142156",10,"M8"
"6486","ENSG00000142178",10,"M8"
"6487","ENSG00000142327",10,"M8"
"6488","ENSG00000142512",10,"M8"
"6489","ENSG00000142556",10,"M8"
"6490","ENSG00000142765",10,"M8"
"6491","ENSG00000142784",10,"M8"
"6492","ENSG00000143033",10,"M8"
"6493","ENSG00000143179",10,"M8"
"6494","ENSG00000143297",10,"M8"
"6495","ENSG00000143303",10,"M8"
"6496","ENSG00000143353",10,"M8"
"6497","ENSG00000143393",10,"M8"
"6498","ENSG00000143486",10,"M8"
"6499","ENSG00000143493",10,"M8"
"6500","ENSG00000143799",10,"M8"
"6501","ENSG00000144152",10,"M8"
"6502","ENSG00000144161",10,"M8"
"6503","ENSG00000144426",10,"M8"
"6504","ENSG00000144524",10,"M8"
"6505","ENSG00000144535",10,"M8"
"6506","ENSG00000144635",10,"M8"
"6507","ENSG00000144741",10,"M8"
"6508","ENSG00000145041",10,"M8"
"6509","ENSG00000145391",10,"M8"
"6510","ENSG00000145687",10,"M8"
"6511","ENSG00000145757",10,"M8"
"6512","ENSG00000145780",10,"M8"
"6514","ENSG00000145936",10,"M8"
"6515","ENSG00000145949",10,"M8"
"6516","ENSG00000146066",10,"M8"
"6517","ENSG00000146205",10,"M8"
"6518","ENSG00000146221",10,"M8"
"6519","ENSG00000146247",10,"M8"
"6520","ENSG00000146282",10,"M8"
"6521","ENSG00000146350",10,"M8"
"6522","ENSG00000146426",10,"M8"
"6523","ENSG00000146828",10,"M8"
"6524","ENSG00000146856",10,"M8"
"6525","ENSG00000147127",10,"M8"
"6526","ENSG00000147202",10,"M8"
"6527","ENSG00000147364",10,"M8"
"6528","ENSG00000147403",10,"M8"
"6530","ENSG00000148158",10,"M8"
"6531","ENSG00000148204",10,"M8"
"6532","ENSG00000148219",10,"M8"
"6533","ENSG00000148290",10,"M8"
"6534","ENSG00000148450",10,"M8"
"6535","ENSG00000148483",10,"M8"
"6536","ENSG00000148677",10,"M8"
"6537","ENSG00000148773",10,"M8"
"6538","ENSG00000149054",10,"M8"
"6539","ENSG00000149654",10,"M8"
"6540","ENSG00000149679",10,"M8"
"6541","ENSG00000149809",10,"M8"
"6542","ENSG00000149927",10,"M8"
"6543","ENSG00000150867",10,"M8"
"6544","ENSG00000150967",10,"M8"
"6545","ENSG00000151353",10,"M8"
"6546","ENSG00000151422",10,"M8"
"6547","ENSG00000151466",10,"M8"
"6548","ENSG00000151474",10,"M8"
"6549","ENSG00000151503",10,"M8"
"6550","ENSG00000151552",10,"M8"
"6551","ENSG00000151611",10,"M8"
"6552","ENSG00000151640",10,"M8"
"6553","ENSG00000151704",10,"M8"
"6554","ENSG00000152253",10,"M8"
"6555","ENSG00000152454",10,"M8"
"6556","ENSG00000152778",10,"M8"
"6557","ENSG00000153113",10,"M8"
"6558","ENSG00000153250",10,"M8"
"6560","ENSG00000154079",10,"M8"
"6561","ENSG00000154645",10,"M8"
"6562","ENSG00000154845",10,"M8"
"6563","ENSG00000154957",10,"M8"
"6564","ENSG00000154978",10,"M8"
"6565","ENSG00000155307",10,"M8"
"6566","ENSG00000155561",10,"M8"
"6567","ENSG00000155592",10,"M8"
"6568","ENSG00000155760",10,"M8"
"6569","ENSG00000155792",10,"M8"
"6570","ENSG00000155850",10,"M8"
"6571","ENSG00000155970",10,"M8"
"6572","ENSG00000156273",10,"M8"
"6573","ENSG00000156304",10,"M8"
"6574","ENSG00000156500",10,"M8"
"6575","ENSG00000156535",10,"M8"
"6576","ENSG00000156802",10,"M8"
"6577","ENSG00000156970",10,"M8"
"6578","ENSG00000157303",10,"M8"
"6579","ENSG00000157349",10,"M8"
"6580","ENSG00000157379",10,"M8"
"6581","ENSG00000157456",10,"M8"
"6582","ENSG00000157470",10,"M8"
"6583","ENSG00000157483",10,"M8"
"6584","ENSG00000157510",10,"M8"
"6585","ENSG00000157833",10,"M8"
"6586","ENSG00000157837",10,"M8"
"6587","ENSG00000157978",10,"M8"
"6588","ENSG00000157992",10,"M8"
"6589","ENSG00000158006",10,"M8"
"6590","ENSG00000158286",10,"M8"
"6591","ENSG00000158402",10,"M8"
"6592","ENSG00000158528",10,"M8"
"6593","ENSG00000158815",10,"M8"
"6594","ENSG00000158869",10,"M8"
"6595","ENSG00000159335",10,"M8"
"6596","ENSG00000159339",10,"M8"
"6599","ENSG00000159884",10,"M8"
"6600","ENSG00000160013",10,"M8"
"6601","ENSG00000160172",10,"M8"
"6602","ENSG00000160193",10,"M8"
"6603","ENSG00000160200",10,"M8"
"6604","ENSG00000160229",10,"M8"
"6605","ENSG00000160299",10,"M8"
"6607","ENSG00000160404",10,"M8"
"6608","ENSG00000160439",10,"M8"
"6609","ENSG00000160446",10,"M8"
"6610","ENSG00000160570",10,"M8"
"6611","ENSG00000160613",10,"M8"
"6612","ENSG00000160679",10,"M8"
"6613","ENSG00000160683",10,"M8"
"6614","ENSG00000160714",10,"M8"
"6616","ENSG00000160991",10,"M8"
"6617","ENSG00000161021",10,"M8"
"6619","ENSG00000161203",10,"M8"
"6620","ENSG00000161682",10,"M8"
"6621","ENSG00000161888",10,"M8"
"6622","ENSG00000161920",10,"M8"
"6623","ENSG00000161921",10,"M8"
"6624","ENSG00000162408",10,"M8"
"6626","ENSG00000162599",10,"M8"
"6628","ENSG00000162694",10,"M8"
"6629","ENSG00000162702",10,"M8"
"6630","ENSG00000162706",10,"M8"
"6631","ENSG00000162728",10,"M8"
"6632","ENSG00000162729",10,"M8"
"6633","ENSG00000162775",10,"M8"
"6634","ENSG00000162804",10,"M8"
"6635","ENSG00000162819",10,"M8"
"6636","ENSG00000163026",10,"M8"
"6637","ENSG00000163032",10,"M8"
"6638","ENSG00000163166",10,"M8"
"6639","ENSG00000163218",10,"M8"
"6640","ENSG00000163312",10,"M8"
"6641","ENSG00000163352",10,"M8"
"6642","ENSG00000163376",10,"M8"
"6643","ENSG00000163406",10,"M8"
"6644","ENSG00000163510",10,"M8"
"6645","ENSG00000163702",10,"M8"
"6646","ENSG00000163820",10,"M8"
"6647","ENSG00000163875",10,"M8"
"6649","ENSG00000164074",10,"M8"
"6651","ENSG00000164199",10,"M8"
"6652","ENSG00000164291",10,"M8"
"6653","ENSG00000164342",10,"M8"
"6654","ENSG00000164404",10,"M8"
"6655","ENSG00000164591",10,"M8"
"6656","ENSG00000164692",10,"M8"
"6657","ENSG00000164855",10,"M8"
"6658","ENSG00000164880",10,"M8"
"6660","ENSG00000165046",10,"M8"
"6661","ENSG00000165178",10,"M8"
"6662","ENSG00000165406",10,"M8"
"6663","ENSG00000165475",10,"M8"
"6664","ENSG00000165501",10,"M8"
"6665","ENSG00000165548",10,"M8"
"6666","ENSG00000165591",10,"M8"
"6667","ENSG00000165629",10,"M8"
"6668","ENSG00000165757",10,"M8"
"6669","ENSG00000165874",10,"M8"
"6670","ENSG00000165948",10,"M8"
"6672","ENSG00000166169",10,"M8"
"6673","ENSG00000166257",10,"M8"
"6674","ENSG00000166275",10,"M8"
"6675","ENSG00000166455",10,"M8"
"6676","ENSG00000166471",10,"M8"
"6677","ENSG00000166582",10,"M8"
"6678","ENSG00000166595",10,"M8"
"6679","ENSG00000166710",10,"M8"
"6681","ENSG00000166860",10,"M8"
"6682","ENSG00000166887",10,"M8"
"6683","ENSG00000167077",10,"M8"
"6684","ENSG00000167106",10,"M8"
"6686","ENSG00000167178",10,"M8"
"6687","ENSG00000167186",10,"M8"
"6688","ENSG00000167363",10,"M8"
"6689","ENSG00000167377",10,"M8"
"6690","ENSG00000167447",10,"M8"
"6691","ENSG00000167552",10,"M8"
"6692","ENSG00000167555",10,"M8"
"6693","ENSG00000167562",10,"M8"
"6694","ENSG00000167604",10,"M8"
"6695","ENSG00000167608",10,"M8"
"6696","ENSG00000167615",10,"M8"
"6697","ENSG00000167766",10,"M8"
"6698","ENSG00000167792",10,"M8"
"6699","ENSG00000167900",10,"M8"
"6700","ENSG00000168036",10,"M8"
"6701","ENSG00000168126",10,"M8"
"6702","ENSG00000168214",10,"M8"
"6703","ENSG00000168246",10,"M8"
"6704","ENSG00000168288",10,"M8"
"6705","ENSG00000168386",10,"M8"
"6706","ENSG00000168404",10,"M8"
"6707","ENSG00000168522",10,"M8"
"6708","ENSG00000168610",10,"M8"
"6709","ENSG00000168778",10,"M8"
"6710","ENSG00000168826",10,"M8"
"6711","ENSG00000168828",10,"M8"
"6713","ENSG00000168887",10,"M8"
"6715","ENSG00000169032",10,"M8"
"6716","ENSG00000169062",10,"M8"
"6717","ENSG00000169118",10,"M8"
"6718","ENSG00000169139",10,"M8"
"6719","ENSG00000169188",10,"M8"
"6720","ENSG00000169282",10,"M8"
"6721","ENSG00000169718",10,"M8"
"6722","ENSG00000170006",10,"M8"
"6723","ENSG00000170092",10,"M8"
"6724","ENSG00000170144",10,"M8"
"6726","ENSG00000170270",10,"M8"
"6727","ENSG00000170409",10,"M8"
"6728","ENSG00000170430",10,"M8"
"6729","ENSG00000170509",10,"M8"
"6730","ENSG00000170667",10,"M8"
"6731","ENSG00000170684",10,"M8"
"6732","ENSG00000170703",10,"M8"
"6733","ENSG00000170759",10,"M8"
"6735","ENSG00000171311",10,"M8"
"6736","ENSG00000171316",10,"M8"
"6738","ENSG00000171462",10,"M8"
"6739","ENSG00000171467",10,"M8"
"6740","ENSG00000171488",10,"M8"
"6741","ENSG00000171490",10,"M8"
"6742","ENSG00000171492",10,"M8"
"6743","ENSG00000171595",10,"M8"
"6744","ENSG00000171724",10,"M8"
"6745","ENSG00000171786",10,"M8"
"6746","ENSG00000171793",10,"M8"
"6747","ENSG00000171960",10,"M8"
"6748","ENSG00000172172",10,"M8"
"6749","ENSG00000172301",10,"M8"
"6750","ENSG00000172426",10,"M8"
"6751","ENSG00000172531",10,"M8"
"6752","ENSG00000172602",10,"M8"
"6753","ENSG00000172650",10,"M8"
"6754","ENSG00000172893",10,"M8"
"6755","ENSG00000172932",10,"M8"
"6756","ENSG00000172939",10,"M8"
"6757","ENSG00000172965",10,"M8"
"6758","ENSG00000173273",10,"M8"
"6761","ENSG00000173436",10,"M8"
"6762","ENSG00000173614",10,"M8"
"6763","ENSG00000173930",10,"M8"
"6764","ENSG00000174004",10,"M8"
"6765","ENSG00000174007",10,"M8"
"6766","ENSG00000174171",10,"M8"
"6767","ENSG00000174206",10,"M8"
"6768","ENSG00000174405",10,"M8"
"6769","ENSG00000174501",10,"M8"
"6770","ENSG00000174695",10,"M8"
"6771","ENSG00000174748",10,"M8"
"6772","ENSG00000174749",10,"M8"
"6774","ENSG00000174886",10,"M8"
"6775","ENSG00000174939",10,"M8"
"6776","ENSG00000174943",10,"M8"
"6777","ENSG00000175104",10,"M8"
"6779","ENSG00000175324",10,"M8"
"6780","ENSG00000175592",10,"M8"
"6781","ENSG00000175600",10,"M8"
"6782","ENSG00000175606",10,"M8"
"6783","ENSG00000175711",10,"M8"
"6785","ENSG00000176018",10,"M8"
"6787","ENSG00000176155",10,"M8"
"6788","ENSG00000176160",10,"M8"
"6789","ENSG00000176171",10,"M8"
"6790","ENSG00000176209",10,"M8"
"6791","ENSG00000176225",10,"M8"
"6792","ENSG00000176601",10,"M8"
"6794","ENSG00000176868",10,"M8"
"6795","ENSG00000176894",10,"M8"
"6796","ENSG00000176903",10,"M8"
