"gene","compare","gene_compare","ubb"
"ENSG00000118181","F7/D6","ENSG00000118181 F7/D6",2473.35423872919
"ENSG00000118200","D5/D6","ENSG00000118200 D5/D6",41.5108738086636
"ENSG00000118200","F7/D6","ENSG00000118200 F7/D6",61.1152332663253
"ENSG00000118200","M8/D6","ENSG00000118200 M8/D6",82.3794616444127
"ENSG00000118363","M8/D6","ENSG00000118363 M8/D6",71.9132377617515
"ENSG00000118503","D5/D6","ENSG00000118503 D5/D6",193.771435862291
"ENSG00000118503","F7/D6","ENSG00000118503 F7/D6",222.887344621507
"ENSG00000118503","M8/D6","ENSG00000118503 M8/D6",134.667657291082
"ENSG00000118680","D5/D6","ENSG00000118680 D5/D6",360.281093269411
"ENSG00000118680","M8/D6","ENSG00000118680 M8/D6",223.399233860492
"ENSG00000118976","D5/D6","ENSG00000118976 D5/D6",4.95417362175968
"ENSG00000118976","F7/D6","ENSG00000118976 F7/D6",9.58906933161937
"ENSG00000118976","M8/D6","ENSG00000118976 M8/D6",28.1110673078732
"ENSG00000119227","D5/D6","ENSG00000119227 D5/D6",39.9557866682746
"ENSG00000119227","F7/D6","ENSG00000119227 F7/D6",28.2063908505145
"ENSG00000119227","M8/D6","ENSG00000119227 M8/D6",20.7477289094235
"ENSG00000119242","F7/D6","ENSG00000119242 F7/D6",8.21401133958523
"ENSG00000119335","D5/D6","ENSG00000119335 D5/D6",591.259116885065
"ENSG00000119431","D5/D6","ENSG00000119431 D5/D6",44.5224252624511
"ENSG00000119608","F7/D6","ENSG00000119608 F7/D6",5.74341070889358
"ENSG00000119608","M8/D6","ENSG00000119608 M8/D6",15.6415523119967
"ENSG00000119707","D5/D6","ENSG00000119707 D5/D6",72.1169057672258
"ENSG00000119707","M8/D6","ENSG00000119707 M8/D6",53.4142147050047
"ENSG00000119777","M8/D6","ENSG00000119777 M8/D6",44.9574963505078
"ENSG00000119801","D5/D6","ENSG00000119801 D5/D6",86.7751241723751
"ENSG00000119927","D5/D6","ENSG00000119927 D5/D6",8.89806578149389
"ENSG00000119927","F7/D6","ENSG00000119927 F7/D6",6.64771722976271
"ENSG00000119927","M8/D6","ENSG00000119927 M8/D6",4.10270282155256
"ENSG00000120370","D5/D6","ENSG00000120370 D5/D6",14.5442996635664
"ENSG00000120370","M8/D6","ENSG00000120370 M8/D6",31.8584966171736
"ENSG00000120675","D5/D6","ENSG00000120675 D5/D6",24.4138713925176
"ENSG00000120675","F7/D6","ENSG00000120675 F7/D6",17.1216018899498
"ENSG00000120675","M8/D6","ENSG00000120675 M8/D6",18.5628311236044
"ENSG00000120694","D5/D6","ENSG00000120694 D5/D6",36.9368252302667
"ENSG00000120694","F7/D6","ENSG00000120694 F7/D6",213.462661936559
"ENSG00000120694","M8/D6","ENSG00000120694 M8/D6",36.98388339773
"ENSG00000120832","F7/D6","ENSG00000120832 F7/D6",40.7455329167022
"ENSG00000120942","D5/D6","ENSG00000120942 D5/D6",25.2175601614796
"ENSG00000121281","F7/D6","ENSG00000121281 F7/D6",74.0634691284971
"ENSG00000121318","F7/D6","ENSG00000121318 F7/D6",12.5667264202382
"ENSG00000121350","F7/D6","ENSG00000121350 F7/D6",11.3580039413524
"ENSG00000121350","M8/D6","ENSG00000121350 M8/D6",41.8801020492258
"ENSG00000122026","D5/D6","ENSG00000122026 D5/D6",2223.21205897312
"ENSG00000122026","F7/D6","ENSG00000122026 F7/D6",4577.70554019208
"ENSG00000122026","M8/D6","ENSG00000122026 M8/D6",2892.76165392013
"ENSG00000122121","F7/D6","ENSG00000122121 F7/D6",3.78945430749058
"ENSG00000122378","F7/D6","ENSG00000122378 F7/D6",9.23889833216873
"ENSG00000122545","D5/D6","ENSG00000122545 D5/D6",72.3513146037422
"ENSG00000122545","F7/D6","ENSG00000122545 F7/D6",117.807663032513
"ENSG00000122545","M8/D6","ENSG00000122545 M8/D6",112.03295065497
"ENSG00000122778","D5/D6","ENSG00000122778 D5/D6",2.09311969033255
"ENSG00000122778","M8/D6","ENSG00000122778 M8/D6",3.54382892803051
"ENSG00000122912","F7/D6","ENSG00000122912 F7/D6",18.1710521081179
"ENSG00000122966","D5/D6","ENSG00000122966 D5/D6",10.4687646118524
"ENSG00000122966","M8/D6","ENSG00000122966 M8/D6",12.2805232001927
"ENSG00000122970","D5/D6","ENSG00000122970 D5/D6",6.46272846173532
"ENSG00000122970","F7/D6","ENSG00000122970 F7/D6",10.2182469377125
"ENSG00000122970","M8/D6","ENSG00000122970 M8/D6",19.132717345878
"ENSG00000123094","M8/D6","ENSG00000123094 M8/D6",0.571819577185018
"ENSG00000123178","F7/D6","ENSG00000123178 F7/D6",24.4957116022632
"ENSG00000123268","F7/D6","ENSG00000123268 F7/D6",38.6221802189765
"ENSG00000123453","D5/D6","ENSG00000123453 D5/D6",3.56388806821098
"ENSG00000123485","D5/D6","ENSG00000123485 D5/D6",7.51563112986449
"ENSG00000123485","M8/D6","ENSG00000123485 M8/D6",17.4326174727756
"ENSG00000123595","D5/D6","ENSG00000123595 D5/D6",146.360574098273
"ENSG00000123595","F7/D6","ENSG00000123595 F7/D6",113.602156300838
"ENSG00000123595","M8/D6","ENSG00000123595 M8/D6",163.496664639351
"ENSG00000123609","F7/D6","ENSG00000123609 F7/D6",150.624831890763
"ENSG00000123609","M8/D6","ENSG00000123609 M8/D6",103.098451453179
"ENSG00000123892","F7/D6","ENSG00000123892 F7/D6",110.737850471394
"ENSG00000123892","M8/D6","ENSG00000123892 M8/D6",85.1174803287346
"ENSG00000124074","M8/D6","ENSG00000124074 M8/D6",43.8747888770248
"ENSG00000124097","D5/D6","ENSG00000124097 D5/D6",26.9826196802271
"ENSG00000124097","F7/D6","ENSG00000124097 F7/D6",23.8024479792516
"ENSG00000124097","M8/D6","ENSG00000124097 M8/D6",11.0443742004697
"ENSG00000124098","M8/D6","ENSG00000124098 M8/D6",33.7924078376647
"ENSG00000124120","D5/D6","ENSG00000124120 D5/D6",7.01659968972281
"ENSG00000124120","M8/D6","ENSG00000124120 M8/D6",82.7218914283778
"ENSG00000124143","M8/D6","ENSG00000124143 M8/D6",5.41179562786874
"ENSG00000124155","F7/D6","ENSG00000124155 F7/D6",9.16408473428951
"ENSG00000124155","M8/D6","ENSG00000124155 M8/D6",11.7902943023294
"ENSG00000124177","D5/D6","ENSG00000124177 D5/D6",24.8807119467581
"ENSG00000124177","M8/D6","ENSG00000124177 M8/D6",11.1513584954915
"ENSG00000124181","F7/D6","ENSG00000124181 F7/D6",18.4073777586529
"ENSG00000124181","M8/D6","ENSG00000124181 M8/D6",30.7881976465974
"ENSG00000124201","D5/D6","ENSG00000124201 D5/D6",83.9180614318188
"ENSG00000124201","F7/D6","ENSG00000124201 F7/D6",72.728580695473
"ENSG00000124224","D5/D6","ENSG00000124224 D5/D6",9.22847527814847
"ENSG00000124224","M8/D6","ENSG00000124224 M8/D6",8.3433151087256
"ENSG00000124228","D5/D6","ENSG00000124228 D5/D6",32.8167160625727
"ENSG00000124228","F7/D6","ENSG00000124228 F7/D6",12.6730625226514
"ENSG00000124422","D5/D6","ENSG00000124422 D5/D6",139.462648769072
"ENSG00000124422","F7/D6","ENSG00000124422 F7/D6",180.692250130772
"ENSG00000124422","M8/D6","ENSG00000124422 M8/D6",205.677344309103
"ENSG00000124496","D5/D6","ENSG00000124496 D5/D6",20.2711870591446
"ENSG00000124496","F7/D6","ENSG00000124496 F7/D6",4.89980136746354
"ENSG00000124496","M8/D6","ENSG00000124496 M8/D6",11.5654157479402
"ENSG00000124541","F7/D6","ENSG00000124541 F7/D6",62.1029976363978
"ENSG00000124541","M8/D6","ENSG00000124541 M8/D6",68.0942970864912
"ENSG00000124789","D5/D6","ENSG00000124789 D5/D6",133.442043270784
"ENSG00000124813","M8/D6","ENSG00000124813 M8/D6",0.798173043402367
"ENSG00000124942","D5/D6","ENSG00000124942 D5/D6",37.5161089439346
"ENSG00000124942","M8/D6","ENSG00000124942 M8/D6",348.880200756987
"ENSG00000125388","D5/D6","ENSG00000125388 D5/D6",8.06903305163928
"ENSG00000125388","M8/D6","ENSG00000125388 M8/D6",9.67855795794553
"ENSG00000125484","M8/D6","ENSG00000125484 M8/D6",38.9351662075253
"ENSG00000125630","D5/D6","ENSG00000125630 D5/D6",67.6908704480987
"ENSG00000125772","F7/D6","ENSG00000125772 F7/D6",130.440142953992
"ENSG00000125772","M8/D6","ENSG00000125772 M8/D6",33.156467155078
"ENSG00000125827","D5/D6","ENSG00000125827 D5/D6",37.48866379326
"ENSG00000125827","F7/D6","ENSG00000125827 F7/D6",22.1919577921318
"ENSG00000125827","M8/D6","ENSG00000125827 M8/D6",46.0837667921374
"ENSG00000126001","M8/D6","ENSG00000126001 M8/D6",21.7586787112406
"ENSG00000126243","D5/D6","ENSG00000126243 D5/D6",27.5234367930755
"ENSG00000126243","F7/D6","ENSG00000126243 F7/D6",26.856416814932
"ENSG00000126243","M8/D6","ENSG00000126243 M8/D6",4.144201667754
"ENSG00000126261","D5/D6","ENSG00000126261 D5/D6",129.462698977741
"ENSG00000126261","F7/D6","ENSG00000126261 F7/D6",125.62815656077
"ENSG00000126261","M8/D6","ENSG00000126261 M8/D6",94.8629141656051
"ENSG00000126266","D5/D6","ENSG00000126266 D5/D6",14.9982411293238
"ENSG00000126266","F7/D6","ENSG00000126266 F7/D6",50.0668395275192
"ENSG00000126458","D5/D6","ENSG00000126458 D5/D6",9.44208861312277
"ENSG00000126458","F7/D6","ENSG00000126458 F7/D6",63.8903323313019
"ENSG00000126458","M8/D6","ENSG00000126458 M8/D6",54.3735668748157
"ENSG00000127663","D5/D6","ENSG00000127663 D5/D6",35.0965418608336
"ENSG00000127663","M8/D6","ENSG00000127663 M8/D6",43.9838809207586
"ENSG00000128050","D5/D6","ENSG00000128050 D5/D6",343.993844714586
"ENSG00000128050","F7/D6","ENSG00000128050 F7/D6",296.696959133732
"ENSG00000128050","M8/D6","ENSG00000128050 M8/D6",252.465949239106
"ENSG00000128268","D5/D6","ENSG00000128268 D5/D6",27.8733155312818
"ENSG00000128268","F7/D6","ENSG00000128268 F7/D6",26.590722550229
"ENSG00000128268","M8/D6","ENSG00000128268 M8/D6",113.730938647188
"ENSG00000128482","D5/D6","ENSG00000128482 D5/D6",1.7660899074257
"ENSG00000128512","D5/D6","ENSG00000128512 D5/D6",7.577101391764
"ENSG00000128512","F7/D6","ENSG00000128512 F7/D6",3.2031669812126
"ENSG00000128512","M8/D6","ENSG00000128512 M8/D6",5.91368438005661
"ENSG00000128683","D5/D6","ENSG00000128683 D5/D6",0.996872250792144
"ENSG00000128683","F7/D6","ENSG00000128683 F7/D6",1.00731922328669
"ENSG00000128917","F7/D6","ENSG00000128917 F7/D6",7.55263210049856
"ENSG00000129250","D5/D6","ENSG00000129250 D5/D6",46.9134140005102
"ENSG00000129250","F7/D6","ENSG00000129250 F7/D6",118.20573526587
"ENSG00000129355","D5/D6","ENSG00000129355 D5/D6",16.7423440745747
"ENSG00000129355","M8/D6","ENSG00000129355 M8/D6",69.600612068002
"ENSG00000129566","D5/D6","ENSG00000129566 D5/D6",59.1855143395971
"ENSG00000129566","F7/D6","ENSG00000129566 F7/D6",24.4671270093312
"ENSG00000129566","M8/D6","ENSG00000129566 M8/D6",26.6741481953544
"ENSG00000129757","M8/D6","ENSG00000129757 M8/D6",4.73910783499534
"ENSG00000129911","D5/D6","ENSG00000129911 D5/D6",61.3315688701444
"ENSG00000129911","M8/D6","ENSG00000129911 M8/D6",92.0350979407863
"ENSG00000130175","D5/D6","ENSG00000130175 D5/D6",82.5755304501226
"ENSG00000130175","F7/D6","ENSG00000130175 F7/D6",115.773900140539
"ENSG00000130449","D5/D6","ENSG00000130449 D5/D6",12.3440038015868
"ENSG00000130449","M8/D6","ENSG00000130449 M8/D6",22.2994053022598
"ENSG00000130517","D5/D6","ENSG00000130517 D5/D6",166.769002861292
"ENSG00000130517","M8/D6","ENSG00000130517 M8/D6",185.751941592146
"ENSG00000130711","D5/D6","ENSG00000130711 D5/D6",8.60681778637014
"ENSG00000130768","F7/D6","ENSG00000130768 F7/D6",22.772404040851
"ENSG00000130768","M8/D6","ENSG00000130768 M8/D6",11.0114139613001
"ENSG00000130985","D5/D6","ENSG00000130985 D5/D6",93.2752529413326
"ENSG00000130985","F7/D6","ENSG00000130985 F7/D6",97.7493606467326
"ENSG00000130985","M8/D6","ENSG00000130985 M8/D6",131.724098001473
"ENSG00000131089","D5/D6","ENSG00000131089 D5/D6",11.6457109087655
"ENSG00000131187","D5/D6","ENSG00000131187 D5/D6",17.2632646799066
"ENSG00000131187","M8/D6","ENSG00000131187 M8/D6",13.0116500378584
"ENSG00000131236","D5/D6","ENSG00000131236 D5/D6",381.739548314631
"ENSG00000131236","F7/D6","ENSG00000131236 F7/D6",371.301119807553
"ENSG00000131398","D5/D6","ENSG00000131398 D5/D6",9.13515246752301
"ENSG00000131398","F7/D6","ENSG00000131398 F7/D6",20.2098667555088
"ENSG00000131398","M8/D6","ENSG00000131398 M8/D6",17.5667210630963
"ENSG00000131475","M8/D6","ENSG00000131475 M8/D6",111.988161836915
"ENSG00000131558","M8/D6","ENSG00000131558 M8/D6",48.9323234730154
"ENSG00000131626","F7/D6","ENSG00000131626 F7/D6",31.2569814126515
"ENSG00000131626","M8/D6","ENSG00000131626 M8/D6",21.3132459144227
"ENSG00000131876","D5/D6","ENSG00000131876 D5/D6",37.6403675237031
"ENSG00000132196","M8/D6","ENSG00000132196 M8/D6",36.2231682457559
"ENSG00000132436","D5/D6","ENSG00000132436 D5/D6",84.9054389549194
"ENSG00000132570","D5/D6","ENSG00000132570 D5/D6",4.41286190498913
"ENSG00000132773","D5/D6","ENSG00000132773 D5/D6",31.6177819243323
"ENSG00000132773","F7/D6","ENSG00000132773 F7/D6",19.2658563180855
"ENSG00000132773","M8/D6","ENSG00000132773 M8/D6",12.9170552013532
"ENSG00000132780","D5/D6","ENSG00000132780 D5/D6",54.4619967904832
"ENSG00000132780","F7/D6","ENSG00000132780 F7/D6",69.9028763367128
"ENSG00000132823","F7/D6","ENSG00000132823 F7/D6",93.8193312173633
"ENSG00000132823","M8/D6","ENSG00000132823 M8/D6",46.1836116229914
"ENSG00000132938","D5/D6","ENSG00000132938 D5/D6",10.3917912368331
"ENSG00000132938","F7/D6","ENSG00000132938 F7/D6",8.24161409509118
"ENSG00000132938","M8/D6","ENSG00000132938 M8/D6",8.72136790809793
"ENSG00000133216","M8/D6","ENSG00000133216 M8/D6",1.21442122724217
"ENSG00000133466","M8/D6","ENSG00000133466 M8/D6",34.6041008984532
"ENSG00000133639","D5/D6","ENSG00000133639 D5/D6",307.301720261663
"ENSG00000133639","F7/D6","ENSG00000133639 F7/D6",195.195495164994
"ENSG00000133773","M8/D6","ENSG00000133773 M8/D6",63.1009756443871
"ENSG00000134453","D5/D6","ENSG00000134453 D5/D6",17.9673925277955
"ENSG00000134453","M8/D6","ENSG00000134453 M8/D6",6.25310343735417
"ENSG00000134508","D5/D6","ENSG00000134508 D5/D6",114.592125231019
"ENSG00000134508","F7/D6","ENSG00000134508 F7/D6",36.8655869879703
"ENSG00000134508","M8/D6","ENSG00000134508 M8/D6",137.739011424276
"ENSG00000134590","D5/D6","ENSG00000134590 D5/D6",73.0502557056974
"ENSG00000134590","M8/D6","ENSG00000134590 M8/D6",41.7134353675186
"ENSG00000134802","M8/D6","ENSG00000134802 M8/D6",135.489916800651
"ENSG00000134884","D5/D6","ENSG00000134884 D5/D6",67.3397315177117
"ENSG00000134884","M8/D6","ENSG00000134884 M8/D6",181.260869600017
"ENSG00000135048","D5/D6","ENSG00000135048 D5/D6",3.28056150155697
"ENSG00000135048","F7/D6","ENSG00000135048 F7/D6",2.83838105283775
"ENSG00000135048","M8/D6","ENSG00000135048 M8/D6",3.00932313117645
"ENSG00000135070","F7/D6","ENSG00000135070 F7/D6",18.4172714957005
"ENSG00000135070","M8/D6","ENSG00000135070 M8/D6",9.20673942607325
"ENSG00000135148","D5/D6","ENSG00000135148 D5/D6",75.594629601736
"ENSG00000135148","F7/D6","ENSG00000135148 F7/D6",62.8348196274847
"ENSG00000135452","F7/D6","ENSG00000135452 F7/D6",61.0658679439251
"ENSG00000135506","D5/D6","ENSG00000135506 D5/D6",25.7819380241141
"ENSG00000135506","F7/D6","ENSG00000135506 F7/D6",76.3244668161125
"ENSG00000135506","M8/D6","ENSG00000135506 M8/D6",71.0347022884462
"ENSG00000135596","D5/D6","ENSG00000135596 D5/D6",67.7519379808703
"ENSG00000135596","F7/D6","ENSG00000135596 F7/D6",153.373223924626
"ENSG00000135622","D5/D6","ENSG00000135622 D5/D6",18.0801439016084
"ENSG00000135622","M8/D6","ENSG00000135622 M8/D6",26.7104508044135
"ENSG00000135837","D5/D6","ENSG00000135837 D5/D6",36.9987052678826
"ENSG00000135838","D5/D6","ENSG00000135838 D5/D6",8.71578896409561
"ENSG00000135838","F7/D6","ENSG00000135838 F7/D6",11.8862862534327
"ENSG00000135838","M8/D6","ENSG00000135838 M8/D6",13.4774547457937
"ENSG00000136143","F7/D6","ENSG00000136143 F7/D6",14.9942843878254
"ENSG00000136379","D5/D6","ENSG00000136379 D5/D6",10.9398086721897
"ENSG00000136379","F7/D6","ENSG00000136379 F7/D6",8.97019844967294
"ENSG00000136379","M8/D6","ENSG00000136379 M8/D6",7.9968610901773
"ENSG00000136541","D5/D6","ENSG00000136541 D5/D6",10.5810662565735
"ENSG00000136541","F7/D6","ENSG00000136541 F7/D6",24.8609982854452
"ENSG00000136861","M8/D6","ENSG00000136861 M8/D6",51.9715200905117
"ENSG00000136878","M8/D6","ENSG00000136878 M8/D6",36.1440557133852
"ENSG00000137161","D5/D6","ENSG00000137161 D5/D6",191.41912919807
"ENSG00000137161","F7/D6","ENSG00000137161 F7/D6",132.541784828595
"ENSG00000137309","D5/D6","ENSG00000137309 D5/D6",378.399136136057
"ENSG00000137309","M8/D6","ENSG00000137309 M8/D6",362.225752232762
"ENSG00000137404","D5/D6","ENSG00000137404 D5/D6",66.1819211188105
"ENSG00000137404","M8/D6","ENSG00000137404 M8/D6",50.0457130009655
"ENSG00000137491","D5/D6","ENSG00000137491 D5/D6",0.794456932077533
"ENSG00000137491","F7/D6","ENSG00000137491 F7/D6",1.27632115989677
"ENSG00000137491","M8/D6","ENSG00000137491 M8/D6",5.15185034816716
"ENSG00000137936","D5/D6","ENSG00000137936 D5/D6",15.0468459850496
"ENSG00000137936","F7/D6","ENSG00000137936 F7/D6",4.523225596818
"ENSG00000137936","M8/D6","ENSG00000137936 M8/D6",7.53274764141525
"ENSG00000138032","D5/D6","ENSG00000138032 D5/D6",10.8440311766758
"ENSG00000138035","D5/D6","ENSG00000138035 D5/D6",49.5443409057347
"ENSG00000138642","D5/D6","ENSG00000138642 D5/D6",31.1144784883035
"ENSG00000138642","F7/D6","ENSG00000138642 F7/D6",61.6763330763167
"ENSG00000138642","M8/D6","ENSG00000138642 M8/D6",28.5766679716216
"ENSG00000139083","D5/D6","ENSG00000139083 D5/D6",44.2981060297272
"ENSG00000139083","F7/D6","ENSG00000139083 F7/D6",56.1980137631248
"ENSG00000139083","M8/D6","ENSG00000139083 M8/D6",53.292189751277
"ENSG00000139973","D5/D6","ENSG00000139973 D5/D6",0.544942587041093
"ENSG00000139990","D5/D6","ENSG00000139990 D5/D6",68.0042292904272
"ENSG00000140259","F7/D6","ENSG00000140259 F7/D6",78.7861930880169
"ENSG00000140459","F7/D6","ENSG00000140459 F7/D6",1.03935926003058
"ENSG00000140525","M8/D6","ENSG00000140525 M8/D6",27.0292667346329
"ENSG00000140612","M8/D6","ENSG00000140612 M8/D6",44.0223304415762
"ENSG00000140749","F7/D6","ENSG00000140749 F7/D6",6.87916593030956
"ENSG00000140853","D5/D6","ENSG00000140853 D5/D6",52.2798978185349
"ENSG00000140853","F7/D6","ENSG00000140853 F7/D6",80.3442629008649
"ENSG00000140853","M8/D6","ENSG00000140853 M8/D6",100.27584643056
"ENSG00000140854","F7/D6","ENSG00000140854 F7/D6",48.0788284387344
"ENSG00000140939","D5/D6","ENSG00000140939 D5/D6",43.050609009957
"ENSG00000140939","F7/D6","ENSG00000140939 F7/D6",25.7769162302606
"ENSG00000140939","M8/D6","ENSG00000140939 M8/D6",33.8042260219377
"ENSG00000141101","D5/D6","ENSG00000141101 D5/D6",210.719593401284
"ENSG00000141337","D5/D6","ENSG00000141337 D5/D6",17.35141374938
"ENSG00000141337","M8/D6","ENSG00000141337 M8/D6",17.5043427539146
"ENSG00000141452","D5/D6","ENSG00000141452 D5/D6",51.2779219310627
"ENSG00000141452","F7/D6","ENSG00000141452 F7/D6",37.2671245973434
"ENSG00000141452","M8/D6","ENSG00000141452 M8/D6",43.0756026219886
"ENSG00000141741","M8/D6","ENSG00000141741 M8/D6",53.4872506154909
"ENSG00000141858","D5/D6","ENSG00000141858 D5/D6",149.676822606476
"ENSG00000141858","M8/D6","ENSG00000141858 M8/D6",106.549572393216
"ENSG00000141971","M8/D6","ENSG00000141971 M8/D6",131.530590116627
"ENSG00000141994","D5/D6","ENSG00000141994 D5/D6",43.4968271855327
"ENSG00000141994","F7/D6","ENSG00000141994 F7/D6",42.9550445504357
"ENSG00000142156","F7/D6","ENSG00000142156 F7/D6",5.2431361928562
"ENSG00000142178","D5/D6","ENSG00000142178 D5/D6",13.1482640234904
"ENSG00000142178","F7/D6","ENSG00000142178 F7/D6",20.4200702529717
"ENSG00000142178","M8/D6","ENSG00000142178 M8/D6",13.8535247444705
"ENSG00000142327","F7/D6","ENSG00000142327 F7/D6",107.943199241104
"ENSG00000142327","M8/D6","ENSG00000142327 M8/D6",131.510373872756
"ENSG00000142512","D5/D6","ENSG00000142512 D5/D6",11.7905845073075
"ENSG00000142512","F7/D6","ENSG00000142512 F7/D6",30.1693266411509
"ENSG00000142512","M8/D6","ENSG00000142512 M8/D6",40.1397961287944
"ENSG00000142556","M8/D6","ENSG00000142556 M8/D6",16.1401504653609
"ENSG00000142765","D5/D6","ENSG00000142765 D5/D6",77.7199797825777
"ENSG00000142765","F7/D6","ENSG00000142765 F7/D6",12.817483274984
"ENSG00000142765","M8/D6","ENSG00000142765 M8/D6",71.3426113035519
"ENSG00000142784","F7/D6","ENSG00000142784 F7/D6",107.843927089883
"ENSG00000143033","M8/D6","ENSG00000143033 M8/D6",87.2083705745738
"ENSG00000143179","D5/D6","ENSG00000143179 D5/D6",86.7235608261133
"ENSG00000143179","F7/D6","ENSG00000143179 F7/D6",49.5101702641306
"ENSG00000143297","D5/D6","ENSG00000143297 D5/D6",16.7838716522747
"ENSG00000143297","F7/D6","ENSG00000143297 F7/D6",26.2288864170268
"ENSG00000143297","M8/D6","ENSG00000143297 M8/D6",63.7533201709681
"ENSG00000143303","M8/D6","ENSG00000143303 M8/D6",23.0801055834693
"ENSG00000143353","D5/D6","ENSG00000143353 D5/D6",85.0557962814528
"ENSG00000143353","F7/D6","ENSG00000143353 F7/D6",62.6775564541293
"ENSG00000143353","M8/D6","ENSG00000143353 M8/D6",83.5294788840065
"ENSG00000143393","D5/D6","ENSG00000143393 D5/D6",102.367222726918
"ENSG00000143393","M8/D6","ENSG00000143393 M8/D6",72.6457432133011
"ENSG00000143486","D5/D6","ENSG00000143486 D5/D6",42.8898697901138
"ENSG00000143486","F7/D6","ENSG00000143486 F7/D6",55.9346804376766
"ENSG00000143486","M8/D6","ENSG00000143486 M8/D6",33.0250503692148
"ENSG00000143493","D5/D6","ENSG00000143493 D5/D6",54.0204400917319
"ENSG00000143799","D5/D6","ENSG00000143799 D5/D6",110.056824433152
"ENSG00000143799","F7/D6","ENSG00000143799 F7/D6",83.1106587356266
"ENSG00000143799","M8/D6","ENSG00000143799 M8/D6",49.5708062739887
"ENSG00000144161","D5/D6","ENSG00000144161 D5/D6",7.74744382548026
"ENSG00000144426","D5/D6","ENSG00000144426 D5/D6",9.35739596548754
"ENSG00000144524","D5/D6","ENSG00000144524 D5/D6",18.1725746183395
"ENSG00000144635","D5/D6","ENSG00000144635 D5/D6",28.5537523106798
"ENSG00000144635","M8/D6","ENSG00000144635 M8/D6",8.99918282366271
"ENSG00000144741","M8/D6","ENSG00000144741 M8/D6",4.68004229576073
"ENSG00000145041","D5/D6","ENSG00000145041 D5/D6",49.650271405782
"ENSG00000145041","F7/D6","ENSG00000145041 F7/D6",28.617898999178
"ENSG00000145391","D5/D6","ENSG00000145391 D5/D6",6.50785819379343
"ENSG00000145391","M8/D6","ENSG00000145391 M8/D6",5.2974470905766
"ENSG00000145687","D5/D6","ENSG00000145687 D5/D6",13.7780984375028
"ENSG00000145687","F7/D6","ENSG00000145687 F7/D6",27.0932015542583
"ENSG00000145687","M8/D6","ENSG00000145687 M8/D6",30.3178944282633
"ENSG00000145780","D5/D6","ENSG00000145780 D5/D6",35.8926406515788
"ENSG00000145780","M8/D6","ENSG00000145780 M8/D6",23.5034470941011
"ENSG00000145936","D5/D6","ENSG00000145936 D5/D6",1.99292649179458
"ENSG00000145936","F7/D6","ENSG00000145936 F7/D6",3.37238655488309
"ENSG00000145936","M8/D6","ENSG00000145936 M8/D6",6.16903802238907
"ENSG00000145949","M8/D6","ENSG00000145949 M8/D6",1.73341094741249
"ENSG00000146066","F7/D6","ENSG00000146066 F7/D6",310.833921564859
"ENSG00000146247","D5/D6","ENSG00000146247 D5/D6",34.4779286722568
"ENSG00000146350","D5/D6","ENSG00000146350 D5/D6",2.00282737611828
"ENSG00000146350","F7/D6","ENSG00000146350 F7/D6",15.0419894313848
"ENSG00000146350","M8/D6","ENSG00000146350 M8/D6",14.6429075082956
"ENSG00000146426","D5/D6","ENSG00000146426 D5/D6",39.6976896159525
"ENSG00000146426","F7/D6","ENSG00000146426 F7/D6",7.9692337182306
"ENSG00000146426","M8/D6","ENSG00000146426 M8/D6",5.44603032623523
"ENSG00000146828","F7/D6","ENSG00000146828 F7/D6",34.4242691070357
"ENSG00000146828","M8/D6","ENSG00000146828 M8/D6",22.535292653197
"ENSG00000146856","D5/D6","ENSG00000146856 D5/D6",8.02653183728493
"ENSG00000146856","F7/D6","ENSG00000146856 F7/D6",7.02993257003985
"ENSG00000146856","M8/D6","ENSG00000146856 M8/D6",20.6036083392558
"ENSG00000147202","D5/D6","ENSG00000147202 D5/D6",41.9863323222258
"ENSG00000147202","F7/D6","ENSG00000147202 F7/D6",54.6986548466094
"ENSG00000147364","D5/D6","ENSG00000147364 D5/D6",43.6485665303433
"ENSG00000147364","M8/D6","ENSG00000147364 M8/D6",19.0353885592999
"ENSG00000147403","D5/D6","ENSG00000147403 D5/D6",951.655474490572
"ENSG00000147403","F7/D6","ENSG00000147403 F7/D6",1085.01022187921
"ENSG00000147403","M8/D6","ENSG00000147403 M8/D6",1069.88217060897
"ENSG00000148158","D5/D6","ENSG00000148158 D5/D6",10.6771437014068
"ENSG00000148158","F7/D6","ENSG00000148158 F7/D6",12.6770882499814
"ENSG00000148158","M8/D6","ENSG00000148158 M8/D6",6.28443388711519
"ENSG00000148219","D5/D6","ENSG00000148219 D5/D6",6.45883503418488
"ENSG00000148219","F7/D6","ENSG00000148219 F7/D6",5.75318595066041
"ENSG00000148219","M8/D6","ENSG00000148219 M8/D6",5.36183118421841
"ENSG00000148450","F7/D6","ENSG00000148450 F7/D6",24.0647023421552
"ENSG00000148450","M8/D6","ENSG00000148450 M8/D6",37.3901598654991
"ENSG00000148483","D5/D6","ENSG00000148483 D5/D6",0.726118511578614
"ENSG00000148483","M8/D6","ENSG00000148483 M8/D6",2.09773333333333
"ENSG00000148773","D5/D6","ENSG00000148773 D5/D6",22.93662246235
"ENSG00000148773","M8/D6","ENSG00000148773 M8/D6",127.297604703197
"ENSG00000149054","F7/D6","ENSG00000149054 F7/D6",17.6409231699903
