"","Var1","Freq","gene","compare","gene_compare","fc","medianp","uchar","ubb","us","uc","U"
1297,"ENSG00000154079 F7/D6",5,"ENSG00000154079","F7/D6","ENSG00000154079 F7/D6",1.23433795204742,0.0580212990230395,2.87237665485151,18.3445644530463,1.79457437534489,18.6545996957305,37.309199391461
1302,"ENSG00000154845 F7/D6",10,"ENSG00000154845","F7/D6","ENSG00000154845 F7/D6",0.765245712881744,0.000350953646304586,2.34096657438297,8.41153443423111,1.79457437534489,8.91372723552154,17.8274544710431
1307,"ENSG00000154978 F7/D6",5,"ENSG00000154978","F7/D6","ENSG00000154978 F7/D6",0.917187309910167,0.0571316342028791,2.14898533587658,286.449899294548,1.79457437534489,286.463581352009,572.927162704018
1313,"ENSG00000155561 F7/D6",7,"ENSG00000155561","F7/D6","ENSG00000155561 F7/D6",0.928722259870663,0.0258811957724558,0.843463693952217,90.6729227128369,1.79457437534489,90.6946020526015,181.389204105203
1322,"ENSG00000155792 F7/D6",9,"ENSG00000155792","F7/D6","ENSG00000155792 F7/D6",0.682325594431718,0.0107249101552957,3.40333737098715,8.24765014847925,1.79457437534489,9.10093047007349,18.201860940147
1328,"ENSG00000155970 F7/D6",10,"ENSG00000155970","F7/D6","ENSG00000155970 F7/D6",2.04016750991844,4.14231649716487e-05,1.82491385884147,7.95632929925956,1.79457437534489,8.35786956700643,16.7157391340129
1338,"ENSG00000156535 F7/D6",9,"ENSG00000156535","F7/D6","ENSG00000156535 F7/D6",0.778935336567189,0.00022910655093583,0.935019298981543,17.3765516583992,1.79457437534489,17.4939791304074,34.9879582608148
1341,"ENSG00000156802 F7/D6",6,"ENSG00000156802","F7/D6","ENSG00000156802 F7/D6",0.879132486220036,0.0221232666518598,2.30161336244805,39.4922788052719,1.79457437534489,39.5999748294386,79.1999496588772
1357,"ENSG00000157470 F7/D6",10,"ENSG00000157470","F7/D6","ENSG00000157470 F7/D6",1.28192929329256,0.00026098877221465,1.21396825586609,27.8242847313131,1.79457437534489,27.9085119080914,55.8170238161828
1360,"ENSG00000157483 F7/D6",10,"ENSG00000157483","F7/D6","ENSG00000157483 F7/D6",0.766355035460403,7.9890139595539e-06,0.81966753485067,52.0974416428023,1.79457437534489,52.1347847198157,104.269569439631
1368,"ENSG00000157837 F7/D6",8,"ENSG00000157837","F7/D6","ENSG00000157837 F7/D6",0.862062406557484,0.00687407607417767,1.54826537480136,23.5114185158947,1.79457437534489,23.6305823772714,47.2611647545428
1371,"ENSG00000157978 F7/D6",7,"ENSG00000157978","F7/D6","ENSG00000157978 F7/D6",0.482356374945585,0.00862847517632319,9.95496473836935,22.3135997216092,1.79457437534489,24.4993582092883,48.9987164185766
1389,"ENSG00000158869 F7/D6",8,"ENSG00000158869","F7/D6","ENSG00000158869 F7/D6",0.433323335557569,0.00187714535099193,4.22262486811668,13.6721306467588,1.79457437534489,14.4214498018585,28.842899603717
1395,"ENSG00000159339 F7/D6",5,"ENSG00000159339","F7/D6","ENSG00000159339 F7/D6",1.4740468968889,0.055154427915185,6.81046594389905,2.71724307334435,1.79457437534489,7.54893061839166,15.0978612367833
1398,"ENSG00000159884 F7/D6",4,"ENSG00000159884","F7/D6","ENSG00000159884 F7/D6",0.849509892882958,0.108295587054822,3.0706426848898,39.054510903411,1.79457437534489,39.216121246135,78.43224249227
1401,"ENSG00000160013 F7/D6",10,"ENSG00000160013","F7/D6","ENSG00000160013 F7/D6",1.53872354556639,0.00013667747797691,1.61858941007486,46.636161181921,1.79457437534489,46.6987350862223,93.3974701724446
1404,"ENSG00000160172 F7/D6",5,"ENSG00000160172","F7/D6","ENSG00000160172 F7/D6",1.37672207527897,0.0369793248994288,4.00357002783992,18.7256540618028,1.79457437534489,19.2327634571523,38.4655269143046
1410,"ENSG00000160200 F7/D6",6,"ENSG00000160200","F7/D6","ENSG00000160200 F7/D6",1.10684657603888,0.0141610205677988,0.719819138672832,92.4542109100446,1.79457437534489,92.4744275558387,184.948855111677
1415,"ENSG00000160299 F7/D6",10,"ENSG00000160299","F7/D6","ENSG00000160299 F7/D6",0.730985414368426,3.46651773549199e-05,1.93840171955956,27.068547021053,1.79457437534489,27.1971347065457,54.3942694130914
1425,"ENSG00000160570 F7/D6",4,"ENSG00000160570","F7/D6","ENSG00000160570 F7/D6",0.882766073057455,0.267541747659539,11.0402501861408,78.5154564958683,1.79457437534489,79.3081618127404,158.616323625481
1430,"ENSG00000160679 F7/D6",8,"ENSG00000160679","F7/D6","ENSG00000160679 F7/D6",0.871359694625106,0.0119190158550286,0.840442596449831,20.8044717400108,1.79457437534489,20.8986335756068,41.7972671512136
1436,"ENSG00000160714 F7/D6",8,"ENSG00000160714","F7/D6","ENSG00000160714 F7/D6",0.876252996612898,0.00330290713919364,0.724230558689831,44.5822096481733,1.79457437534489,44.6241910201682,89.2483820403364
1459,"ENSG00000162694 F7/D6",10,"ENSG00000162694","F7/D6","ENSG00000162694 F7/D6",1.37571943335656,0.00410336685612778,2.441382472991,37.6976444404779,1.79457437534489,37.819217891553,75.638435783106
1463,"ENSG00000162729 F7/D6",8,"ENSG00000162729","F7/D6","ENSG00000162729 F7/D6",0.735077070828038,0.00303597674994102,2.56953716757553,37.987759300693,1.79457437534489,38.1168319136256,76.2336638272512
1466,"ENSG00000162775 F7/D6",9,"ENSG00000162775","F7/D6","ENSG00000162775 F7/D6",0.846791433900946,0.00316639708691342,1.82937542454731,47.7482229686825,1.79457437534489,47.816941645191,95.633883290382
1471,"ENSG00000162819 F7/D6",6,"ENSG00000162819","F7/D6","ENSG00000162819 F7/D6",0.900475472487236,0.0163095419799736,1.20334466446607,25.8522033030865,1.79457437534489,25.9423389692267,51.8846779384534
1474,"ENSG00000163166 F7/D6",4,"ENSG00000163166","F7/D6","ENSG00000163166 F7/D6",0.923086763239926,0.401941275659821,1.55779133520217,72.5125893029329,1.79457437534489,72.5515183745213,145.103036749043
1476,"ENSG00000163218 F7/D6",10,"ENSG00000163218","F7/D6","ENSG00000163218 F7/D6",3.8660135332864,0.00118346561949635,8.47110428072207,10.084410876189,1.79457437534489,13.2919316746405,26.583863349281
1479,"ENSG00000163312 F7/D6",6,"ENSG00000163312","F7/D6","ENSG00000163312 F7/D6",0.906121463512964,0.032360996180324,1.37837933896626,64.0829001508333,1.79457437534489,64.1228392893858,128.245678578772
1493,"ENSG00000163820 F7/D6",6,"ENSG00000163820","F7/D6","ENSG00000163820 F7/D6",1.13522752065212,0.0218955888548914,2.01405549433056,18.0151457369637,1.79457437534489,18.2159927713789,36.4319855427578
1501,"ENSG00000164291 F7/D6",10,"ENSG00000164291","F7/D6","ENSG00000164291 F7/D6",1.43026449315266,0.00388372677554428,2.51824423397201,12.0817383966748,1.79457437534489,12.4711849435514,24.9423698871028
1518,"ENSG00000165178 F7/D6",9,"ENSG00000165178","F7/D6","ENSG00000165178 F7/D6",0.825809588043388,0.00207132758786256,1.1980649020526,539.934656276085,1.79457437534489,539.938967759016,1079.87793551803
1522,"ENSG00000165475 F7/D6",8,"ENSG00000165475","F7/D6","ENSG00000165475 F7/D6",1.34377198205621,0.00322026415492584,3.90735567630669,41.4725517196467,1.79457437534489,41.6948494625965,83.389698925193
1526,"ENSG00000165548 F7/D6",10,"ENSG00000165548","F7/D6","ENSG00000165548 F7/D6",2.20048084395323,0.000949305829083136,6.8843641456831,4.40932095083363,1.79457437534489,8.37001064076217,16.7400212815243
1529,"ENSG00000165591 F7/D6",8,"ENSG00000165591","F7/D6","ENSG00000165591 F7/D6",1.21082048033569,0.00252535461141126,1.48916135195176,30.7061171791291,1.79457437534489,30.7945406028276,61.5890812056552
1532,"ENSG00000165629 F7/D6",5,"ENSG00000165629","F7/D6","ENSG00000165629 F7/D6",1.08738817537176,0.0380006980761571,1.26309906665738,188.34174707514,1.79457437534489,188.354531688932,376.709063377864
1541,"ENSG00000166257 F7/D6",5,"ENSG00000166257","F7/D6","ENSG00000166257 F7/D6",1.31274238104343,0.131212408353528,10.8026462716955,1.75202132234305,1.79457437534489,11.0899613332944,22.1799226665888
1554,"ENSG00000166710 F7/D6",7,"ENSG00000166710","F7/D6","ENSG00000166710 F7/D6",0.939387145685488,0.00148587986622011,9.44238194755593,495.867912607361,1.79457437534489,495.961052732585,991.92210546517
1557,"ENSG00000166860 F7/D6",7,"ENSG00000166860","F7/D6","ENSG00000166860 F7/D6",0.866157668016597,0.00621399596754338,1.59458392011006,23.7313429462207,1.79457437534489,23.8524596865409,47.7049193730818
1560,"ENSG00000166887 F7/D6",5,"ENSG00000166887","F7/D6","ENSG00000166887 F7/D6",1.13398891201204,0.0488206542233781,3.00651707556292,63.7816104142703,1.79457437534489,63.8776445178753,127.755289035751
1566,"ENSG00000167106 F7/D6",8,"ENSG00000167106","F7/D6","ENSG00000167106 F7/D6",0.680334919127562,0.00186906668880489,7.10044958694454,135.763042989456,1.79457437534489,135.960438081386,271.920876162772
1571,"ENSG00000167363 F7/D6",8,"ENSG00000167363","F7/D6","ENSG00000167363 F7/D6",0.706201048456625,0.0275339922604134,2.11879844668459,7.6672265993841,1.79457437534489,8.15451824282836,16.3090364856567
1582,"ENSG00000167555 F7/D6",7,"ENSG00000167555","F7/D6","ENSG00000167555 F7/D6",0.736778644771582,0.0234515832362499,6.68018055619298,13.2541809547668,1.79457437534489,14.9505391954165,29.901078390833
1584,"ENSG00000167562 F7/D6",4,"ENSG00000167562","F7/D6","ENSG00000167562 F7/D6",0.881376555762661,0.0724590574882004,2.90092952408873,5.8015854069998,1.79457437534489,6.73010271296711,13.4602054259342
1590,"ENSG00000167615 F7/D6",7,"ENSG00000167615","F7/D6","ENSG00000167615 F7/D6",1.03897634368077,0.00777183552249648,7.43258757307022,77.8304285678781,1.79457437534489,78.2051115099236,156.410223019847
1599,"ENSG00000168036 F7/D6",8,"ENSG00000168036","F7/D6","ENSG00000168036 F7/D6",0.87446214328039,0.0106815645637868,1.91981652176631,19.5986536048745,1.79457437534489,19.7740591632004,39.5481183264008
1603,"ENSG00000168214 F7/D6",5,"ENSG00000168214","F7/D6","ENSG00000168214 F7/D6",0.774855215642136,0.14005191897164,18.0277655598021,68.2617100149886,1.79457437534489,70.6249381057302,141.24987621146
1605,"ENSG00000168246 F7/D6",5,"ENSG00000168246","F7/D6","ENSG00000168246 F7/D6",1.08630924311244,0.0548368328192852,0.913728767824904,37.6977289501176,1.79457437534489,37.7514789835621,75.5029579671242
1612,"ENSG00000168404 F7/D6",10,"ENSG00000168404","F7/D6","ENSG00000168404 F7/D6",0.755843460459559,0.00134170976061722,2.05778286445855,12.6266935028233,1.79457437534489,12.9185276374726,25.8370552749452
1621,"ENSG00000168778 F7/D6",8,"ENSG00000168778","F7/D6","ENSG00000168778 F7/D6",1.20583983181438,0.0143528200502621,1.97486370108837,24.7776919709091,1.79457437534489,24.9209671407787,49.8419342815574
1629,"ENSG00000169032 F7/D6",5,"ENSG00000169032","F7/D6","ENSG00000169032 F7/D6",0.907503260081788,0.0381591298384976,1.02778904130188,139.180194772257,1.79457437534489,139.195558349918,278.391116699836
1634,"ENSG00000169139 F7/D6",6,"ENSG00000169139","F7/D6","ENSG00000169139 F7/D6",0.790068711896836,0.00860256046385638,2.51673962006096,27.9030542604136,1.79457437534489,28.0737406229276,56.1474812458552
1637,"ENSG00000169282 F7/D6",7,"ENSG00000169282","F7/D6","ENSG00000169282 F7/D6",0.838826220950208,0.0231521549154043,59.6566311641268,24.8642649850193,1.79457437534489,64.655748486013,129.311496972026
1642,"ENSG00000170006 F7/D6",10,"ENSG00000170006","F7/D6","ENSG00000170006 F7/D6",0.621689675548791,2.49115125994932e-07,1.00763916784584,42.1691109277004,1.79457437534489,42.219305421974,84.438610843948
1649,"ENSG00000170160 F7/D6",6,"ENSG00000170160","F7/D6","ENSG00000170160 F7/D6",3.28737031774565,0.022434653139474,11.8934541292432,1.10658878095284,1.79457437534489,12.0788777228345,24.157755445669
1654,"ENSG00000170430 F7/D6",5,"ENSG00000170430","F7/D6","ENSG00000170430 F7/D6",1.18622876091036,0.0499955485969346,1.98281667745377,23.8009509184565,1.79457437534489,23.9507269991499,47.9014539982998
1657,"ENSG00000170667 F7/D6",8,"ENSG00000170667","F7/D6","ENSG00000170667 F7/D6",1.30944926157337,0.0125872047918175,5.32893667853088,45.6003951847333,1.79457437534489,45.9457735196208,91.8915470392416
1669,"ENSG00000171316 F7/D6",9,"ENSG00000171316","F7/D6","ENSG00000171316 F7/D6",0.825769892133677,0.00330106281442418,1.85313937433586,18.1792423633714,1.79457437534489,18.3613582187036,36.7227164374072
1674,"ENSG00000171467 F7/D6",7,"ENSG00000171467","F7/D6","ENSG00000171467 F7/D6",0.930810122355707,0.0221071225908204,1.263447864343,76.8602699279924,1.79457437534489,76.8915983128093,153.783196625619
1679,"ENSG00000171490 F7/D6",4,"ENSG00000171490","F7/D6","ENSG00000171490 F7/D6",1.06099896367074,0.078951381767918,2.01551618644267,100.341973729367,1.79457437534489,100.378257080861,200.756514161722
1681,"ENSG00000171492 F7/D6",8,"ENSG00000171492","F7/D6","ENSG00000171492 F7/D6",0.871121766632239,0.00179150803570793,0.442052493358597,227.435632097232,1.79457437534489,227.443141587217,454.886283174434
1684,"ENSG00000171595 F7/D6",8,"ENSG00000171595","F7/D6","ENSG00000171595 F7/D6",2.4339803490346,0.00494334930436896,5.59284559818362,5.15586984206586,1.79457437534489,7.8155878155191,15.6311756310382
1687,"ENSG00000171786 F7/D6",9,"ENSG00000171786","F7/D6","ENSG00000171786 F7/D6",0.54962756393429,0.00226255746793523,4.14736541678781,7.23798108308603,1.79457437534489,8.53284871822554,17.0656974364511
1716,"ENSG00000172939 F7/D6",6,"ENSG00000172939","F7/D6","ENSG00000172939 F7/D6",0.923904429161875,0.0319491165807658,0.7478166369295,57.6952315083057,1.79457437534489,57.7279781882936,115.455956376587
1727,"ENSG00000173930 F7/D6",10,"ENSG00000173930","F7/D6","ENSG00000173930 F7/D6",0.491074265025225,1.42580976492862e-05,2.05528736758504,7.95877441541075,1.79457437534489,8.4134887857176,16.8269775714352
1736,"ENSG00000174206 F7/D6",8,"ENSG00000174206","F7/D6","ENSG00000174206 F7/D6",1.20330837908228,0.0154090373711722,1.89319789214068,21.5860446561677,1.79457437534489,21.7430913015035,43.486182603007
1743,"ENSG00000174695 F7/D6",5,"ENSG00000174695","F7/D6","ENSG00000174695 F7/D6",0.934561144525768,0.0721421661000563,1.06227787239117,37.7355503763344,1.79457437534489,37.7931302444199,75.5862604888398
1746,"ENSG00000174748 F7/D6",5,"ENSG00000174748","F7/D6","ENSG00000174748 F7/D6",1.09375518513659,0.0428382808957816,2.19682210027609,396.239327201876,1.79457437534489,396.249480688523,792.498961377046
1749,"ENSG00000174749 F7/D6",10,"ENSG00000174749","F7/D6","ENSG00000174749 F7/D6",1.41539304358664,0.000324953139936428,0.704562177484308,9.49983958241343,1.79457437534489,9.693495610056,19.386991220112
1764,"ENSG00000175592 F7/D6",7,"ENSG00000175592","F7/D6","ENSG00000175592 F7/D6",1.40904008509353,0.00454765181463051,5.96038030298865,21.5469014048063,1.79457437534489,22.4280090666413,44.8560181332826
1768,"ENSG00000175606 F7/D6",9,"ENSG00000175606","F7/D6","ENSG00000175606 F7/D6",0.833522114384846,0.0074485831163637,1.12975598263647,60.2757671221041,1.79457437534489,60.3130578558829,120.626115711766
1776,"ENSG00000176155 F7/D6",4,"ENSG00000176155","F7/D6","ENSG00000176155 F7/D6",1.16635378299322,0.0964408226477939,1.97586221317985,25.2392585739659,1.79457437534489,25.3800059503072,50.7600119006144
1778,"ENSG00000176160 F7/D6",10,"ENSG00000176160","F7/D6","ENSG00000176160 F7/D6",0.505916100574098,0.000975580399322884,5.05040306371751,3.45640226282245,1.79457437534489,6.37760024594642,12.7552004918928
1781,"ENSG00000176171 F7/D6",10,"ENSG00000176171","F7/D6","ENSG00000176171 F7/D6",1.35989109599536,2.39816068999814e-05,0.626084975540214,83.1899799804765,1.79457437534489,83.2116893755758,166.423378751152
1784,"ENSG00000176209 F7/D6",5,"ENSG00000176209","F7/D6","ENSG00000176209 F7/D6",1.14349516898974,0.0559696155891185,1.73864537550118,20.0848144610075,1.79457437534489,20.2396432000046,40.4792864000092
1789,"ENSG00000176894 F7/D6",8,"ENSG00000176894","F7/D6","ENSG00000176894 F7/D6",0.820084980913989,0.0196908111177384,1.82503725051518,40.8168894118471,1.79457437534489,40.8970624790261,81.7941249580522
1792,"ENSG00000176903 F7/D6",4,"ENSG00000176903","F7/D6","ENSG00000176903 F7/D6",0.931662171875757,0.127105072917582,1.2406295617411,108.844605703028,1.79457437534489,108.866467975891,217.732935951782
1802,"ENSG00000178038 F7/D6",6,"ENSG00000178038","F7/D6","ENSG00000178038 F7/D6",3.19051141303321,0.0180093424937857,14.0799118534399,1.88163657769116,1.79457437534489,14.3179946640508,28.6359893281016
1807,"ENSG00000178163 F7/D6",4,"ENSG00000178163","F7/D6","ENSG00000178163 F7/D6",0.957544108144144,0.333579412562715,1.23699768144383,53.5959122780589,1.79457437534489,53.640213211451,107.280426422902
1810,"ENSG00000178201 F7/D6",6,"ENSG00000178201","F7/D6","ENSG00000178201 F7/D6",0.78879595143695,0.0437414867867646,2.99894373211201,21.9761740761064,1.79457437534489,22.252334433051,44.504668866102
1812,"ENSG00000178297 F7/D6",5,"ENSG00000178297","F7/D6","ENSG00000178297 F7/D6",1.32796961905675,0.0483669920228062,5.67355499188544,16.5525318617285,1.79457437534489,17.5896570309978,35.1793140619956
1818,"ENSG00000178718 F7/D6",6,"ENSG00000178718","F7/D6","ENSG00000178718 F7/D6",0.763970511819509,0.0122250749881942,5.10835490699653,122.276492783436,1.79457437534489,122.396309072056,244.792618144112
1821,"ENSG00000178764 F7/D6",10,"ENSG00000178764","F7/D6","ENSG00000178764 F7/D6",0.739367201413714,3.24474309901962e-05,1.16086257870122,18.2015581933013,1.79457437534489,18.3266150660564,36.6532301321128
1823,"ENSG00000178789 F7/D6",9,"ENSG00000178789","F7/D6","ENSG00000178789 F7/D6",0.395893946002012,0.0108804511269899,10.6620553503902,2.19681542924949,1.79457437534489,11.0329470003992,22.0658940007984
1828,"ENSG00000179222 F7/D6",7,"ENSG00000179222","F7/D6","ENSG00000179222 F7/D6",1.27235252539353,0.0264299993013099,4.9076852419993,58.0813622089645,1.79457437534489,58.3159541435456,116.631908287091
1838,"ENSG00000179873 F7/D6",10,"ENSG00000179873","F7/D6","ENSG00000179873 F7/D6",0.239302571393417,8.90750182536857e-05,14.1690635851293,3.13359489825987,1.79457437534489,14.6219792454538,29.2439584909076
1840,"ENSG00000179978 F7/D6",10,"ENSG00000179978","F7/D6","ENSG00000179978 F7/D6",0.635302773207894,4.02345109563182e-05,3.39133749607429,67.8443925450294,1.79457437534489,67.9528017597874,135.905603519575
1842,"ENSG00000180096 F7/D6",7,"ENSG00000180096","F7/D6","ENSG00000180096 F7/D6",0.852437670018151,0.00628843025765376,2.22808361142283,39.9009823059861,1.79457437534489,40.0034153885734,80.0068307771468
1849,"ENSG00000180573 F7/D6",9,"ENSG00000180573","F7/D6","ENSG00000180573 F7/D6",0.655783825380543,0.000377473915841445,3.74936419163659,477.295919394756,1.79457437534489,477.314019173872,954.628038347744
1852,"ENSG00000180667 F7/D6",6,"ENSG00000180667","F7/D6","ENSG00000180667 F7/D6",1.030875363759,0.0180648681825177,2.08779878216799,37.7930328658656,1.79457437534489,37.8931752977217,75.7863505954434
1855,"ENSG00000180815 F7/D6",9,"ENSG00000180815","F7/D6","ENSG00000180815 F7/D6",1.56321493819753,0.00913634267633584,6.21785932506583,3.13384388149968,1.79457437534489,7.19049714891575,14.3809942978315
1861,"ENSG00000180884 F7/D6",7,"ENSG00000180884","F7/D6","ENSG00000180884 F7/D6",0.772720631114124,0.00846241885982199,4.10986211844955,8.5918678209656,1.79457437534489,9.69183452573636,19.3836690514727
1865,"ENSG00000181035 F7/D6",4,"ENSG00000181035","F7/D6","ENSG00000181035 F7/D6",0.914049653636486,0.191117253911141,2.91052068698052,52.5334158616629,1.79457437534489,52.6445762633949,105.28915252679
1870,"ENSG00000181222 F7/D6",4,"ENSG00000181222","F7/D6","ENSG00000181222 F7/D6",0.945095139118595,0.0740936457744427,1.1360128222378,86.8496298707382,1.79457437534489,86.8755962915084,173.751192583017
1876,"ENSG00000181588 F7/D6",8,"ENSG00000181588","F7/D6","ENSG00000181588 F7/D6",0.700114169207937,0.0120661849783846,5.11229391650678,20.4510822281912,1.79457437534489,21.1566256898787,42.3132513797574
1882,"ENSG00000181790 F7/D6",10,"ENSG00000181790","F7/D6","ENSG00000181790 F7/D6",2.30985758089953,0.000114786299610846,4.50397866197171,9.09505899910926,1.79457437534489,10.3066201624693,20.6132403249386
1884,"ENSG00000181804 F7/D6",10,"ENSG00000181804","F7/D6","ENSG00000181804 F7/D6",0.698423886554074,8.22227247977335e-05,0.65932236131203,33.4059841969204,1.79457437534489,33.4606482801763,66.9212965603526
1893,"ENSG00000182199 F7/D6",8,"ENSG00000182199","F7/D6","ENSG00000182199 F7/D6",0.899125685070995,0.00870405165938842,1.83047793386577,321.436610094646,1.79457437534489,321.446831460185,642.89366292037
1901,"ENSG00000182489 F7/D6",6,"ENSG00000182489","F7/D6","ENSG00000182489 F7/D6",0.556297111496999,0.0244343259530947,9.71507514125233,4.11312758729598,1.79457437534489,10.7014485345769,21.4028970691538
1903,"ENSG00000182566 F7/D6",6,"ENSG00000182566","F7/D6","ENSG00000182566 F7/D6",1.97337906318676,0.0310284216030796,8.37879105312894,10.9326896604711,1.79457437534489,13.8905845777926,27.7811691555852
1910,"ENSG00000182944 F7/D6",6,"ENSG00000182944","F7/D6","ENSG00000182944 F7/D6",0.914102881540898,0.0233264667217567,1.61145866528673,45.0265490135892,1.79457437534489,45.0911012539251,90.1822025078502
1913,"ENSG00000183250 F7/D6",7,"ENSG00000183250","F7/D6","ENSG00000183250 F7/D6",1.28151066727071,0.015707825146929,5.82799146550833,27.3978138924598,1.79457437534489,28.0682416228118,56.1364832456236
1924,"ENSG00000183604 F7/D6",5,"ENSG00000183604","F7/D6","ENSG00000183604 F7/D6",0.914187784479379,0.0657027392225926,2.53952615052113,53.1167382456789,1.79457437534489,53.2076833936396,106.415366787279
1935,"ENSG00000184507 F7/D6",5,"ENSG00000184507","F7/D6","ENSG00000184507 F7/D6",1.58401448509221,0.0849292452835739,7.34836721286443,3.60305449395987,1.79457437534489,8.37860367663908,16.7572073532782
1940,"ENSG00000184792 F7/D6",10,"ENSG00000184792","F7/D6","ENSG00000184792 F7/D6",2.21194042932809,0.000515721156312017,4.64387428771519,7.453033927266,1.79457437534489,8.96291137464411,17.9258227492882
1943,"ENSG00000184903 F7/D6",4,"ENSG00000184903","F7/D6","ENSG00000184903 F7/D6",0.852594413935306,0.162526973413553,4.22736932856684,9.7179060169927,1.79457437534489,10.7484345829453,21.4968691658906
1945,"ENSG00000184916 F7/D6",9,"ENSG00000184916","F7/D6","ENSG00000184916 F7/D6",2.71294486041131,0.00213032412956337,11.917367357757,3.72193873545902,1.79457437534489,12.6133647326511,25.2267294653022
1953,"ENSG00000185105 F7/D6",4,"ENSG00000185105","F7/D6","ENSG00000185105 F7/D6",1.23146909232566,0.0802887823771214,9.45504753258987,4.99580255225435,1.79457437534489,10.8432681500224,21.6865363000448
1956,"ENSG00000185201 F7/D6",10,"ENSG00000185201","F7/D6","ENSG00000185201 F7/D6",0.756944781900349,0.000960735190252749,1.78859374056942,82.6408558401595,1.79457437534489,82.6796868568784,165.359373713757
1963,"ENSG00000185379 F7/D6",10,"ENSG00000185379","F7/D6","ENSG00000185379 F7/D6",1.18019924248133,0.00250808904745325,1.30109787850327,10.4382266759539,1.79457437534489,10.6709853817108,21.3419707634216
1968,"ENSG00000185787 F7/D6",4,"ENSG00000185787","F7/D6","ENSG00000185787 F7/D6",0.919235354706436,0.107716547025493,1.68152431396952,135.115874239347,1.79457437534489,135.138253254473,270.276506508946
1976,"ENSG00000185933 F7/D6",6,"ENSG00000185933","F7/D6","ENSG00000185933 F7/D6",2.20366002248451,0.00802522340750068,12.65585609376,4.14745941849129,1.79457437534489,13.4384749984006,26.8769499968012
1979,"ENSG00000186111 F7/D6",6,"ENSG00000186111","F7/D6","ENSG00000186111 F7/D6",0.861123793366223,0.0277780355702616,1.60735828551489,31.3471750261202,1.79457437534489,31.439616409315,62.87923281863
1984,"ENSG00000186298 F7/D6",6,"ENSG00000186298","F7/D6","ENSG00000186298 F7/D6",0.876462338988372,0.0383089272004008,3.13527466740046,168.098647647144,1.79457437534489,168.137460981268,336.274921962536
1986,"ENSG00000186468 F7/D6",9,"ENSG00000186468","F7/D6","ENSG00000186468 F7/D6",1.18619631369281,0.00173144257198925,2.49374689233574,164.678663376656,1.79457437534489,164.707320548522,329.414641097044
1993,"ENSG00000186765 F7/D6",5,"ENSG00000186765","F7/D6","ENSG00000186765 F7/D6",1.3489732025101,0.0429576106280673,3.79799965610702,33.8357067847884,1.79457437534489,34.0954594074139,68.1909188148278
1997,"ENSG00000187097 F7/D6",6,"ENSG00000187097","F7/D6","ENSG00000187097 F7/D6",1.13924073977671,0.0371158463586892,1.5927651666439,13.7686614540071,1.79457437534489,13.9761738791337,27.9523477582674
2000,"ENSG00000187122 F7/D6",7,"ENSG00000187122","F7/D6","ENSG00000187122 F7/D6",0.679269666756709,0.0130936925043803,5.39182755582423,3.44938221543462,1.79457437534489,6.64759650163476,13.2951930032695
2003,"ENSG00000187609 F7/D6",9,"ENSG00000187609","F7/D6","ENSG00000187609 F7/D6",1.34539693939411,0.00757507884735267,2.40581480443759,11.0196968170699,1.79457437534489,11.4211277902857,22.8422555805714
2012,"ENSG00000188026 F7/D6",4,"ENSG00000188026","F7/D6","ENSG00000188026 F7/D6",1.15179617441861,0.0837729204924136,6.12871254160191,16.4408481522288,1.79457437534489,17.6375480884072,35.2750961768144
2015,"ENSG00000188636 F7/D6",8,"ENSG00000188636","F7/D6","ENSG00000188636 F7/D6",1.24584377435035,0.00851768709926863,1.80801843017103,14.2236118568543,1.79457437534489,14.4499329440288,28.8998658880576
2022,"ENSG00000189420 F7/D6",8,"ENSG00000189420","F7/D6","ENSG00000189420 F7/D6",1.26641566450108,0.0138842078223128,1.72015329265701,7.70922773110663,1.79457437534489,8.1000997987029,16.2001995974058
2030,"ENSG00000196418 F7/D6",4,"ENSG00000196418","F7/D6","ENSG00000196418 F7/D6",0.901050521126654,0.168756247663979,2.90373710420923,32.3363243762116,1.79457437534489,32.5159969941348,65.0319939882696
2033,"ENSG00000196456 F7/D6",7,"ENSG00000196456","F7/D6","ENSG00000196456 F7/D6",0.783639452530048,0.02887023501426,2.48934775430745,45.9832499316754,1.79457437534489,46.0855359490312,92.1710718980624
2036,"ENSG00000196466 F7/D6",6,"ENSG00000196466","F7/D6","ENSG00000196466 F7/D6",0.842392049138427,0.0184063287577779,3.11554748370564,18.3700529357491,1.79457437534489,18.7185997920275,37.437199584055
2041,"ENSG00000196741 F7/D6",4,"ENSG00000196741","F7/D6","ENSG00000196741 F7/D6",1.2112298144094,0.101873006221997,2.58806206609948,11.3376781681822,1.79457437534489,11.7669668433247,23.5339336866494
2048,"ENSG00000197093 F7/D6",7,"ENSG00000197093","F7/D6","ENSG00000197093 F7/D6",1.43906799276485,0.0124409032562302,9.65199340942623,27.2955560641907,1.79457437534489,29.0073931062002,58.0147862124004
2053,"ENSG00000197157 F7/D6",8,"ENSG00000197157","F7/D6","ENSG00000197157 F7/D6",1.08378600316689,0.00975797212015716,1.13213819542152,230.521136035991,1.79457437534489,230.530901168165,461.06180233633
